step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
35,32,0.0641166,0.0141464,0.499702,0.1,0.0499702,0.000862716,8.53804e-12,0.000862716,1253.76,0.491338,0.558329,0,0.203364,0.460357,0.293665,true
36,32,0.0726452,0.0228188,0.498264,0.1,0.0498264,0.000275101,-4.63826e-12,0.000275101,1251.96,0.514256,0.53127,0,0.210698,0.592322,0.289314,true
37,32,0.0926017,0.0428184,0.497834,0.1,0.0497834,-0.000502228,1.80787e-11,-0.000502228,1251.42,0.56887,0.37498,0,0.22812,0.833566,0.300591,true
38,32,0.0688084,0.0188838,0.499246,0.1,0.0499246,0.000292496,8.81001e-12,0.000292496,1253.19,0.545037,0.48586,0,0.207831,0.528923,0.28875,true
39,32,0.0638332,0.0138734,0.499598,0.1,0.0499598,0.000843667,-8.83726e-12,0.000843667,1253.63,0.398457,0.556478,0,0.203442,0.458606,0.250697,true
40,32,0.0723383,0.0225246,0.498137,0.1,0.0498137,0.000205511,1.7939e-11,0.000205511,1251.8,0.423023,0.533671,0,0.211403,0.589243,0.249374,true
41,32,0.0922722,0.0425017,0.497705,0.1,0.0497705,-0.000576586,4.62431e-12,-0.000576586,1251.26,0.484438,0.376465,0,0.22776,0.832467,0.262768,true
42,32,0.0685892,0.0186615,0.499277,0.1,0.0499277,0.000283163,1.1454e-11,0.000283163,1253.23,0.457631,0.48759,0,0.208178,0.528365,0.252813,true
43,32,0.0635896,0.0136467,0.499429,0.1,0.0499429,0.000848022,-2.35332e-11,0.000848022,1253.42,0.319282,0.559774,0,0.203519,0.456591,0.21403,true
44,32,0.0721233,0.0223237,0.497995,0.1,0.0497995,0.000217478,-3.97544e-11,0.000217478,1251.62,0.347669,0.53304,0,0.211418,0.587967,0.215743,true
45,32,0.0921519,0.0423932,0.497587,0.1,0.0497587,-0.000561419,-1.79029e-11,-0.000561419,1251.11,0.416808,0.374512,0,0.228067,0.832808,0.231166,true
46,32,0.0684615,0.0185313,0.499302,0.1,0.0499302,0.000346377,-2.75296e-11,0.000346377,1253.26,0.386481,0.488403,0,0.207884,0.52842,0.222261,true
47,32,0.0634202,0.0134859,0.499343,0.1,0.0499343,0.000910696,7.90952e-12,0.000910696,1253.32,0.254058,0.55957,0,0.203452,0.454778,0.183024,true
48,32,0.0719908,0.0222015,0.497893,0.1,0.0497893,0.000287438,-2.81839e-12,0.000287438,1251.49,0.290935,0.531962,0,0.211312,0.587065,0.188508,true
49,32,0.0919355,0.0421899,0.497457,0.1,0.0497457,-0.000516873,5.73787e-12,-0.000516873,1250.94,0.364071,0.377401,0,0.22882,0.83082,0.204934,true
50,32,0.0682915,0.0183576,0.499339,0.1,0.0499339,0.000406914,-4.89151e-11,0.000406914,1253.31,0.330683,0.489461,0,0.207821,0.527386,0.197022,true
51,32,0.0632916,0.0133665,0.499251,0.1,0.0499251,0.00102984,3.93302e-11,0.00102984,1253.2,0.21032,0.561381,0,0.20259,0.453947,0.16047,true
52,32,0.0718911,0.0221129,0.497781,0.1,0.0497781,0.000345183,2.31249e-11,0.000345183,1251.35,0.250952,0.531006,0,0.211487,0.586082,0.168124,true
53,32,0.0917929,0.0420575,0.497354,0.1,0.0497354,-0.000486136,-1.78534e-11,-0.000486136,1250.82,0.328741,0.376587,0,0.228676,0.831564,0.185247,true
54,32,0.068174,0.0182408,0.499332,0.1,0.0499332,0.000430112,-1.95491e-12,0.000430112,1253.3,0.287884,0.488892,0,0.20784,0.526802,0.177362,true
55,32,0.0632416,0.0133225,0.499191,0.1,0.0499191,0.00109637,1.83181e-11,0.00109637,1253.12,0.181214,0.561279,0,0.203444,0.453987,0.143227,true
56,32,0.0718451,0.0220768,0.497683,0.1,0.0497683,0.000398336,1.76611e-11,0.000398336,1251.23,0.224761,0.529989,0,0.21097,0.586169,0.152337,true
57,32,0.0917256,0.0420002,0.497254,0.1,0.0497254,-0.000488599,2.95895e-11,-0.000488599,1250.69,0.303496,0.377604,0,0.228424,0.830375,0.169531,true
58,32,0.0681445,0.0182106,0.499339,0.1,0.0499339,0.000480491,1.29164e-11,0.000480491,1253.31,0.259407,0.490153,0,0.208285,0.527101,0.16291,true
59,32,0.0632056,0.0132953,0.499102,0.1,0.0499102,0.00112277,3.42421e-11,0.00112277,1253.01,0.165812,0.560486,0,0.202845,0.454013,0.130837,true
60,32,0.0716298,0.0218685,0.497613,0.1,0.0497613,0.000398568,-8.08883e-12,0.000398568,1251.14,0.205739,0.533284,0,0.210244,0.584058,0.139485,true
