step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
38,32,0.0374562,0.00858125,0.28875,0.1,0.028875,0.0165713,3.05032e-11,0.0165713,953.062,0.101283,0.747253,0,0.198919,0.34478,0.0370655,true
39,32,0.0400776,0.0109357,0.291419,0.1,0.0291419,0.0241075,4.52677e-12,0.0241075,957.457,0.194295,0.538147,0,0.198524,0.408086,0.041394,true
40,32,0.0493904,0.0114026,0.379878,0.1,0.0379878,0.0159288,-4.25134e-12,0.0159288,1093.16,0.0714576,0.533101,0,0.202133,0.484876,0.033295,true
41,32,0.0636891,0.0180237,0.456655,0.1,0.0456655,-0.00408357,1.60119e-11,-0.00408357,1198.55,0.219082,0.488871,0,0.212918,0.56098,0.0332806,true
42,32,0.0374318,0.00859314,0.288387,0.1,0.0288387,0.0160794,2.72445e-11,0.0160794,952.463,0.0996413,0.747416,0,0.199628,0.344415,0.0369674,true
43,32,0.0400642,0.0109181,0.291461,0.1,0.0291461,0.0247417,2.77997e-11,0.0247417,957.527,0.197573,0.538676,0,0.198422,0.407726,0.0416383,true
44,32,0.0495948,0.011395,0.381998,0.1,0.0381998,0.0158892,-1.1565e-11,0.0158892,1096.2,0.0708574,0.536641,0,0.202401,0.484462,0.033368,true
45,32,0.0636496,0.0180007,0.456489,0.1,0.0456489,-0.00398088,1.9993e-11,-0.00398088,1198.33,0.216878,0.48818,0,0.212287,0.56114,0.0331748,true
46,32,0.0374381,0.00859581,0.288423,0.1,0.0288423,0.0154479,-6.47608e-12,0.0154479,952.523,0.0990855,0.747294,0,0.199644,0.34467,0.0369706,true
47,32,0.0400175,0.0109183,0.290993,0.1,0.0290993,0.0241423,5.76428e-12,0.0241423,956.757,0.194072,0.538879,0,0.198666,0.407569,0.0415606,true
48,32,0.0494534,0.0114031,0.380502,0.1,0.0380502,0.0159233,4.64092e-13,0.0159233,1094.06,0.0691621,0.536479,0,0.202467,0.484852,0.0333361,true
49,32,0.063587,0.017992,0.455951,0.1,0.0455951,-0.00428159,-1.92602e-11,-0.00428159,1197.62,0.21652,0.488424,0,0.212356,0.560889,0.0332269,true
50,32,0.0374317,0.00857816,0.288535,0.1,0.0288535,0.0160117,2.33793e-11,0.0160117,952.708,0.101348,0.747518,0,0.198823,0.344284,0.0370549,true
51,32,0.0401057,0.0109202,0.291855,0.1,0.0291855,0.0239762,-8.35088e-12,0.0239762,958.173,0.194875,0.539124,0,0.198361,0.408038,0.0415703,true
52,32,0.0494943,0.0113812,0.381131,0.1,0.0381131,0.0156472,4.20057e-11,0.0156472,1094.96,0.0675403,0.536377,0,0.20214,0.484305,0.0332987,true
53,32,0.0635738,0.018007,0.455668,0.1,0.0455668,-0.00410806,1.86263e-11,-0.00410806,1197.25,0.213569,0.489583,0,0.212491,0.56106,0.0332414,true
54,32,0.0373586,0.00855482,0.288038,0.1,0.0288038,0.0158958,2.05664e-11,0.0158958,951.887,0.101533,0.747498,0,0.199028,0.343683,0.0371215,true
55,32,0.0400155,0.0108987,0.291169,0.1,0.0291169,0.0236689,1.81688e-11,0.0236689,957.046,0.195021,0.538879,0,0.198098,0.407529,0.0416227,true
56,32,0.0494866,0.011404,0.380826,0.1,0.0380826,0.0147487,-2.06559e-12,0.0147487,1094.52,0.0697066,0.536316,0,0.202243,0.484765,0.0333464,true
57,32,0.0636646,0.0180067,0.456579,0.1,0.0456579,-0.00513958,3.8516e-11,-0.00513958,1198.45,0.217254,0.489197,0,0.212703,0.561201,0.0331239,true
58,32,0.0374725,0.00855126,0.289213,0.1,0.0289213,0.0153806,-1.31866e-11,0.0153806,953.827,0.100235,0.747152,0,0.199825,0.343374,0.0371406,true
59,32,0.0400227,0.0108839,0.291388,0.1,0.0291388,0.0230988,2.68191e-11,0.0230988,957.407,0.194329,0.539591,0,0.198117,0.407476,0.0415952,true
60,32,0.0494354,0.0113816,0.380538,0.1,0.0380538,0.0145463,-6.86941e-12,0.0145463,1094.11,0.0692931,0.535807,0,0.202024,0.484324,0.0336245,true
61,32,0.0635056,0.0179401,0.455655,0.1,0.0455655,-0.00520899,1.8157e-11,-0.00520899,1197.23,0.215453,0.48818,0,0.212614,0.560258,0.0330903,true
62,32,0.0373047,0.0085069,0.287978,0.1,0.0287978,0.015143,1.17933e-11,0.015143,951.788,0.0993199,0.747498,0,0.199081,0.342332,0.0371106,true
63,32,0.0399023,0.0108633,0.29039,0.1,0.029039,0.0225501,2.04696e-12,0.0225501,955.765,0.192494,0.540181,0,0.198573,0.406779,0.0416427,true
64,32,0.0495671,0.0114128,0.381544,0.1,0.0381544,0.0139001,-3.28293e-13,0.0139001,1095.55,0.0700883,0.533712,0,0.201758,0.485106,0.0334787,true
65,32,0.0635224,0.0179328,0.455896,0.1,0.0455896,-0.00523496,-5.00304e-13,-0.00523496,1197.55,0.213941,0.490153,0,0.21266,0.559628,0.0333422,true
66,32,0.0373751,0.00856522,0.288099,0.1,0.0288099,0.0141562,-1.19761e-11,0.0141562,951.988,0.0987362,0.747213,0,0.19963,0.343783,0.0373557,true
67,32,0.0400417,0.0108365,0.292051,0.1,0.0292051,0.0236704,3.06437e-11,0.0236704,958.496,0.195779,0.542867,0,0.198602,0.406162,0.0417229,true
68,32,0.0496478,0.0114029,0.382449,0.1,0.0382449,0.0137654,-5.95716e-12,0.0137654,1096.85,0.0692922,0.536886,0,0.202018,0.484814,0.0336083,true
69,32,0.0635891,0.017933,0.456561,0.1,0.0456561,-0.00531939,-8.02416e-12,-0.00531939,1198.42,0.213264,0.489889,0,0.212855,0.559828,0.0332798,true
70,32,0.0373899,0.00850898,0.288809,0.1,0.0288809,0.0145804,-3.33448e-11,0.0145804,953.161,0.100532,0.747192,0,0.198861,0.342524,0.0372253,true
71,32,0.0399668,0.0108414,0.291254,0.1,0.0291254,0.0225286,-1.7554e-11,0.0225286,957.187,0.194495,0.542236,0,0.198282,0.406397,0.0417155,true
72,32,0.049593,0.0113662,0.382269,0.1,0.0382269,0.0135328,5.03714e-12,0.0135328,1096.59,0.0688998,0.540304,0,0.201942,0.483875,0.0335084,true
73,32,0.063732,0.0179817,0.457503,0.1,0.0457503,-0.00606652,7.52839e-12,-0.00606652,1199.66,0.217053,0.48818,0,0.213079,0.560099,0.0332915,true
74,32,0.0373097,0.00853081,0.287789,0.1,0.0287789,0.0132568,-2.73676e-11,0.0132568,951.475,0.097135,0.74766,0,0.198875,0.342689,0.0371479,true
75,32,0.0400234,0.0108474,0.29176,0.1,0.029176,0.0222571,-3.55627e-12,0.0222571,958.017,0.193652,0.540833,0,0.198461,0.406564,0.0418695,true
76,32,0.0495333,0.0113631,0.381701,0.1,0.0381701,0.0131751,4.30748e-13,0.0131751,1095.78,0.0692003,0.539022,0,0.201921,0.483706,0.033539,true
77,32,0.0636766,0.0179573,0.457193,0.1,0.0457193,-0.00608617,-5.14677e-12,-0.00608617,1199.25,0.21238,0.490133,0,0.212341,0.560424,0.0333169,true
78,32,0.0373852,0.00852299,0.288622,0.1,0.0288622,0.0136166,-2.62893e-11,0.0136166,952.852,0.0987793,0.747498,0,0.198944,0.342794,0.0374301,true
79,32,0.0399498,0.0108738,0.29076,0.1,0.029076,0.0215459,-9.96545e-12,0.0215459,956.374,0.191934,0.540609,0,0.198517,0.40737,0.0418184,true
80,32,0.0495625,0.0113672,0.381952,0.1,0.0381952,0.0134695,1.34009e-11,0.0134695,1096.14,0.0675766,0.536133,0,0.202267,0.483494,0.0335564,true
81,32,0.0636149,0.0179373,0.456775,0.1,0.0456775,-0.00663503,3.03677e-12,-0.00663503,1198.7,0.214394,0.489461,0,0.212219,0.559696,0.033315,true
82,32,0.0373342,0.00848741,0.288467,0.1,0.0288467,0.0140712,-1.98447e-11,0.0140712,952.597,0.100028,0.747192,0,0.199122,0.341607,0.0375093,true
83,32,0.0399881,0.0108258,0.291623,0.1,0.0291623,0.0223955,-2.58747e-11,0.0223955,957.793,0.192685,0.541321,0,0.198365,0.406641,0.0418122,true
84,32,0.0497098,0.0113837,0.383261,0.1,0.0383261,0.0128812,-1.41266e-11,0.0128812,1098.01,0.0678466,0.53776,0,0.202132,0.484313,0.0335906,true
85,32,0.0635691,0.0179239,0.456452,0.1,0.0456452,-0.00680007,2.72901e-11,-0.00680007,1198.28,0.213293,0.490092,0,0.212772,0.559523,0.0333923,true
86,32,0.0372355,0.00847464,0.287608,0.1,0.0287608,0.0133719,-3.95991e-11,0.0133719,951.177,0.0985724,0.747314,0,0.198911,0.340901,0.0373967,true
87,32,0.0399211,0.0108288,0.290924,0.1,0.0290924,0.0214569,9.34062e-12,0.0214569,956.644,0.19189,0.543233,0,0.198642,0.406425,0.0420051,true
88,32,0.049617,0.011333,0.382841,0.1,0.0382841,0.0128804,2.6675e-11,0.0128804,1097.41,0.0671099,0.542135,0,0.202266,0.482794,0.0334953,true
89,32,0.063534,0.0178922,0.456418,0.1,0.0456418,-0.00716451,-7.26419e-13,-0.00716451,1198.24,0.212386,0.489705,0,0.21264,0.559025,0.0332,true
90,32,0.0372525,0.00848199,0.287706,0.1,0.0287706,0.0126939,-1.54843e-11,0.0126939,951.338,0.0986411,0.747294,0,0.199273,0.341092,0.0373478,true
91,32,0.0398166,0.0108101,0.290065,0.1,0.0290065,0.0210626,-2.86125e-11,0.0210626,955.231,0.191877,0.543315,0,0.199059,0.405593,0.0417589,true
92,32,0.0495631,0.0113463,0.382168,0.1,0.0382168,0.0120561,-3.78783e-11,0.0120561,1096.45,0.0687478,0.542501,0,0.202061,0.483269,0.0335147,true
93,32,0.0636314,0.0179429,0.456886,0.1,0.0456886,-0.00705884,1.45586e-12,-0.00705884,1198.85,0.212341,0.490662,0,0.213035,0.559544,0.0333978,true
94,32,0.0372223,0.00846728,0.28755,0.1,0.028755,0.0127187,-3.44389e-11,0.0127187,951.081,0.096781,0.747253,0,0.198977,0.340975,0.037969,true
95,32,0.0398514,0.010826,0.290254,0.1,0.0290254,0.0207076,-9.48314e-12,0.0207076,955.541,0.192004,0.542257,0,0.198428,0.406149,0.0418858,true
96,32,0.0495548,0.0113059,0.382488,0.1,0.0382488,0.0126323,2.02471e-11,0.0126323,1096.91,0.0663103,0.54598,0,0.202047,0.482425,0.0334024,true
97,32,0.0636694,0.0178959,0.457734,0.1,0.0457734,-0.00729138,1.81241e-11,-0.00729138,1199.96,0.212709,0.490417,0,0.212792,0.559019,0.03331,true
98,32,0.0371876,0.00844906,0.287385,0.1,0.0287385,0.0124177,8.75527e-12,0.0124177,950.808,0.096817,0.747355,0,0.199231,0.340341,0.037761,true
99,32,0.0397826,0.0107989,0.289836,0.1,0.0289836,0.0206899,5.67034e-11,0.0206899,954.854,0.19169,0.542826,0,0.198355,0.405758,0.0419939,true
100,32,0.0496164,0.0113257,0.382907,0.1,0.0382907,0.0117394,-2.57846e-11,0.0117394,1097.51,0.0675907,0.542562,0,0.202015,0.482661,0.0334818,true
101,32,0.0634649,0.0178571,0.456078,0.1,0.0456078,-0.00769003,1.11705e-11,-0.00769003,1197.79,0.211069,0.490092,0,0.212407,0.55833,0.0333599,true
102,32,0.0372012,0.00843397,0.287672,0.1,0.0287672,0.0126607,3.45509e-11,0.0126607,951.283,0.0978194,0.747498,0,0.199104,0.340211,0.037563,true
103,32,0.0398572,0.0108051,0.290521,0.1,0.0290521,0.0205812,-6.98715e-12,0.0205812,955.982,0.193931,0.543111,0,0.198217,0.405747,0.041875,true
104,32,0.0496144,0.0113341,0.382804,0.1,0.0382804,0.0115661,8.22938e-12,0.0115661,1097.36,0.0662533,0.543742,0,0.201895,0.482978,0.0334156,true
105,32,0.0636778,0.017895,0.457828,0.1,0.0457828,-0.00755587,1.21e-11,-0.00755587,1200.08,0.211821,0.491435,0,0.212376,0.558904,0.0334143,true
106,32,0.0371846,0.00841569,0.287689,0.1,0.0287689,0.012646,-3.39383e-11,0.012646,951.31,0.0985998,0.746745,0,0.198857,0.34033,0.0375511,true
107,32,0.039822,0.0107596,0.290624,0.1,0.0290624,0.0205282,-9.74994e-12,0.0205282,956.151,0.191392,0.542318,0,0.198385,0.405,0.0420093,true
108,32,0.0496686,0.0112848,0.383837,0.1,0.0383837,0.0121062,2.86771e-12,0.0121062,1098.84,0.0646835,0.54718,0,0.20244,0.481608,0.0337102,true
109,32,0.0634695,0.0178411,0.456284,0.1,0.0456284,-0.00904326,2.11758e-11,-0.00904326,1198.06,0.212897,0.490479,0,0.21287,0.557888,0.0333839,true
110,32,0.0372442,0.00844038,0.288038,0.1,0.0288038,0.0113072,5.94619e-12,0.0113072,951.887,0.0940387,0.747111,0,0.199338,0.340112,0.0375097,true
111,32,0.0397307,0.0107516,0.289791,0.1,0.0289791,0.0202213,-3.42874e-11,0.0202213,954.779,0.189998,0.546041,0,0.198644,0.404782,0.04212,true
112,32,0.0498026,0.0113133,0.384893,0.1,0.0384893,0.0112127,-3.04872e-11,0.0112127,1100.35,0.0674227,0.544189,0,0.202411,0.482262,0.0335575,true
113,32,0.0636336,0.0179152,0.457184,0.1,0.0457184,-0.00932468,-1.05029e-11,-0.00932468,1199.24,0.214733,0.490845,0,0.213409,0.559132,0.0334266,true
114,32,0.0372995,0.00840269,0.288968,0.1,0.0288968,0.0115515,-8.26191e-15,0.0115515,953.422,0.0946187,0.74703,0,0.199089,0.339253,0.0377495,true
115,32,0.0397529,0.0107778,0.289751,0.1,0.0289751,0.0192049,-2.67245e-11,0.0192049,954.714,0.189269,0.544861,0,0.19833,0.405357,0.0420215,true
116,32,0.0497407,0.011292,0.384487,0.1,0.0384487,0.0117674,6.32574e-12,0.0117674,1099.77,0.0643643,0.54775,0,0.202561,0.481757,0.0336727,true
117,32,0.0635615,0.0178792,0.456823,0.1,0.0456823,-0.00921981,3.79206e-11,-0.00921981,1198.77,0.212216,0.490601,0,0.212276,0.558579,0.0334151,true
118,32,0.0372177,0.00840113,0.288165,0.1,0.0288165,0.0114436,1.04922e-11,0.0114436,952.098,0.0948082,0.747111,0,0.199335,0.338716,0.0377166,true
119,32,0.0397603,0.0107565,0.290038,0.1,0.0290038,0.0197825,-1.92311e-12,0.0197825,955.186,0.190579,0.543396,0,0.198413,0.405173,0.0420503,true
120,32,0.0498085,0.0113234,0.38485,0.1,0.038485,0.0112509,-1.57198e-11,0.0112509,1100.29,0.0645075,0.542725,0,0.202314,0.482548,0.0337627,true
121,32,0.0635115,0.0178198,0.456917,0.1,0.0456917,-0.00849429,4.62532e-12,-0.00849429,1198.89,0.208102,0.491374,0,0.212642,0.55784,0.0333975,true
122,32,0.037179,0.00839455,0.287844,0.1,0.0287844,0.0116612,-3.42765e-11,0.0116612,951.567,0.0964869,0.747599,0,0.199172,0.339052,0.0379304,true
123,32,0.0397854,0.0107561,0.290293,0.1,0.0290293,0.0194727,2.2292e-11,0.0194727,955.606,0.190813,0.545308,0,0.198675,0.404821,0.0421921,true
124,32,0.0497127,0.0113117,0.38401,0.1,0.038401,0.0106715,1.48385e-11,0.0106715,1099.09,0.0643916,0.546468,0,0.202094,0.482175,0.0336312,true
125,32,0.0635294,0.0178057,0.457238,0.1,0.0457238,-0.0084516,-2.23449e-11,-0.0084516,1199.31,0.207291,0.490702,0,0.21236,0.557303,0.0333495,true
126,32,0.0370737,0.00837994,0.286937,0.1,0.0286937,0.0113737,3.6348e-12,0.0113737,950.066,0.0967344,0.747396,0,0.199177,0.338188,0.0380721,true
127,32,0.0397467,0.0106949,0.290518,0.1,0.0290518,0.0195131,-4.6592e-12,0.0195131,955.977,0.190512,0.546305,0,0.198407,0.403697,0.0419411,true
128,32,0.0497935,0.0113074,0.384862,0.1,0.0384862,0.0104665,2.75738e-11,0.0104665,1100.3,0.0639272,0.544088,0,0.201958,0.482251,0.0335982,true
129,32,0.0635776,0.0178459,0.457317,0.1,0.0457317,-0.00978887,1.1864e-11,-0.00978887,1199.41,0.211842,0.491536,0,0.213107,0.557527,0.033398,true
130,32,0.0371615,0.00835606,0.288054,0.1,0.0288054,0.0108279,-2.11484e-11,0.0108279,951.914,0.0945647,0.747355,0,0.199651,0.337902,0.0378434,true
131,32,0.0397089,0.0107169,0.28992,0.1,0.028992,0.0187107,-3.95957e-11,0.0187107,954.992,0.188699,0.545349,0,0.19789,0.404295,0.0420685,true
132,32,0.0496806,0.0112616,0.38419,0.1,0.038419,0.0105441,3.5952e-12,0.0105441,1099.34,0.0633181,0.54834,0,0.202479,0.481066,0.0335907,true
133,32,0.0636254,0.017822,0.458035,0.1,0.0458035,-0.0096921,4.97613e-12,-0.0096921,1200.35,0.209851,0.490845,0,0.212672,0.557291,0.0333279,true
134,32,0.0371128,0.00837328,0.287395,0.1,0.0287395,0.0104685,-2.48962e-11,0.0104685,950.824,0.0931625,0.747233,0,0.199446,0.338479,0.038025,true
135,32,0.0397027,0.0107127,0.2899,0.1,0.02899,0.0183437,1.45826e-11,0.0183437,954.959,0.187925,0.546895,0,0.198037,0.4043,0.0421917,true
136,32,0.0499248,0.0112799,0.386449,0.1,0.038645,0.0103064,-1.39546e-11,0.0103064,1102.57,0.0640691,0.5495,0,0.202013,0.481481,0.0335297,true
137,32,0.0635642,0.0178239,0.457403,0.1,0.0457403,-0.0103439,-1.01834e-11,-0.0103439,1199.53,0.210029,0.49113,0,0.212659,0.557179,0.0333003,true
138,32,0.0372034,0.00837169,0.288317,0.1,0.0288317,0.00926337,-1.16738e-12,0.00926337,952.348,0.0913046,0.746704,0,0.199174,0.337843,0.0378918,true
139,32,0.039697,0.0106736,0.290234,0.1,0.0290234,0.0185317,1.76302e-11,0.0185317,955.509,0.189155,0.545898,0,0.198024,0.403232,0.0420773,true
140,32,0.0497612,0.0112368,0.385244,0.1,0.0385244,0.0101585,-5.79361e-12,0.0101585,1100.85,0.0624013,0.550557,0,0.202342,0.480327,0.0336756,true
141,32,0.0634235,0.0177735,0.456499,0.1,0.0456499,-0.0102814,-6.71535e-12,-0.0102814,1198.34,0.208767,0.491618,0,0.212774,0.556248,0.0333046,true
142,32,0.0371439,0.00837367,0.287702,0.1,0.0287702,0.00948352,1.01645e-12,0.00948352,951.332,0.0925081,0.746846,0,0.199393,0.337927,0.038206,true
143,32,0.0396712,0.0107108,0.289604,0.1,0.0289604,0.018143,1.04203e-11,0.018143,954.471,0.187969,0.547506,0,0.198525,0.40429,0.0421301,true
144,32,0.0498439,0.0112793,0.385646,0.1,0.0385646,0.00964445,-3.76272e-11,0.00964445,1101.42,0.0631869,0.550618,0,0.20235,0.481441,0.0337461,true
145,32,0.0636909,0.0178594,0.458315,0.1,0.0458315,-0.0104673,-4.48147e-12,-0.0104673,1200.72,0.208879,0.491333,0,0.212864,0.557643,0.0333583,true
146,32,0.0370896,0.00833376,0.287559,0.1,0.0287559,0.010163,2.11451e-12,0.010163,951.095,0.0940085,0.747192,0,0.199642,0.337212,0.0378679,true
147,32,0.0396123,0.0106844,0.289279,0.1,0.0289279,0.0186254,1.35636e-11,0.0186254,953.936,0.189383,0.548665,0,0.198839,0.403667,0.0421216,true
148,32,0.0497926,0.0112592,0.385334,0.1,0.0385334,0.00965629,1.5891e-11,0.00965629,1100.98,0.0620611,0.552205,0,0.202325,0.480967,0.0336484,true
149,32,0.063508,0.0177741,0.45734,0.1,0.045734,-0.0106886,1.03441e-12,-0.0106886,1199.44,0.208879,0.492167,0,0.212904,0.556371,0.0333607,true
150,32,0.0371865,0.00830849,0.28878,0.1,0.028878,0.0099577,5.52114e-12,0.0099577,953.113,0.0941721,0.747009,0,0.198962,0.336361,0.0380857,true
151,32,0.0396067,0.0106608,0.28946,0.1,0.028946,0.0184953,1.83036e-11,0.0184953,954.233,0.188654,0.548523,0,0.198635,0.403296,0.0420575,true
152,32,0.0498132,0.0112301,0.38583,0.1,0.038583,0.00967179,1.25124e-11,0.00967179,1101.69,0.0601462,0.55365,0,0.201736,0.480323,0.0335737,true
153,32,0.0634973,0.0177829,0.457144,0.1,0.0457144,-0.011099,-2.1574e-11,-0.011099,1199.19,0.208771,0.491577,0,0.212952,0.556736,0.0334011,true
154,32,0.0371414,0.0083366,0.288048,0.1,0.0288048,0.00879364,2.6262e-11,0.00879364,951.904,0.0901314,0.747172,0,0.199207,0.33714,0.0384383,true
155,32,0.039529,0.0106386,0.288904,0.1,0.0288904,0.0175241,-2.44621e-11,0.0175241,953.318,0.18805,0.547933,0,0.198525,0.402996,0.0421195,true
156,32,0.049933,0.0112234,0.387097,0.1,0.0387097,0.00925194,-3.4429e-11,0.00925194,1103.49,0.0614462,0.553955,0,0.2018,0.479957,0.033647,true
157,32,0.0635597,0.0177689,0.457908,0.1,0.0457908,-0.0108952,4.19012e-11,-0.0108952,1200.19,0.208226,0.492411,0,0.213244,0.556175,0.0332896,true
