step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
102,64,0.0273074,0.00163837,0.25669,0.1,0.025669,-0.000978151,2.19335e-11,-0.000978151,1270.81,0.0256331,1,0.00101002,0.191916,0.0918446,0.0268642,true
103,64,0.0272617,0.00185683,0.254049,0.1,0.0254049,0.0100371,-1.13384e-11,0.0100371,1264.25,0.122465,1,0.000154177,0.192017,0.106655,0.0264111,true
104,64,0.0263702,0.00175693,0.246133,0.1,0.0246133,0.0207798,1.43354e-12,0.0207798,1244.4,0.191425,1,6.35783e-07,0.192292,0.0993727,0.026033,true
105,64,0.027247,0.0019942,0.252527,0.1,0.0252527,-0.0185673,1.61841e-12,-0.0185673,1260.46,0.245943,0.999959,0.0029641,0.192068,0.119622,0.0267029,true
106,64,0.0272405,0.00161356,0.256269,0.1,0.0256269,-0.00364732,1.53049e-11,-0.00364732,1269.77,0.0407911,1,0.00100191,0.191712,0.0897973,0.0268312,true
107,64,0.0271867,0.00183003,0.253567,0.1,0.0253567,0.00780129,-1.17491e-11,0.00780129,1263.05,0.108125,1,0.000118415,0.191414,0.104986,0.0263077,true
108,64,0.0262004,0.00173367,0.244667,0.1,0.0244667,0.0182868,7.02494e-12,0.0182868,1240.69,0.177474,1,6.35783e-07,0.191897,0.0981141,0.0259984,true
109,64,0.0271531,0.00198573,0.251674,0.1,0.0251674,-0.0206866,9.58885e-12,-0.0206866,1258.33,0.267121,0.999959,0.00314212,0.19235,0.119048,0.0265859,true
110,64,0.0272015,0.0016105,0.25591,0.1,0.025591,-0.00257717,3.154e-12,-0.00257717,1268.88,0.0430699,1,0.00100414,0.192011,0.0894134,0.0267915,true
111,64,0.0271795,0.00182807,0.253514,0.1,0.0253514,0.00682696,-1.9642e-11,0.00682696,1262.92,0.0998789,1,0.000127236,0.192357,0.103871,0.026321,true
112,64,0.0261779,0.00173021,0.244477,0.1,0.0244477,0.0193815,4.30637e-12,0.0193815,1240.21,0.178805,1,2.46366e-06,0.192271,0.0974445,0.0259213,true
113,64,0.0270701,0.0019681,0.25102,0.1,0.025102,-0.0173803,6.69637e-12,-0.0173803,1256.7,0.259416,0.99998,0.00307727,0.192017,0.118272,0.0266566,true
114,64,0.0271939,0.00159411,0.255998,0.1,0.0255998,-0.000351432,3.55318e-12,-0.000351432,1269.09,0.029477,1,0.000945012,0.19184,0.0877479,0.0267905,true
115,64,0.0273128,0.00181155,0.255012,0.1,0.0255012,0.00950973,2.38558e-11,0.00950973,1266.65,0.11421,1,0.00013264,0.19217,0.102467,0.0261805,true
116,64,0.0262124,0.00171795,0.244944,0.1,0.0244944,0.0216408,9.60019e-12,0.0216408,1241.39,0.189482,1,0,0.191886,0.0967546,0.0258156,true
117,64,0.0271287,0.00194532,0.251834,0.1,0.0251834,-0.0140344,-8.1003e-12,-0.0140344,1258.73,0.236937,1,0.00292182,0.19191,0.116338,0.0265947,true
118,64,0.0270574,0.00158728,0.254701,0.1,0.0254701,-0.000488726,-3.24207e-11,-0.000488726,1265.87,0.0354571,1,0.000966946,0.192626,0.0863884,0.0266753,true
119,64,0.0272703,0.00180155,0.254687,0.1,0.0254687,0.00972753,-6.58436e-13,0.00972753,1265.84,0.110277,1,9.67979e-05,0.19205,0.101635,0.0260957,true
120,64,0.0261351,0.00171711,0.244179,0.1,0.0244179,0.0214106,-6.52323e-12,0.0214106,1239.45,0.185765,1,0,0.192434,0.0964117,0.0258941,true
121,64,0.0269937,0.0019393,0.250544,0.1,0.0250544,-0.0140862,-7.71372e-12,-0.0140862,1255.5,0.246545,1,0.00294987,0.192598,0.115412,0.026541,true
122,64,0.0270987,0.00156857,0.255302,0.1,0.0255302,-3.91684e-05,-3.0534e-11,-3.91684e-05,1267.37,0.0373211,1,0.000978708,0.191962,0.0850452,0.0265426,true
123,64,0.027257,0.00178066,0.254763,0.1,0.0254763,0.0107036,-1.25968e-11,0.0107036,1266.03,0.110281,1,9.29832e-05,0.191359,0.100598,0.0260308,true
124,64,0.0261271,0.0017076,0.244195,0.1,0.0244195,0.0202604,-2.46475e-11,0.0202604,1239.49,0.176302,1,0,0.192522,0.0953912,0.0257723,true
125,64,0.0270554,0.0019227,0.251327,0.1,0.0251327,-0.0128547,-1.45447e-11,-0.0128547,1257.46,0.247835,1,0.00301647,0.192646,0.114039,0.0264354,true
126,64,0.0270924,0.00156412,0.255283,0.1,0.0255283,0.00202624,-1.01545e-12,0.00202624,1267.32,0.0364818,1,0.000927766,0.192209,0.0844297,0.026661,true
127,64,0.0270273,0.00178764,0.252397,0.1,0.0252397,0.0105984,-1.19216e-11,0.0105984,1260.14,0.105506,1,0.000106653,0.192203,0.100076,0.0259911,true
128,64,0.0258296,0.00170373,0.241259,0.1,0.0241259,0.0216882,-1.52315e-12,0.0216882,1232.02,0.179744,1,1.90735e-06,0.193016,0.0945958,0.0257103,true
