train_seed,status_complete,first_loss,final_loss,loss_reduction,loss_increased_flag,final_train_p,final_train_v,final_train_w,total_applied_steps,total_skipped_steps,total_invalid_rollouts,any_nan_or_inf,euler_success_mean,euler_success_std,euler_success_min,euler_success_max,euler_final_p_mean,euler_final_v_mean,euler_final_w_mean,euler_invalid_or_nan_rate_mean,l2f_success_mean,l2f_success_std,l2f_success_min,l2f_success_max,l2f_final_p_mean,l2f_final_v_mean,l2f_final_w_mean,l2f_invalid_or_nan_rate_mean,beats_euler_baseline,beats_l2f_baseline,beats_both_baselines,action_saturation_median,action_saturation_high_fraction,actor_grad_clip_fraction,actor_grad_scale_median,early_divergence_flag,curriculum_collapse_flag,failure_type,failure_reason_short
1,True,1464.14,265.849,1198.2910000000002,False,1.04016,0.754263,2.0597,8000,0,0,False,0.38,0.016329931618554536,0.36,0.4,1.26874,0.8138623333333334,1.6471066666666667,0.0,0.32333333333333336,0.016996731711975965,0.3,0.34,1.3004933333333333,0.885818,2.9178266666666666,0.0,True,True,True,0.0,0.0,1.0,0.0008436534999999999,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
2,True,1508.53,435.639,1072.891,False,1.90773,1.72508,1.48425,8000,0,0,False,0.23333333333333334,0.026246692913372713,0.21,0.27,1.64391,1.3667833333333335,0.9871426666666667,0.0,0.21666666666666667,0.009428090415820642,0.21,0.23,1.72227,1.5228266666666668,1.2641233333333333,0.0,True,True,True,0.0,0.0,1.0,0.00178556,False,True,PASS_WEAK,beats both baselines but misses strong-pass threshold
3,True,11322.1,286.568,11035.532000000001,False,0.823869,0.81485,2.5765,8000,0,0,False,0.38,0.014142135623730963,0.37,0.4,1.3239066666666668,1.1480266666666668,2.0970833333333334,0.0,0.3,0.02160246899469287,0.28,0.33,1.4968533333333334,1.6573433333333334,3.1319433333333335,0.0,True,True,True,0.0,0.0,1.0,0.000894334,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
4,True,2797.77,364.937,2432.833,False,1.60049,1.04766,1.50474,8000,0,0,False,0.33666666666666667,0.020548046676563254,0.31,0.36,1.5291366666666666,1.3975066666666667,2.0646333333333335,0.0,0.31,0.021602468994692862,0.28,0.33,1.68439,1.6793366666666667,2.434753333333333,0.0,True,True,True,0.0,0.0,1.0,0.0008281715,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
6,True,6006.98,7342.73,-1335.75,True,4.71386,8.41419,10.1902,8000,0,0,False,0.0,0.0,0.0,0.0,3.6604433333333333,7.444216666666667,8.77144,0.0,0.0,0.0,0.0,0.0,4.03839,7.98994,8.494593333333333,0.0,False,False,False,0.0,0.0,1.0,0.0010922050000000002,False,True,TYPE_B_CURRICULUM_TRIGGERED_COLLAPSE,loss spiked after horizon or state curriculum changed
7,True,3126.8,4912.84,-1786.04,True,4.14576,6.71123,5.06183,8000,0,0,False,0.04666666666666667,0.0047140452079103175,0.04,0.05,3.2956266666666667,5.63748,3.8184466666666665,0.0,0.05,0.02160246899469287,0.03,0.08,3.54349,6.01467,4.0581233333333335,0.0,False,False,False,0.0,0.0,1.0,0.000892678,True,True,TYPE_B_CURRICULUM_TRIGGERED_COLLAPSE,loss spiked after horizon or state curriculum changed
9,True,5448.25,2829.37,2618.88,False,2.55743,6.01756,4.94257,8000,0,0,False,0.01,0.008164965809277261,0.0,0.02,2.88272,5.69802,6.366493333333334,0.0,0.013333333333333332,0.012472191289246471,0.0,0.03,3.2427633333333334,6.31405,6.810223333333333,0.0,False,False,False,0.0,0.0,1.0,0.001658495,False,True,TYPE_B_CURRICULUM_TRIGGERED_COLLAPSE,loss spiked after horizon or state curriculum changed
