step,loss,tracking,position,velocity,attitude,omega,clf,outward,tail,du,ddu,sat,grad_norm,seconds,success_rate,tail_success_rate,invalid_fraction,full_position_mean,full_position_max_mean,full_position_max_std,full_angle_mean,full_angle_max_mean,full_angle_max_std,full_linear_velocity_mean,full_linear_velocity_max_mean,full_linear_velocity_max_std,full_angular_velocity_mean,full_angular_velocity_max_mean,full_angular_velocity_max_std,full_angular_acceleration_mean,full_angular_acceleration_max_mean,full_angular_acceleration_max_std,full_action_mean,full_action_max_mean,full_action_max_std,full_action_relative_mean,full_action_relative_max_mean,full_action_relative_max_std,tail_position_mean,tail_position_max_mean,tail_position_max_std,tail_angle_mean,tail_angle_max_mean,tail_angle_max_std,tail_linear_velocity_mean,tail_linear_velocity_max_mean,tail_linear_velocity_max_std,tail_angular_velocity_mean,tail_angular_velocity_max_mean,tail_angular_velocity_max_std,tail_angular_acceleration_mean,tail_angular_acceleration_max_mean,tail_angular_acceleration_max_std,tail_action_mean,tail_action_max_mean,tail_action_max_std,tail_action_relative_mean,tail_action_relative_max_mean,tail_action_relative_max_std,full_position_settling_fraction_10mm,tail_position_settling_fraction_10mm
144,0.05926123633980751,0.048448603600263596,0.040063198655843735,0.004145425278693438,0.00386217562481761,0.0003691863967105746,5.99221323227539e-07,0.00019100467034149915,0.01079776044934988,7.064076612550707e-07,5.568262650967881e-08,0.0,0.558947741985321,537.7669013149571,0.0,0.0,0.0,0.43625399470329285,1.032710075378418,0.2801465690135956,0.15950098633766174,0.44189417362213135,0.11579170823097229,0.40753522515296936,1.0690432786941528,0.3039877712726593,0.9501854181289673,2.829350233078003,0.7052854299545288,7.569718360900879,20.679821014404297,4.442343235015869,0.014100693166255951,0.022960830479860306,0.0070247408002614975,0.0070503465831279755,0.011480416171252728,0.0035123713314533234,0.17075176537036896,0.1995164155960083,0.1287519633769989,0.1490597277879715,0.21011899411678314,0.11617038398981094,0.254094660282135,0.33237066864967346,0.1802077740430832,1.1107512712478638,1.6305220127105713,0.9357203841209412,8.929347038269043,12.127782821655273,6.49655294418335,0.011197351850569248,0.0130805354565382,0.0022768760100007057,0.005598675925284624,0.0065402677282691,0.0011384376557543874,0.001953125,0.0
145,0.05803394690155983,0.047609031200408936,0.03928849846124649,0.0040734680369496346,0.003862350946292281,0.0003749064926523715,5.657266228809021e-07,0.00018077179265674204,0.010409893468022346,7.18603018867725e-07,5.699777005929718e-08,0.0,0.6449371576309204,541.4992744639749,0.0,0.0,0.0,0.43324699997901917,1.0303767919540405,0.2664073407649994,0.1594589501619339,0.4377497434616089,0.11636622250080109,0.40754806995391846,1.048956274986267,0.29842889308929443,0.9526857733726501,2.8347253799438477,0.6643583178520203,7.595994472503662,20.695301055908203,3.9996259212493896,0.014118270017206669,0.023227419704198837,0.006946918088942766,0.007059135008603334,0.011613709852099419,0.0034734592773020267,0.16456134617328644,0.19224214553833008,0.11104531586170197,0.15377455949783325,0.21699830889701843,0.11890178173780441,0.25836312770843506,0.3401445746421814,0.1804075688123703,1.1543221473693848,1.689863681793213,0.9302801489830017,9.267388343811035,12.518532752990723,6.470093727111816,0.011125489138066769,0.013101410120725632,0.0021632660645991564,0.005562745034694672,0.006550705060362816,0.0010816331487149,0.0,0.0
146,0.06192997097969055,0.05013635382056236,0.04144716635346413,0.004274172708392143,0.004025466740131378,0.0003780052356887609,6.596209800591168e-07,0.00022979006462264806,0.01177437137812376,7.351221142926079e-07,5.756884746688229e-08,0.0,0.5511557459831238,545.233815641026,0.0,0.0,0.0,0.4425877332687378,1.0543851852416992,0.2682086229324341,0.16364715993404388,0.4500097334384918,0.12638121843338013,0.4152860641479492,1.0713272094726562,0.3082135319709778,0.9551952481269836,2.8606255054473877,0.6776132583618164,7.616164207458496,20.850631713867188,4.279176235198975,0.014240453951060772,0.023403439670801163,0.00731645105406642,0.007120226975530386,0.011701719835400581,0.003658224828541279,0.17067499458789825,0.19933004677295685,0.14522980153560638,0.15421821177005768,0.2169312983751297,0.11519238352775574,0.2579426169395447,0.3390495777130127,0.17424282431602478,1.1409738063812256,1.6809173822402954,0.9239325523376465,9.277897834777832,12.491195678710938,6.564250469207764,0.011186919175088406,0.013207558542490005,0.002699552569538355,0.00559346005320549,0.006603779271245003,0.001349776517599821,0.001953125,0.0
147,0.056172434240579605,0.04624145105481148,0.03798969089984894,0.004011340439319611,0.0038578175008296967,0.0003735656791832298,5.373542535380693e-07,0.0001842295314418152,0.009915843605995178,7.273201276802865e-07,5.641176770154743e-08,0.0,0.3044664263725281,548.9599537879694,0.001953125,0.0,0.0,0.42600318789482117,1.0191748142242432,0.2668294608592987,0.15984784066677094,0.4426887333393097,0.11296278238296509,0.40354639291763306,1.0400574207305908,0.2922306954860687,0.9471445679664612,2.829158306121826,0.6358317136764526,7.5894856452941895,20.647768020629883,4.093883991241455,0.013857373036444187,0.023160835728049278,0.007069588638842106,0.006928686518222094,0.011580417864024639,0.0035347947850823402,0.15281176567077637,0.17992252111434937,0.1170043796300888,0.15352535247802734,0.21697339415550232,0.11582451313734055,0.2521337866783142,0.33355093002319336,0.17610959708690643,1.1474937200546265,1.691967248916626,0.9041702747344971,9.293399810791016,12.496896743774414,6.354045391082764,0.010831862688064575,0.012817046605050564,0.002218722365796566,0.005415931344032288,0.006408523768186569,0.0011093612993136048,0.005859375,0.0
148,0.05738147348165512,0.047627128660678864,0.03923081234097481,0.004110145382583141,0.00391233479604125,0.00036784991971217096,5.858387339685578e-07,0.0002009349555009976,0.009737394750118256,7.099015419953503e-07,5.574473860292528e-08,0.0,0.2704821825027466,552.6903194059851,0.0,0.00390625,0.0,0.4292248785495758,1.0428252220153809,0.27374762296676636,0.16130366921424866,0.4384710490703583,0.11836711317300797,0.4060135781764984,1.0635509490966797,0.2983461022377014,0.9383172988891602,2.8066024780273438,0.6868312358856201,7.482456207275391,20.44249725341797,4.507684707641602,0.013681737706065178,0.022934623062610626,0.007353255525231361,0.006840868853032589,0.011467313393950462,0.0036766277626156807,0.15819516777992249,0.18542376160621643,0.11084246635437012,0.14805161952972412,0.21030598878860474,0.11754348129034042,0.2517954111099243,0.3329892158508301,0.18004053831100464,1.1123679876327515,1.6441123485565186,0.9469038248062134,8.933029174804688,12.071887969970703,6.546928882598877,0.010637295432388783,0.01265301275998354,0.0022291364148259163,0.0053186481818556786,0.006326506845653057,0.001114568905904889,0.001953125,0.0
149,0.05977128818631172,0.04895608872175217,0.04050156846642494,0.004178244154900312,0.0038996166549623013,0.0003668802964966744,6.217051122803241e-07,0.00021769727754872292,0.010797146707773209,7.372037771347095e-07,5.832694682794681e-08,0.0,0.42535385489463806,556.421832192922,0.00390625,0.0,0.0,0.4415692389011383,1.0381898880004883,0.27546945214271545,0.16057780385017395,0.43826285004615784,0.11553426086902618,0.4113534688949585,1.0535593032836914,0.3060835003852844,0.9293078780174255,2.8441922664642334,0.6402800679206848,7.43098783493042,20.7592830657959,4.209100246429443,0.013978099450469017,0.023860670626163483,0.007561586797237396,0.0069890497252345085,0.011930335313081741,0.0037807931657880545,0.17152468860149384,0.20138892531394958,0.11934838443994522,0.15155379474163055,0.21380792558193207,0.1152409017086029,0.2597217559814453,0.3414907455444336,0.18178416788578033,1.123187780380249,1.6760203838348389,0.9241375923156738,9.141852378845215,12.337970733642578,6.469291687011719,0.01050177775323391,0.012561622075736523,0.0024664681404829025,0.005250888876616955,0.006280811037868261,0.001233234186656773,0.0,0.0
150,0.056312933564186096,0.04682493209838867,0.03865827992558479,0.004065307788550854,0.0037279592361301184,0.0003636799519881606,5.845450914421235e-07,0.00020629233040381223,0.00947020947933197,7.170044113991025e-07,5.573565076133491e-08,0.0,0.5643914341926575,560.1494359089993,0.009765625,0.005859375,0.0,0.4249309301376343,1.03212571144104,0.27453261613845825,0.1564435213804245,0.42952632904052734,0.11454784125089645,0.40205252170562744,1.0527265071868896,0.2941211462020874,0.9411299228668213,2.790876865386963,0.6841767430305481,7.556211948394775,20.24783706665039,4.548285007476807,0.013400725089013577,0.022936783730983734,0.007701152004301548,0.006700362544506788,0.011468390934169292,0.0038505762349814177,0.15853586792945862,0.18484628200531006,0.1035958006978035,0.14547806978225708,0.20657682418823242,0.11344640702009201,0.2444755882024765,0.3235481381416321,0.18033461272716522,1.1024980545043945,1.6313377618789673,0.9098268747329712,8.987552642822266,12.100728988647461,6.3092498779296875,0.010335000231862068,0.01233472116291523,0.002193839754909277,0.005167500115931034,0.006167360581457615,0.0010969212744385004,0.0,0.0
151,0.05869394168257713,0.048410359770059586,0.040261462330818176,0.0040150913409888744,0.003773871110752225,0.00035342181217856705,6.047841907275142e-07,0.0002036132209468633,0.0102660758420825,7.269874799931131e-07,5.765094002185833e-08,0.0,0.4513249099254608,563.8823548760265,0.015625,0.01171875,0.0,0.43442633748054504,1.0341501235961914,0.2921905517578125,0.15753434598445892,0.42437100410461426,0.11078224331140518,0.40393298864364624,1.0294435024261475,0.2851976454257965,0.9237971901893616,2.7554683685302734,0.6571812033653259,7.435768127441406,20.073453903198242,4.349911212921143,0.01378979254513979,0.023650644347071648,0.008336015045642853,0.006894896272569895,0.011825323104858398,0.004168007057160139,0.1646714210510254,0.19344209134578705,0.10630731284618378,0.15477709472179413,0.2194286584854126,0.11440074443817139,0.2616574466228485,0.34389322996139526,0.18505100905895233,1.1722469329833984,1.7374985218048096,0.9209480285644531,9.571739196777344,12.90085220336914,6.350073337554932,0.01013103686273098,0.01226358488202095,0.002163986675441265,0.00506551843136549,0.00613179337233305,0.0010819942690432072,0.0,0.0
152,0.0575028732419014,0.0476829931139946,0.03949899598956108,0.004082956351339817,0.0037292868364602327,0.00036457108217291534,6.124555511632934e-07,0.00023598485859110951,0.009799410589039326,7.631697371834889e-07,5.891290300041874e-08,0.0,0.2888142466545105,567.6164814640069,0.0078125,0.01171875,0.0,0.4352826774120331,1.026093602180481,0.27043408155441284,0.15469995141029358,0.43804931640625,0.11226591467857361,0.4060589671134949,1.0495164394378662,0.293587327003479,0.932630181312561,2.8573336601257324,0.6562362313270569,7.586826801300049,21.091167449951172,4.382456302642822,0.013804490678012371,0.02382979542016983,0.007815510965883732,0.0069022453390061855,0.01191489677876234,0.003907755948603153,0.161753311753273,0.1891334354877472,0.09604089707136154,0.15088841319084167,0.21356701850891113,0.11671425402164459,0.2536941170692444,0.3328251838684082,0.17843545973300934,1.1480964422225952,1.7007298469543457,0.9257592558860779,9.435952186584473,12.677906036376953,6.54732084274292,0.01019998174160719,0.012258484028279781,0.0021763162221759558,0.005099991336464882,0.006129241548478603,0.0010881583439186215,0.0,0.0
153,0.054294995963573456,0.04507935047149658,0.03737610951066017,0.0038454115856438875,0.0034996680915355682,0.00035225824103690684,5.191694185668894e-07,0.00019484241784084588,0.009199029766023159,7.407915063595283e-07,5.752740861453276e-08,0.0,0.26633358001708984,571.3417585899588,0.01953125,0.0234375,0.0,0.4223653972148895,1.0179370641708374,0.271389901638031,0.1513078510761261,0.41717326641082764,0.11254013329744339,0.39515969157218933,1.0146946907043457,0.28020498156547546,0.9292908310890198,2.698233127593994,0.6323323249816895,7.585104465484619,20.01305389404297,4.299128532409668,0.013491866178810596,0.023070506751537323,0.008282474242150784,0.006745933089405298,0.011535253375768661,0.0041412366554141045,0.16125869750976562,0.18844804167747498,0.09487204998731613,0.14497937262058258,0.20529890060424805,0.11005163192749023,0.24146951735019684,0.3179475665092468,0.16467788815498352,1.1147656440734863,1.656226634979248,0.8890272378921509,9.255453109741211,12.502561569213867,6.399110794067383,0.009919215925037861,0.011888003908097744,0.00194758758880198,0.0049596079625189304,0.005944002419710159,0.0009737926884554327,0.0,0.0
154,0.05586165934801102,0.04571612551808357,0.0377376452088356,0.0039743403904139996,0.0036422647535800934,0.00035718068829737604,5.456093390421302e-07,0.00018994959827978164,0.010129674337804317,7.438454758812441e-07,5.7331085656642244e-08,0.0,0.33224210143089294,575.0692162449704,0.005859375,0.00390625,0.0,0.4228958487510681,1.026001214981079,0.2803042531013489,0.153743714094162,0.42849427461624146,0.11805757880210876,0.3983820974826813,1.0355606079101562,0.3159389793872833,0.9285160303115845,2.776505947113037,0.644212007522583,7.572428226470947,20.57076644897461,4.238063812255859,0.013455133885145187,0.022981323301792145,0.00781980250030756,0.006727566942572594,0.011490659788250923,0.003909901715815067,0.17293307185173035,0.1999713033437729,0.11380935460329056,0.14462895691394806,0.2053520679473877,0.10927151888608932,0.23905982077121735,0.31535574793815613,0.16699117422103882,1.1183857917785645,1.6548895835876465,0.8935309648513794,9.288528442382812,12.605733871459961,6.4806718826293945,0.010006374679505825,0.012066257186233997,0.0021672891452908516,0.005003188271075487,0.006033129058778286,0.0010836445726454258,0.0,0.0
155,0.05472532659769058,0.045211222022771835,0.037386830896139145,0.003930972423404455,0.0035373857244849205,0.0003488998336251825,5.109529865876539e-07,0.00016946431424003094,0.009500117041170597,7.368901151494356e-07,5.6532694969746444e-08,0.0,0.34085729718208313,578.8015933199786,0.01171875,0.013671875,0.0,0.420051634311676,1.0297205448150635,0.26975417137145996,0.15220245718955994,0.4227459728717804,0.11695338785648346,0.3973295986652374,1.0285704135894775,0.3015495240688324,0.9153475165367126,2.734280586242676,0.6271109580993652,7.492368698120117,20.301149368286133,3.9441444873809814,0.013601593673229218,0.023172663524746895,0.007983275689184666,0.006800796836614609,0.011586331762373447,0.003991637844592333,0.16042916476726532,0.18680952489376068,0.10412237048149109,0.14629720151424408,0.20716458559036255,0.11058715730905533,0.2406459003686905,0.3179922103881836,0.1569220870733261,1.1367658376693726,1.6745519638061523,0.9119554758071899,9.430916786193848,12.705296516418457,6.632266998291016,0.009949972853064537,0.01199723593890667,0.0021466619800776243,0.0049749864265322685,0.005998617969453335,0.001073331106454134,0.0,0.0
156,0.05517111346125603,0.046474993228912354,0.03854748234152794,0.003959637135267258,0.0036051850765943527,0.00035493189352564514,5.558484303946898e-07,0.00018842839926946908,0.008680184371769428,7.486729032279982e-07,5.6402754466944316e-08,0.0,0.3278096616268158,582.5244184560142,0.01171875,0.015625,0.0,0.4223388433456421,1.037740707397461,0.27461427450180054,0.1515650749206543,0.431679904460907,0.11515016853809357,0.3973775804042816,1.0441851615905762,0.30056992173194885,0.922136127948761,2.7782082557678223,0.6482141613960266,7.547961235046387,20.662315368652344,4.310037612915039,0.013488225638866425,0.0232084933668375,0.008188202977180481,0.006744112353771925,0.011604245752096176,0.004094101022928953,0.14712081849575043,0.17206543684005737,0.09752561151981354,0.14099611341953278,0.1989942044019699,0.1160900741815567,0.23217585682868958,0.3080102801322937,0.16833633184432983,1.0833282470703125,1.6085577011108398,0.9537944197654724,9.071297645568848,12.251350402832031,6.906826019287109,0.009955212473869324,0.011900709941983223,0.0021433266811072826,0.004977606236934662,0.005950354505330324,0.001071664271876216,0.0,0.0
157,0.05393466353416443,0.04559428617358208,0.03769761323928833,0.0040001352317631245,0.0035309428349137306,0.00035774012212641537,5.234842319623567e-07,0.00016298760601785034,0.008326319046318531,7.547076847913559e-07,5.613555487116173e-08,0.0,0.1788918375968933,586.2556512929732,0.009765625,0.009765625,0.0,0.4170509874820709,1.0520248413085938,0.26822251081466675,0.15007099509239197,0.43363046646118164,0.11168807744979858,0.39894625544548035,1.060726284980774,0.2759959399700165,0.9208794832229614,2.7984447479248047,0.6808966398239136,7.577719688415527,20.91459846496582,4.53995943069458,0.01326964981853962,0.022625617682933807,0.007751733064651489,0.006634824443608522,0.011312806978821754,0.0038758665323257446,0.14821039140224457,0.17237219214439392,0.09310832619667053,0.13653115928173065,0.1933046132326126,0.11604806035757065,0.22284738719463348,0.29657280445098877,0.1647312492132187,1.0522396564483643,1.5605347156524658,0.9603098034858704,8.900077819824219,12.007281303405762,7.016576766967773,0.010136716067790985,0.012065029703080654,0.002173527143895626,0.0050683580338954926,0.006032515782862902,0.0010867639211937785,0.001953125,0.0
158,0.05310904607176781,0.045096203684806824,0.03740311041474342,0.0038064431864768267,0.0035126530565321445,0.0003653435269370675,5.459352223624592e-07,0.00020071746257599443,0.007995223626494408,7.749085284558532e-07,5.664767854796082e-08,0.0,0.1538802683353424,589.9832536039175,0.01171875,0.005859375,0.0,0.41307029128074646,1.0146211385726929,0.2811852991580963,0.1517057567834854,0.42368370294570923,0.10742924362421036,0.39144662022590637,1.0107721090316772,0.2920549809932709,0.9437987804412842,2.783684730529785,0.6286455392837524,7.776508331298828,20.899885177612305,4.271134853363037,0.013389610685408115,0.02352002263069153,0.008739623241126537,0.006694805342704058,0.011760011315345764,0.004369812086224556,0.13998347520828247,0.16382341086864471,0.0911116823554039,0.13820093870162964,0.1986142247915268,0.10902856290340424,0.22569555044174194,0.2980359196662903,0.16365781426429749,1.1023151874542236,1.6195180416107178,0.9116973876953125,9.087879180908203,12.426365852355957,6.592395305633545,0.009834321215748787,0.011795591562986374,0.0020610131323337555,0.0049171606078743935,0.005897795781493187,0.0010305067989975214,0.001953125,0.0
159,0.053230080753564835,0.0448848195374012,0.03736766427755356,0.003775920020416379,0.003383534960448742,0.00034653532202355564,5.097971325085382e-07,0.0001742067252052948,0.008330636657774448,7.821632266313827e-07,5.8170467553964045e-08,0.0,0.22880586981773376,593.7087913959986,0.001953125,0.0,0.0,0.4117356240749359,1.01692533493042,0.272591233253479,0.14739428460597992,0.41555193066596985,0.11127661168575287,0.3888280987739563,1.0109226703643799,0.2835399806499481,0.9072134494781494,2.7527081966400146,0.6293473839759827,7.5139923095703125,20.673664093017578,4.183666229248047,0.0135802598670125,0.023780930787324905,0.008896873332560062,0.00679012993350625,0.011890466324985027,0.004448436666280031,0.13701646029949188,0.16051264107227325,0.10526561737060547,0.14200931787490845,0.20256058871746063,0.11058958619832993,0.22928212583065033,0.3057234287261963,0.16022589802742004,1.1158299446105957,1.646235704421997,0.9275424480438232,9.33556079864502,12.681428909301758,6.792618751525879,0.00981365330517292,0.011812248267233372,0.0022963297087699175,0.00490682665258646,0.005906124599277973,0.0011481642723083496,0.0,0.0
160,0.05071583390235901,0.04342160001397133,0.03572927787899971,0.00382616906426847,0.003486014436930418,0.0003684051625896245,5.032384251535404e-07,0.0001669952180236578,0.00727992644533515,7.92587854903104e-07,5.726427332319872e-08,0.0,0.26370659470558167,597.4418084109202,0.001953125,0.005859375,0.0,0.40032514929771423,1.0255849361419678,0.2769200801849365,0.14967606961727142,0.43100669980049133,0.1129043847322464,0.38841357827186584,1.0368444919586182,0.3014916777610779,0.9467465281486511,2.7927236557006836,0.6521207690238953,7.857171058654785,20.923744201660156,4.199296951293945,0.013096821494400501,0.02332373894751072,0.008119519799947739,0.006548410747200251,0.011661868542432785,0.004059759899973869,0.12984095513820648,0.1512066125869751,0.08647630363702774,0.13591594994068146,0.19425517320632935,0.10807099938392639,0.21085184812545776,0.2860299348831177,0.14922678470611572,1.0807991027832031,1.6038525104522705,0.9114086031913757,9.131203651428223,12.387514114379883,6.710448741912842,0.00977294147014618,0.011708660051226616,0.002053972100839019,0.00488647073507309,0.005854330956935883,0.0010269860504195094,0.0,0.0
161,0.05126401036977768,0.043670654296875,0.035900842398405075,0.003892251756042242,0.0035120390821248293,0.0003553661808837205,4.929721626467654e-07,0.00017173224478028715,0.00757856760174036,7.74213560816861e-07,5.608254127764667e-08,0.0,0.24162684381008148,601.1604784759693,0.0078125,0.017578125,0.0,0.40825730562210083,1.0253223180770874,0.26664501428604126,0.14863602817058563,0.43108439445495605,0.11327166110277176,0.39279231429100037,1.0380644798278809,0.2924059331417084,0.9114310145378113,2.7772974967956543,0.6555420160293579,7.5454792976379395,20.882320404052734,4.447324275970459,0.013304046355187893,0.023278772830963135,0.008361827582120895,0.0066520231775939465,0.011639387346804142,0.00418091332539916,0.13609996438026428,0.15981459617614746,0.09592084586620331,0.12887199223041534,0.18518181145191193,0.11301833391189575,0.21567977964878082,0.2866305112838745,0.1591843217611313,1.011493444442749,1.5164493322372437,0.9354322552680969,8.552377700805664,11.735355377197266,6.958354473114014,0.009735981933772564,0.011676356196403503,0.0021744929254055023,0.004867990966886282,0.005838178098201752,0.001087246579118073,0.0,0.0
162,0.05471528321504593,0.047035470604896545,0.03918185085058212,0.003987782634794712,0.0034920526668429375,0.000363471481250599,5.736499133490724e-07,0.00020245315681677312,0.007662217132747173,8.184117632481502e-07,5.9347790681840706e-08,0.0,0.2381572723388672,604.8934318909887,0.013671875,0.0078125,0.0,0.4202249050140381,1.040367841720581,0.28555887937545776,0.15033210813999176,0.42682981491088867,0.10765852779150009,0.3979400098323822,1.0439373254776,0.2914264500141144,0.9367610216140747,2.7925004959106445,0.6114194393157959,7.8006205558776855,21.03378677368164,4.175458908081055,0.013603657484054565,0.02420344203710556,0.009282994084060192,0.006801828742027283,0.01210172101855278,0.004641496576368809,0.12925100326538086,0.15306630730628967,0.09452824294567108,0.13983477652072906,0.19952699542045593,0.11104561388492584,0.22198686003684998,0.2966253459453583,0.1581345796585083,1.1027112007141113,1.6429753303527832,0.915116012096405,9.367738723754883,12.703929901123047,6.734344482421875,0.009582899510860443,0.011522541753947735,0.002094481373205781,0.0047914497554302216,0.005761270876973867,0.0010472398716956377,0.00390625,0.0
163,0.053324732929468155,0.04563767835497856,0.037802767008543015,0.004014681559056044,0.003456160193309188,0.00035377376480028033,5.616856810775062e-07,0.00021275457402225584,0.007668225094676018,7.927098408799793e-07,5.68400366773858e-08,0.0,0.16850680112838745,608.6250204179669,0.01171875,0.017578125,0.0,0.41543933749198914,1.0379581451416016,0.27427569031715393,0.14751359820365906,0.42908740043640137,0.11458437144756317,0.39701589941978455,1.0497548580169678,0.3061645030975342,0.9083391427993774,2.7808499336242676,0.6790903210639954,7.566827297210693,20.914505004882812,4.719522953033447,0.013410129584372044,0.023800499737262726,0.008814992383122444,0.006705064792186022,0.011900250799953938,0.0044074952602386475,0.13616687059402466,0.16029641032218933,0.09821061789989471,0.13307669758796692,0.1891154646873474,0.10803177952766418,0.21810002624988556,0.29068994522094727,0.15588490664958954,1.0447889566421509,1.5567588806152344,0.9236689805984497,8.910589218139648,12.12039566040039,6.87012243270874,0.00960489921271801,0.01151706837117672,0.0024061102885752916,0.004802449606359005,0.00575853418558836,0.0012030546786263585,0.0,0.0
164,0.05244637653231621,0.04501264542341232,0.037203796207904816,0.003931406885385513,0.003511455375701189,0.00035751936957240105,5.402544047683477e-07,0.00018794579955283552,0.007417864166200161,8.087223477559746e-07,5.8066863317662865e-08,0.0,0.17879942059516907,612.3520391259808,0.017578125,0.017578125,0.0,0.4125409722328186,1.0359821319580078,0.2743210792541504,0.14976119995117188,0.42723843455314636,0.11623657494783401,0.39354223012924194,1.0478739738464355,0.3054092228412628,0.9156912565231323,2.795081615447998,0.6390836834907532,7.612843036651611,21.05716323852539,4.256671905517578,0.01336381584405899,0.024215321987867355,0.008800391107797623,0.006681907922029495,0.012107659131288528,0.004400195553898811,0.13627292215824127,0.15916897356510162,0.08402246236801147,0.1348036527633667,0.19333301484584808,0.1104905754327774,0.21631541848182678,0.2899182438850403,0.15423548221588135,1.0682957172393799,1.590514898300171,0.9275158643722534,9.095949172973633,12.384862899780273,6.902429580688477,0.009334797970950603,0.0112847201526165,0.0020893551409244537,0.004667398985475302,0.00564236007630825,0.0010446779197081923,0.0,0.0
165,0.05153767019510269,0.044284574687480927,0.03677443042397499,0.003812001785263419,0.0033417765516787767,0.00034928045351989567,4.902879595647391e-07,0.00015888377674855292,0.007239540107548237,7.98252131062327e-07,5.739108388524983e-08,0.0,0.2326200008392334,616.0994457480265,0.021484375,0.037109375,0.0,0.4095350503921509,1.032592535018921,0.27618804574012756,0.14635108411312103,0.4177309572696686,0.11119010299444199,0.38872668147087097,1.0286033153533936,0.2986043095588684,0.9072533249855042,2.748544692993164,0.6136863231658936,7.5875067710876465,20.787487030029297,4.1713948249816895,0.013234797865152359,0.02404903620481491,0.009359566494822502,0.0066173989325761795,0.01202451717108488,0.004679783713072538,0.13595399260520935,0.15792259573936462,0.0812753289937973,0.13358016312122345,0.19145600497722626,0.10740771144628525,0.21248866617679596,0.28496450185775757,0.1494211107492447,1.0697767734527588,1.5917418003082275,0.9103619456291199,9.07357406616211,12.32954216003418,6.790831089019775,0.009125175885856152,0.011029906570911407,0.0020253562834113836,0.004562588408589363,0.005514953285455704,0.0010126786073669791,0.0,0.0
166,0.05159556865692139,0.04463563859462738,0.03704097494482994,0.003865631064400077,0.003384113311767578,0.00033969312789849937,5.00426097005402e-07,0.0001624298602109775,0.006945749279111624,7.803753874213726e-07,5.6061054465317284e-08,0.0,0.2064475119113922,619.8280017100042,0.01953125,0.033203125,0.0,0.4113675057888031,1.0276910066604614,0.26792359352111816,0.14783693850040436,0.418063759803772,0.1070280447602272,0.3897647559642792,1.0335279703140259,0.2828608453273773,0.8966413736343384,2.7055015563964844,0.619651198387146,7.455870628356934,20.48220443725586,4.219793796539307,0.013064810074865818,0.02380467765033245,0.009401312097907066,0.006532405037432909,0.011902338825166225,0.004700656048953533,0.13018421828746796,0.15389785170555115,0.07828258723020554,0.13186876475811005,0.18911539018154144,0.10448101907968521,0.21637918055057526,0.28921598196029663,0.1558522880077362,1.0516787767410278,1.568597674369812,0.8933298587799072,8.886761665344238,12.143421173095703,6.565349578857422,0.008881972171366215,0.01076144352555275,0.0020667375065386295,0.004440986551344395,0.005380722228437662,0.0010333689860999584,0.001953125,0.0
167,0.051651500165462494,0.04451398923993111,0.036846231669187546,0.0038640103302896023,0.003444409230723977,0.00035457301419228315,5.254996153780667e-07,0.00018913250823970884,0.007121177855879068,8.281576810986735e-07,5.981168982316376e-08,0.0,0.18946802616119385,623.5529289379483,0.021484375,0.02734375,0.0,0.4106985032558441,1.0251820087432861,0.2724875509738922,0.14936114847660065,0.4249388575553894,0.11415772140026093,0.39095181226730347,1.0277973413467407,0.29564356803894043,0.9181577563285828,2.779904365539551,0.6089652180671692,7.648234844207764,21.103471755981445,4.269556045532227,0.013116276822984219,0.024485789239406586,0.009341959841549397,0.006558138411492109,0.012242894619703293,0.004670979920774698,0.1370449662208557,0.15812283754348755,0.0809212177991867,0.12971331179141998,0.18579256534576416,0.10501793771982193,0.20586787164211273,0.27711838483810425,0.14657969772815704,1.0352450609207153,1.5418184995651245,0.9010859131813049,8.83531379699707,11.99696159362793,6.7370686531066895,0.009038354270160198,0.010895205661654472,0.002321386942639947,0.004519177135080099,0.005447602830827236,0.0011606934713199735,0.0,0.0
168,0.0514635294675827,0.04447012394666672,0.037087805569171906,0.003800623118877411,0.0032364369835704565,0.00033830312895588577,4.969582505509607e-07,0.00016479827172588557,0.0069795516319572926,8.11595555205713e-07,5.869060615282251e-08,0.0,0.1853175014257431,627.2840620590141,0.033203125,0.037109375,0.0,0.41277721524238586,1.0189404487609863,0.2754209339618683,0.14423289895057678,0.41607940196990967,0.11124726384878159,0.38989710807800293,1.0155887603759766,0.281798779964447,0.8908324241638184,2.726180076599121,0.6433635950088501,7.447900295257568,20.589839935302734,4.361897945404053,0.013267303816974163,0.024764467030763626,0.009718392975628376,0.0066336519084870815,0.012382233515381813,0.004859196022152901,0.13220638036727905,0.15428170561790466,0.07467137277126312,0.13300010561943054,0.19061912596225739,0.1056516021490097,0.20881836116313934,0.28030073642730713,0.14393259584903717,1.0664595365524292,1.5834681987762451,0.9122582077980042,9.060708045959473,12.325536727905273,6.826928615570068,0.008960525505244732,0.01082996279001236,0.0022115670144557953,0.004480262752622366,0.00541498139500618,0.0011057836236432195,0.0,0.0
