eval_seed,sample,step,time_s,p_norm,v_norm,angle_error,omega_norm,action_0,action_1,action_2,action_3,motor_0,motor_1,motor_2,motor_3
10000,1,6,0.06,0.6704233884811401,0.22258886694908142,0.22742043435573578,1.494346261024475,-0.19695815443992615,-0.16067896783351898,-0.1493542194366455,-0.152059867978096,-0.1256491094827652,-0.09279800206422806,-0.07753385603427887,-0.08624503016471863
10000,2,6,0.06,1.0510834455490112,0.8117256164550781,0.4041440784931183,1.0954208374023438,-0.14401735365390778,-0.14349055290222168,-0.12323042005300522,-0.08404456824064255,-0.09877616167068481,-0.09365653246641159,-0.06515450775623322,-0.04607100784778595
10000,3,6,0.06,1.1296515464782715,0.40026551485061646,0.43604689836502075,1.45048987865448,0.31117376685142517,0.23991882801055908,0.28416791558265686,0.2910735011100769,0.16452856361865997,0.10061429440975189,0.15695667266845703,0.15374097228050232
10000,4,6,0.06,1.0403863191604614,0.4018658399581909,0.1557880938053131,2.0341603755950928,0.16466295719146729,0.23866665363311768,0.1583254188299179,0.12718020379543304,0.08997730165719986,0.13639624416828156,0.039012450724840164,0.02264069765806198
10000,0,7,0.07,1.2878929376602173,0.4850918650627136,0.41882431507110596,1.7068513631820679,-0.07179276645183563,-0.04950636252760887,-0.09276086091995239,-0.08263076841831207,-0.056540243327617645,-0.026604468002915382,-0.07588117569684982,-0.0844266414642334
10000,1,7,0.07,0.6707751154899597,0.2293117493391037,0.23128658533096313,1.752566933631897,-0.19060614705085754,-0.163756862282753,-0.163614884018898,-0.15862184762954712,-0.13647527992725372,-0.10462448000907898,-0.0918806940317154,-0.09830783307552338
10000,2,7,0.07,1.0431824922561646,0.821736216545105,0.4044961631298065,1.3368967771530151,-0.13361959159374237,-0.13214948773384094,-0.13126574456691742,-0.0913737565279007,-0.10458339750766754,-0.10007202625274658,-0.07617304474115372,-0.05362146720290184
10000,3,7,0.07,1.1324286460876465,0.37957945466041565,0.4405810236930847,1.619702696800232,0.3227582573890686,0.2635186016559601,0.29293107986450195,0.29922884702682495,0.19090017676353455,0.1277650147676468,0.17961907386779785,0.1779889464378357
10000,4,7,0.07,1.0427939891815186,0.38727402687072754,0.17735597491264343,2.6485021114349365,0.17989303171634674,0.24443793296813965,0.21411558985710144,0.18772222101688385,0.1049632579088211,0.1544031947851181,0.06819630414247513,0.05015428364276886
10000,0,8,0.08,1.2853187322616577,0.5021699070930481,0.43005698919296265,1.9567002058029175,-0.06606288999319077,-0.056024469435214996,-0.08094994723796844,-0.059117142111063004,-0.058127351105213165,-0.03150780126452446,-0.07672596722841263,-0.08020839095115662
10000,1,8,0.08,0.6709670424461365,0.23637786507606506,0.2369363158941269,1.993344783782959,-0.18103545904159546,-0.1636425107717514,-0.17575906217098236,-0.16243812441825867,-0.1439019739627838,-0.11446081846952438,-0.10586041957139969,-0.10899621248245239
10000,2,8,0.08,1.0351893901824951,0.8332869410514832,0.4051378071308136,1.5771164894104004,-0.11860912293195724,-0.11631717532873154,-0.13563859462738037,-0.09678929299116135,-0.10692101716995239,-0.10277955234050751,-0.08608397096395493,-0.06081610545516014
10000,3,8,0.08,1.1348495483398438,0.3609878122806549,0.4439978301525116,1.7981120347976685,0.33071738481521606,0.28208404779434204,0.29801180958747864,0.30285921692848206,0.21420304477214813,0.15348485112190247,0.19935119152069092,0.19880065321922302
10000,4,8,0.08,1.0450187921524048,0.3693111836910248,0.20560763776302338,3.2042977809906006,0.19592945277690887,0.24480131268501282,0.25408685207366943,0.23618119955062866,0.12012428790330887,0.16946955025196075,0.09917806088924408,0.08115876466035843
10000,0,9,0.09,1.2823559045791626,0.521981418132782,0.44239673018455505,2.180696725845337,-0.05875718221068382,-0.0611889585852623,-0.0678187906742096,-0.03475058078765869,-0.058232322335243225,-0.03645465895533562,-0.07524143904447556,-0.0726320892572403
10000,1,9,0.09,0.6709818243980408,0.24402083456516266,0.2446981519460678,2.1994001865386963,-0.16929574310779572,-0.16038550436496735,-0.18541668355464935,-0.16430886089801788,-0.1481342613697052,-0.12211493402719498,-0.119119793176651,-0.11821498721837997
10000,2,9,0.09,1.0270907878875732,0.846267580986023,0.40626442432403564,1.7865043878555298,-0.1008106917142868,-0.09605284780263901,-0.13458774983882904,-0.09922508895397186,-0.10590262711048126,-0.10165843367576599,-0.09416793286800385,-0.06721760332584381
10000,3,9,0.09,1.1368789672851562,0.346146821975708,0.4464610815048218,1.9690806865692139,0.3345986604690552,0.29674071073532104,0.30070027709007263,0.3035551905632019,0.23426897823810577,0.17736083269119263,0.2162427008152008,0.21625974774360657
10000,4,9,0.09,1.047018051147461,0.34790557622909546,0.2392229437828064,3.657998561859131,0.20868824422359467,0.24226707220077515,0.2811827063560486,0.27219414710998535,0.13488495349884033,0.18160246312618256,0.12951216101646423,0.11299799382686615
10000,0,10,0.1,1.2789918184280396,0.5442703366279602,0.45579764246940613,2.351909637451172,-0.04953456670045853,-0.06413331627845764,-0.05455079674720764,-0.010053649544715881,-0.05678269639611244,-0.04106776788830757,-0.07179299741983414,-0.06220234930515289
10000,1,10,0.1,0.670802116394043,0.2524828016757965,0.2546766400337219,2.3565807342529297,-0.1561792641878128,-0.15411630272865295,-0.1920192539691925,-0.1647440493106842,-0.14947509765625,-0.12744849920272827,-0.13126970827579498,-0.12596982717514038
10000,2,10,0.1,1.0188735723495483,0.8605227470397949,0.4080198407173157,1.943173885345459,-0.08098972588777542,-0.07218584418296814,-0.1277519315481186,-0.09764685481786728,-0.10175047814846039,-0.09674633294343948,-0.09976526349782944,-0.07228914648294449
10000,3,10,0.1,1.138484001159668,0.336821585893631,0.44815948605537415,2.1203362941741943,0.3362247347831726,0.30811160802841187,0.3017406761646271,0.30250054597854614,0.2512615919113159,0.1991526335477829,0.23049236834049225,0.2306332141160965
10000,4,10,0.1,1.0487421751022339,0.3234780430793762,0.2766938805580139,3.9888110160827637,0.2192506194114685,0.23920510709285736,0.29963141679763794,0.3002714514732361,0.1489458978176117,0.19120290875434875,0.15786537528038025,0.14421023428440094
10000,0,11,0.11,1.275213360786438,0.5688442587852478,0.4700528383255005,2.4511284828186035,-0.03836590796709061,-0.06522965431213379,-0.04235681891441345,0.014020314440131187,-0.05371323227882385,-0.045094747096300125,-0.06688696891069412,-0.04949857294559479
10000,1,11,0.11,0.6704105138778687,0.26200056076049805,0.26669713854789734,2.454530954360962,-0.14254537224769592,-0.14594119787216187,-0.19584783911705017,-0.16393353044986725,-0.14832013845443726,-0.13053061068058014,-0.14203272759914398,-0.1322971135377884
10000,2,11,0.11,1.0105254650115967,0.8758588433265686,0.41045278310775757,2.0325214862823486,-0.06016017869114876,-0.046472690999507904,-0.11624674499034882,-0.09214489907026291,-0.09481876343488693,-0.08836739510297775,-0.1025121733546257,-0.07559844106435776
10000,3,11,0.11,1.139633297920227,0.33460772037506104,0.4492766559123993,2.2435476779937744,0.336625337600708,0.3169301748275757,0.30175456404685974,0.3005881905555725,0.2654888927936554,0.2187822163105011,0.2423693984746933,0.2422923743724823
10000,4,11,0.11,1.0501371622085571,0.29704388976097107,0.31649819016456604,4.189307689666748,0.2273438423871994,0.23535777628421783,0.31063950061798096,0.32111841440200806,0.1620122194290161,0.19856205582618713,0.18332773447036743,0.1736949235200882
10000,0,12,0.12,1.2710069417953491,0.5955750942230225,0.4847632050514221,2.4657838344573975,-0.025934789329767227,-0.06432458758354187,-0.03115404024720192,0.03670499473810196,-0.049083493649959564,-0.04829971864819527,-0.060931481420993805,-0.035131312906742096
10000,1,12,0.12,0.6697899103164673,0.2727918326854706,0.28031477332115173,2.4867026805877686,-0.1293492317199707,-0.13668425381183624,-0.19715160131454468,-0.16223493218421936,-0.1451583206653595,-0.1315562129020691,-0.1512192040681839,-0.13728675246238708
10000,2,12,0.12,1.00203537940979,0.8920639753341675,0.41347429156303406,2.0463969707489014,-0.03976675868034363,-0.02061171643435955,-0.1016489565372467,-0.08372435718774796,-0.08564343303442001,-0.07707478106021881,-0.1023683026432991,-0.07695276290178299
10000,3,12,0.12,1.1402983665466309,0.3405899405479431,0.4499633014202118,2.3337955474853516,0.3362368941307068,0.32385146617889404,0.30114027857780457,0.2983563244342804,0.27728021144866943,0.236293762922287,0.2521645426750183,0.2516363561153412
10000,4,12,0.12,1.0511462688446045,0.27047500014305115,0.35718995332717896,4.260919094085693,0.23335064947605133,0.23071403801441193,0.3157878816127777,0.33627185225486755,0.17390196025371552,0.20392072200775146,0.20540443062782288,0.20079107582569122
10000,0,13,0.13,1.2663594484329224,0.6243816018104553,0.49935102462768555,2.389483690261841,-0.01291328389197588,-0.061231017112731934,-0.021275099366903305,0.057101693004369736,-0.04305512458086014,-0.05045493319630623,-0.05432208627462387,-0.019759146496653557
10000,1,13,0.13,0.6689239144325256,0.28504282236099243,0.29488396644592285,2.450538396835327,-0.1170896515250206,-0.12695154547691345,-0.19605936110019684,-0.1597943902015686,-0.14048020541667938,-0.13078877329826355,-0.15869256854057312,-0.14103803038597107
10000,2,13,0.13,0.9933930039405823,0.9089307188987732,0.41685572266578674,1.9822903871536255,-0.021136878058314323,0.004004704765975475,-0.08527449518442154,-0.07325725257396698,-0.07489234209060669,-0.06356153637170792,-0.09951933473348618,-0.07633684575557709
10000,3,13,0.13,1.140453577041626,0.3550944924354553,0.45032116770744324,2.388934850692749,0.33541205525398254,0.3293474316596985,0.30005648732185364,0.29603636264801025,0.286968857049942,0.2518027126789093,0.26014652848243713,0.2590363621711731
10000,4,13,0.13,1.0517128705978394,0.2468448132276535,0.39743611216545105,4.210357666015625,0.23717713356018066,0.22664473950862885,0.31679514050483704,0.3466442823410034,0.18444782495498657,0.20770806074142456,0.22396954894065857,0.22509993612766266
10000,0,14,0.14,1.2612577676773071,0.655206024646759,0.5131024122238159,2.2218704223632812,-0.00017667363863438368,-0.05588584765791893,-0.013179844245314598,0.0741451233625412,-0.035908717662096024,-0.05136008560657501,-0.047465045005083084,-0.004108435474336147
10000,1,14,0.14,0.6677968502044678,0.29889509081840515,0.30963677167892456,2.3474478721618652,-0.10700621455907822,-0.11808879673480988,-0.19347573816776276,-0.15751993656158447,-0.13490121066570282,-0.12867210805416107,-0.1644897609949112,-0.1437850147485733
10000,2,14,0.14,0.9845895171165466,0.9262694120407104,0.4202463626861572,1.8429012298583984,-0.00538483913987875,0.025770481675863266,-0.06841271370649338,-0.06170930713415146,-0.0633077621459961,-0.0486728698015213,-0.09433490037918091,-0.07389892637729645
10000,3,14,0.14,1.140075922012329,0.37768423557281494,0.45038846135139465,2.4089057445526123,0.3341023027896881,0.3336172103881836,0.29896798729896545,0.2937930226325989,0.29482442140579224,0.2654384672641754,0.2666167616844177,0.2648291289806366
10000,4,14,0.14,1.0517815351486206,0.230646014213562,0.4360402822494507,4.048389434814453,0.23933671414852142,0.22327007353305817,0.31467822194099426,0.35302865505218506,0.1935959756374359,0.2103017270565033,0.23908765614032745,0.24642138183116913
10000,0,15,0.15,1.2556895017623901,0.6879891157150269,0.5252310037612915,1.9689215421676636,0.011858225800096989,-0.048232302069664,-0.007202092092484236,0.08712152391672134,-0.02794756181538105,-0.050838787108659744,-0.04075455293059349,0.011096556670963764
10000,1,15,0.15,0.6663941740989685,0.31444045901298523,0.3237733244895935,2.1829819679260254,-0.09907510131597519,-0.11095202714204788,-0.19000253081321716,-0.15530133247375488,-0.1289301961660385,-0.12571875751018524,-0.1687418818473816,-0.14570440351963043
10000,2,15,0.15,0.9756172299385071,0.943917453289032,0.42321768403053284,1.6360678672790527,0.006830642931163311,0.042725324630737305,-0.052670370787382126,-0.050069667398929596,-0.051618028432130814,-0.03343983739614487,-0.08739081025123596,-0.0699273869395256
10000,3,15,0.15,1.1391453742980957,0.40738624334335327,0.45014169812202454,2.3954734802246094,0.3326493203639984,0.3367179036140442,0.29769986867904663,0.2919524312019348,0.3011285662651062,0.2773183584213257,0.2717972695827484,0.2693496644496918
10000,4,15,0.15,1.0513004064559937,0.22714832425117493,0.4719533920288086,3.7886455059051514,0.23993192613124847,0.22016282379627228,0.3103320598602295,0.35637614130973816,0.2013186365365982,0.21194523572921753,0.2509617209434509,0.26474717259407043
10000,0,16,0.16,1.2496440410614014,0.7226418852806091,0.5349488258361816,1.6438031196594238,0.022660858929157257,-0.03807351365685463,-0.0031604706309735775,0.09497236460447311,-0.019512826576828957,-0.04871124029159546,-0.034488871693611145,0.02507585659623146
10000,1,16,0.16,0.664702832698822,0.33171290159225464,0.3365302085876465,1.9665093421936035,-0.09354942291975021,-0.10623964667320251,-0.1864830106496811,-0.15286485850811005,-0.12303340435028076,-0.12247224152088165,-0.17169873416423798,-0.1468978077173233
10000,2,16,0.16,0.9664697051048279,0.9617450833320618,0.42531707882881165,1.3751857280731201,0.015366067178547382,0.054131511598825455,-0.03873903304338455,-0.039246439933776855,-0.040454015135765076,-0.018844611942768097,-0.07928217947483063,-0.06481389701366425
10000,3,16,0.16,1.1376453638076782,0.44299691915512085,0.44949761033058167,2.3521876335144043,0.3309347927570343,0.3386840522289276,0.29625460505485535,0.29053381085395813,0.30609625577926636,0.28754597902297974,0.27587348222732544,0.27288034558296204
10000,4,16,0.16,1.0502228736877441,0.24017781019210815,0.5042714476585388,3.446124792098999,0.23953792452812195,0.21725423634052277,0.30368778109550476,0.3571825921535492,0.20768851041793823,0.2128300666809082,0.2597493827342987,0.2801530659198761
10000,0,17,0.17,1.243112325668335,0.7590221166610718,0.5415372848510742,1.2707915306091309,0.03116809017956257,-0.027160752564668655,-0.0025860113091766834,0.09657695889472961,-0.011066007427871227,-0.04511949419975281,-0.02917172946035862,0.03699270635843277
10000,1,17,0.17,0.6627116203308105,0.35068395733833313,0.3472262918949127,1.711607813835144,-0.09048028290271759,-0.1039227768778801,-0.18252944946289062,-0.1502804160118103,-0.11760788410902023,-0.11938066780567169,-0.1735038459300995,-0.14746157824993134
10000,2,17,0.17,0.9571418762207031,0.9796503782272339,0.42612794041633606,1.0812573432922363,0.019931204617023468,0.05908588320016861,-0.02592204324901104,-0.029187766835093498,-0.03038981184363365,-0.005856196861714125,-0.07038882374763489,-0.05887620896100998
10000,3,17,0.17,1.1355621814727783,0.48331743478775024,0.4483225345611572,2.2842698097229004,0.3289352357387543,0.33949345350265503,0.29468482732772827,0.28959131240844727,0.30990275740623474,0.2962038815021515,0.2790087163448334,0.2756654918193817
10000,4,17,0.17,1.0485079288482666,0.2698978781700134,0.5322399139404297,3.0372607707977295,0.2382352203130722,0.21485689282417297,0.29501962661743164,0.35591816902160645,0.21277962625026703,0.21316787600517273,0.26562774181365967,0.2927805781364441
10000,0,18,0.18,1.236088514328003,0.7969293594360352,0.5444010496139526,0.8980291485786438,0.03571898490190506,-0.017050184309482574,-0.006181743461638689,0.09167629480361938,-0.0032685089390724897,-0.040441274642944336,-0.025340065360069275,0.04610663652420044
10000,1,18,0.18,0.6604113578796387,0.37125885486602783,0.35529735684394836,1.4387688636779785,-0.08880344033241272,-0.10347960889339447,-0.1770758330821991,-0.14635324478149414,-0.11280714720487595,-0.11673048883676529,-0.1740991771221161,-0.1472768634557724
10000,2,18,0.18,0.9476300477981567,0.9975478053092957,0.4253278374671936,0.7931908369064331,0.02199675515294075,0.05732646584510803,-0.015811162069439888,-0.018393494188785553,-0.021658718585968018,0.004674245603382587,-0.06129254773259163,-0.05212908983230591
10000,3,18,0.18,1.1328849792480469,0.5272753834724426,0.4464459717273712,2.1986083984375,0.3266458511352539,0.33940228819847107,0.2930905222892761,0.28879445791244507,0.3126932680606842,0.3034036159515381,0.28135567903518677,0.2778536379337311
10000,4,18,0.18,1.046121597290039,0.31336936354637146,0.555245578289032,2.5807111263275146,0.23643437027931213,0.2129250168800354,0.28425028920173645,0.35327500104904175,0.21672208607196808,0.21312740445137024,0.2687315046787262,0.3028629720211029
10000,0,19,0.19,1.2285693883895874,0.8361011743545532,0.5431021451950073,0.649648904800415,0.03563130646944046,-0.007197631057351828,-0.013637998141348362,0.07810007780790329,0.00321479351259768,-0.03490066900849342,-0.023389721289277077,0.05143887549638748
10000,1,19,0.19,0.6577953100204468,0.3932687044143677,0.3603242337703705,1.1802265644073486,-0.08832688629627228,-0.10375795513391495,-0.17011496424674988,-0.14127272367477417,-0.1087271049618721,-0.11456839740276337,-0.17343513667583466,-0.14627617597579956
10000,2,19,0.19,0.9379321336746216,1.0153579711914062,0.4227241575717926,0.5932863354682922,0.0224361103028059,0.05125470086932182,-0.008599513210356236,-0.007057454902678728,-0.014309580437839031,0.012437654659152031,-0.052510377019643784,-0.044617149978876114
10000,3,19,0.19,1.1296062469482422,0.5739606618881226,0.44367992877960205,2.103127956390381,0.32367396354675293,0.3384036421775818,0.2917770445346832,0.28772392868995667,0.3145233690738678,0.30923694372177124,0.28309255838394165,0.2794986963272095
10000,4,19,0.19,1.043036937713623,0.36682432889938354,0.5728169679641724,2.0992112159729004,0.23460741341114044,0.21161076426506042,0.2719581127166748,0.350561261177063,0.21970297396183014,0.212874636054039,0.26926925778388977,0.31081268191337585
10000,0,20,0.2,1.2205556631088257,0.8762111663818359,0.5374073386192322,0.7330528497695923,0.03138742595911026,-0.0014418239006772637,-0.02160571701824665,0.059716496616601944,0.007910232059657574,-0.02932419627904892,-0.02309238724410534,0.052818477153778076
10000,1,20,0.2,0.654859721660614,0.4164777398109436,0.36203595995903015,0.9878018498420715,-0.0894530713558197,-0.10410657525062561,-0.15983076393604279,-0.1345542073249817,-0.1055147647857666,-0.11282476037740707,-0.1711677461862564,-0.14432251453399658
10000,2,20,0.2,0.9280475378036499,1.0329965353012085,0.41826653480529785,0.6026719212532043,0.01875455491244793,0.040011968463659286,-0.0030651898123323917,0.002067799912765622,-0.008798891678452492,0.017033373937010765,-0.044269513338804245,-0.036836326122283936
10000,3,20,0.2,1.1257213354110718,0.622614860534668,0.43983572721481323,2.0061545372009277,0.3203052878379822,0.33668455481529236,0.290615975856781,0.28630080819129944,0.3154870271682739,0.3138115406036377,0.28434646129608154,0.2806323766708374
10000,4,20,0.2,1.0392347574234009,0.4270510971546173,0.5846061110496521,1.625282883644104,0.2334568202495575,0.21143095195293427,0.2594284415245056,0.34804973006248474,0.2219952791929245,0.21263402700424194,0.26762911677360535,0.31701886653900146
10000,0,21,0.21,1.212052345275879,0.9168717861175537,0.527283787727356,1.0681626796722412,0.0235383752733469,0.0022742245346307755,-0.028419438749551773,0.03930707648396492,0.010514922440052032,-0.024057794362306595,-0.02398022823035717,0.050566576421260834
10000,1,21,0.21,0.6516035199165344,0.4405917525291443,0.36033621430397034,0.9277806282043457,-0.09285140782594681,-0.10438551008701324,-0.14658306539058685,-0.12674154341220856,-0.1034042090177536,-0.111418217420578,-0.16707029938697815,-0.14139235019683838
10000,2,21,0.21,0.9179772138595581,1.0503901243209839,0.41205716133117676,0.7951429486274719,0.012995480559766293,0.025047969073057175,0.0024312101304531097,0.010307740420103073,-0.005166496615856886,0.018369140103459358,-0.03648605942726135,-0.0289789829403162
10000,3,21,0.21,1.1212284564971924,0.6726068258285522,0.4347415566444397,1.9159663915634155,0.3165702223777771,0.33439016342163086,0.2894645929336548,0.2849288880825043,0.3156675696372986,0.3172413110733032,0.28519949316978455,0.28134846687316895
10000,4,21,0.21,1.0347028970718384,0.4916379153728485,0.590377151966095,1.2215932607650757,0.23322603106498718,0.21096862852573395,0.2449459731578827,0.34410354495048523,0.22386707365512848,0.21235646307468414,0.26384860277175903,0.3215329647064209
10000,0,22,0.22,1.2030683755874634,0.9576458930969238,0.5128905177116394,1.4657505750656128,0.011113972403109074,0.002872094279155135,-0.032773081213235855,0.018038811162114143,0.01061476394534111,-0.019569478929042816,-0.02544570341706276,0.04514528065919876
10000,1,22,0.22,0.648029088973999,0.46528205275535583,0.3553162217140198,1.02137291431427,-0.09708430618047714,-0.10662921518087387,-0.13222862780094147,-0.11807110905647278,-0.10235089063644409,-0.11062005162239075,-0.1612633615732193,-0.13750547170639038
