train_seed,init_type,sampled_dynamics_level,zero_shot,train_final_loss,train_final_p,train_final_v,train_final_w,train_invalid_rollouts,train_skipped_steps,train_nan_or_inf,dynamics_rejection_rate,mean_mass,mean_thrust_to_weight_ratio,mean_torque_to_inertia_ratio,mean_motor_tau,sampled_euler_success_mean,sampled_euler_success_std,sampled_euler_invalid_rate,sampled_euler_final_p,sampled_euler_final_v,sampled_euler_final_w,sampled_l2f_success_mean,sampled_l2f_success_std,sampled_l2f_invalid_rate,sampled_l2f_final_p,sampled_l2f_final_v,sampled_l2f_final_w,fixed_euler_success_mean,fixed_euler_success_std,fixed_euler_invalid_rate,fixed_euler_final_p,fixed_euler_final_v,fixed_euler_final_w,fixed_l2f_success_mean,fixed_l2f_success_std,fixed_l2f_invalid_rate,fixed_l2f_final_p,fixed_l2f_final_v,fixed_l2f_final_w,sampled_beats_old_fixed_baselines,sampled_nonzero_both
0,fixed-pretrained,broad,false,957.628,1.85874,1.69807,3.35079,0,0,false,0.809524,0.13524,4.5793,761.06,0.13363,0.33,0.008164965809277268,0.0,1.4749100000000002,1.37258,1.5354333333333334,0.26333333333333336,0.026246692913372702,0.0,1.66648,1.7096433333333334,1.9891199999999998,0.0,0.0,0.0,2.6147566666666666,2.4983766666666667,0.710823,0.0,0.0,0.0,2.6700233333333334,2.5885933333333333,0.773554,True,True
1,fixed-pretrained,broad,false,83.7081,0.802827,0.481072,0.886309,0,0,false,0.8,0.0865721,3.66323,634.463,0.114897,0.34,0.05099019513592784,0.0,1.2901633333333333,1.1823833333333333,1.5139000000000002,0.2966666666666667,0.038586123009300734,0.0,1.4416066666666667,1.4776966666666667,2.1022133333333333,0.0,0.0,0.0,2.3135333333333334,2.06611,0.449942,0.0,0.0,0.0,2.3409766666666667,2.074586666666667,0.8040280000000001,True,True
2,fixed-pretrained,broad,false,364.175,1.40823,1.5076,1.28196,0,0,false,0.5,0.103015,3.05032,660.29,0.124214,0.22,0.016329931618554512,0.0,1.6803366666666666,1.9008066666666668,2.241913333333333,0.17,0.01414213562373095,0.0,1.8684333333333332,2.2840066666666665,2.6835733333333334,0.0,0.0,0.0,2.958343333333333,2.850013333333333,0.295223,0.0,0.0,0.0,3.000173333333333,2.9157933333333332,0.34635766666666673,True,True
3,fixed-pretrained,broad,false,55.6033,0.657868,0.578488,0.462089,0,0,false,0.818182,0.0914269,3.78948,409.02,0.0699998,0.31,0.0282842712474619,0.0,1.4211366666666667,1.4303466666666667,1.64111,0.24666666666666667,0.04027681991198192,0.0,1.5885366666666665,1.6877633333333335,2.081863333333333,0.0,0.0,0.0,2.726266666666667,2.56946,0.5015836666666668,0.0,0.0,0.0,2.7715899999999998,2.621776666666667,0.5354359999999999,True,True
4,fixed-pretrained,broad,false,482.978,1.46128,1.4748,1.80689,0,0,false,0.692308,0.137183,2.84513,585.68,0.12603,0.18333333333333335,0.037712361663282526,0.0,1.8886399999999999,2.01722,2.09647,0.15666666666666665,0.024944382578492942,0.0,2.0468333333333333,2.3283466666666666,2.4715433333333334,0.0,0.0,0.0,3.053926666666667,3.2939100000000003,0.436426,0.0,0.0,0.0,3.110943333333333,3.36809,0.5135206666666666,True,True
