step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
101,64,0.0124755,0.00213655,0.103389,0.1,0.0103389,-0.0387839,-1.7537e-11,-0.0387839,806.517,0.390034,0.99998,2.5034e-05,0.205114,0.107577,0.0567288,true
102,64,0.00795698,0.00232189,0.0563508,0.1,0.00563509,0.0078562,1.98856e-12,0.0078562,595.423,0.0782701,0.999858,0,0.198215,0.127972,0.0607705,true
103,64,0.00975749,0.00242141,0.0733609,0.1,0.00733609,0.0218528,1.89265e-12,0.0218528,679.372,0.233525,0.999674,0,0.197892,0.134292,0.0614422,true
104,64,0.00933278,0.00184042,0.0749236,0.1,0.00749236,0.0122891,2.53477e-12,0.0122891,686.57,0.0836867,1,0,0.197757,0.0934375,0.0569889,true
105,64,0.0119224,0.0021174,0.0980499,0.1,0.00980499,-0.0300486,2.83071e-11,-0.0300486,785.415,0.40773,1,1.87556e-05,0.203021,0.107853,0.0563556,true
106,64,0.00777162,0.00226275,0.0550886,0.1,0.00550886,0.0151276,4.69206e-12,0.0151276,588.717,0.0900004,0.999776,0,0.197446,0.125377,0.0589533,true
107,64,0.00936247,0.00235095,0.0701153,0.1,0.00701153,0.0253032,8.05454e-12,0.0253032,664.174,0.237528,0.999736,0,0.196716,0.131905,0.0603428,true
108,64,0.00904572,0.00181686,0.0722887,0.1,0.00722887,0.0209673,-3.87927e-12,0.0209673,674.389,0.121436,1,0,0.196344,0.0928258,0.056108,true
109,64,0.011594,0.00209955,0.0949441,0.1,0.00949441,-0.0162633,6.38584e-12,-0.0162633,772.875,0.330794,1,1.5974e-05,0.201738,0.107639,0.0563946,true
110,64,0.00765508,0.00222168,0.054334,0.1,0.0054334,0.026307,-1.54455e-11,0.026307,584.671,0.14067,0.999817,0,0.195771,0.124123,0.0581681,true
111,64,0.00913762,0.00230066,0.0683696,0.1,0.00683696,0.0360929,-2.32886e-11,0.0360929,655.854,0.305369,0.999939,0,0.195643,0.129792,0.0599353,true
112,64,0.00884552,0.00179684,0.0704868,0.1,0.00704868,0.0277537,3.46633e-11,0.0277537,665.931,0.136416,1,0,0.1954,0.092091,0.0560852,true
113,64,0.0113067,0.0020894,0.0921733,0.1,0.00921733,-0.0237032,4.32075e-12,-0.0237032,761.514,0.434421,1,6.4373e-06,0.201983,0.107112,0.0567542,true
114,64,0.00758075,0.00219994,0.0538082,0.1,0.00538082,0.0235211,-2.04096e-11,0.0235211,581.835,0.109679,0.999817,0,0.195739,0.122704,0.0584269,true
115,64,0.00897639,0.00228372,0.0669267,0.1,0.00669267,0.0289605,-8.56365e-12,0.0289605,648.896,0.244461,0.999939,0,0.196762,0.127545,0.0595259,true
116,64,0.00876634,0.001791,0.0697533,0.1,0.00697533,0.0194838,-1.85603e-11,0.0194838,662.458,0.0760586,0.99998,0,0.196059,0.0906984,0.0563245,true
117,64,0.0110107,0.00205335,0.0895738,0.1,0.00895738,-0.0297775,-6.82343e-12,-0.0297775,750.7,0.461573,0.99998,1.24772e-05,0.202705,0.104185,0.0573639,true
118,64,0.00742717,0.00219559,0.0523158,0.1,0.00523158,0.0182934,-1.82037e-11,0.0182934,573.71,0.0951152,0.999695,0,0.196659,0.121496,0.0595562,true
119,64,0.00895575,0.00231345,0.066423,0.1,0.0066423,0.0314748,1.51832e-11,0.0314748,646.45,0.271776,0.999878,0,0.196956,0.128628,0.0606102,true
120,64,0.00878758,0.00179846,0.0698912,0.1,0.00698912,0.0199611,-1.18846e-11,0.0199611,663.112,0.089785,1,0,0.197458,0.0898811,0.0570813,true
121,64,0.0109098,0.00203373,0.0887604,0.1,0.00887604,-0.0212081,6.84484e-12,-0.0212081,747.283,0.352313,0.999959,1.13646e-05,0.20301,0.102523,0.0584318,true
122,64,0.00753198,0.00221522,0.0531676,0.1,0.00531676,0.0222613,-1.97897e-11,0.0222613,578.361,0.130074,0.999756,0,0.197703,0.121861,0.0607456,true
123,64,0.00917179,0.00234686,0.0682494,0.1,0.00682493,0.0356557,-1.30552e-11,0.0356557,655.277,0.305061,0.999898,0,0.197557,0.13015,0.0615784,true
124,64,0.00888652,0.00180335,0.0708317,0.1,0.00708317,0.0249239,-1.71248e-12,0.0249239,667.559,0.113048,1,0,0.197907,0.0895003,0.0581114,true
125,64,0.0111614,0.00204596,0.0911544,0.1,0.00911544,-0.023359,1.33733e-11,-0.023359,757.294,0.386594,1,9.45727e-06,0.203966,0.102998,0.0593278,true
126,64,0.00754571,0.00222795,0.0531776,0.1,0.00531776,0.017951,3.25351e-13,0.017951,578.416,0.0982612,0.999858,0,0.198803,0.122282,0.061607,true
127,64,0.00932786,0.00235999,0.0696787,0.1,0.00696787,0.0337494,2.53917e-11,0.0337494,662.103,0.273928,0.999736,0,0.197843,0.130632,0.0619977,true
128,64,0.00914021,0.00180325,0.0733696,0.1,0.00733696,0.0202574,4.36508e-12,0.0202574,679.413,0.0684268,0.99998,3.97364e-07,0.19832,0.0888969,0.0580855,true
129,64,0.0117259,0.00207169,0.0965424,0.1,0.00965424,-0.0264126,-3.49399e-11,-0.0264126,779.354,0.448817,0.99998,7.86781e-06,0.20467,0.103721,0.0592411,true
130,64,0.00753836,0.00223335,0.0530501,0.1,0.00530501,0.0249989,1.54291e-11,0.0249989,577.721,0.130772,0.999715,0,0.198106,0.123265,0.0613987,true
131,64,0.00926379,0.00234383,0.0691996,0.1,0.00691996,0.0329033,2.10458e-11,0.0329033,659.823,0.286306,0.999756,0,0.197881,0.129879,0.0616673,true
132,64,0.00916468,0.00178951,0.0737517,0.1,0.00737517,0.0272706,1.53978e-11,0.0272706,681.179,0.120721,1,0,0.197814,0.0880415,0.0576461,true
133,64,0.0117655,0.0020903,0.0967519,0.1,0.00967519,-0.0235746,1.88035e-12,-0.0235746,780.199,0.40673,1,1.06494e-05,0.204522,0.104749,0.0587263,true
134,64,0.00760814,0.00223009,0.0537805,0.1,0.00537805,0.0279561,-1.05789e-11,0.0279561,581.685,0.153781,0.999898,0,0.197126,0.124159,0.0609487,true
135,64,0.00928568,0.00234318,0.069425,0.1,0.0069425,0.0270181,-6.64927e-12,0.0270181,660.897,0.250923,0.999878,0,0.198556,0.129976,0.0613587,true
136,64,0.00926216,0.00180993,0.0745224,0.1,0.00745224,0.0132346,7.29328e-12,0.0132346,684.729,0.0576705,1,6.35783e-07,0.199212,0.0881105,0.0569573,true
137,64,0.0119444,0.00212183,0.0982252,0.1,0.00982252,-0.0309292,8.55723e-13,-0.0309292,786.117,0.470954,0.999959,8.42412e-06,0.205014,0.106186,0.0583454,true
138,64,0.00764876,0.00225239,0.0539637,0.1,0.00539637,0.0198904,-1.61542e-11,0.0198904,582.675,0.118544,0.999817,0,0.198322,0.124402,0.0604407,true
139,64,0.00923226,0.0023482,0.0688406,0.1,0.00688406,0.0300223,-4.32293e-12,0.0300223,658.109,0.287649,0.999858,0,0.19829,0.13013,0.0611719,true
140,64,0.00928651,0.00180537,0.0748114,0.1,0.00748114,0.0193714,-1.36406e-12,0.0193714,686.056,0.0891768,1,0,0.198416,0.088462,0.0572958,true
141,64,0.0121221,0.00214148,0.0998061,0.1,0.00998061,-0.03348,4.63209e-12,-0.03348,792.418,0.488372,1,8.98043e-06,0.20567,0.106725,0.058499,true
142,64,0.00759246,0.00226231,0.0533015,0.1,0.00533015,0.0184222,1.83244e-11,0.0184222,579.089,0.122436,0.999817,0,0.199033,0.124561,0.0610434,true
143,64,0.00938001,0.00238006,0.0699995,0.1,0.00699995,0.0254924,-2.85058e-11,0.0254924,663.625,0.281063,0.999736,0,0.199241,0.130839,0.0618268,true
144,64,0.00936017,0.00180282,0.0755735,0.1,0.00755735,0.0224197,-4.94148e-12,0.0224197,689.541,0.127777,1,3.97364e-07,0.199086,0.0874098,0.0573038,true
145,64,0.0119184,0.00212822,0.0979021,0.1,0.00979021,-0.0283968,1.51348e-11,-0.0283968,784.823,0.415531,1,2.38419e-05,0.206131,0.10571,0.0588463,true
146,64,0.00762199,0.00227731,0.0534467,0.1,0.00534467,0.0169938,1.09816e-12,0.0169938,579.877,0.121238,0.999858,0,0.199668,0.124771,0.0618824,true
147,64,0.00953167,0.00241379,0.0711788,0.1,0.00711788,0.0243497,-9.08816e-12,0.0243497,669.192,0.242579,0.999654,0,0.200037,0.131626,0.0626719,true
148,64,0.00922329,0.00182202,0.0740126,0.1,0.00740126,0.0178497,-4.61894e-12,0.0178497,682.384,0.0694495,1,0,0.200096,0.0875361,0.0584571,true
149,64,0.0117365,0.00213909,0.0959745,0.1,0.00959745,-0.0359543,5.57437e-12,-0.0359543,777.058,0.506859,1,2.24113e-05,0.207382,0.105315,0.0592793,true
150,64,0.00768656,0.00229494,0.0539163,0.1,0.00539163,0.0207892,3.91e-12,0.0207892,582.419,0.125122,0.999817,0,0.199876,0.125275,0.0629945,true
151,64,0.00958591,0.00244418,0.0714173,0.1,0.00714173,0.028173,1.56585e-11,0.028173,670.313,0.278024,0.999491,0,0.200812,0.13251,0.0634926,true
152,64,0.00925748,0.00184236,0.0741512,0.1,0.00741512,0.0201454,2.7208e-11,0.0201454,683.022,0.091366,1,7.94729e-07,0.200761,0.0887785,0.0592618,true
