step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
0,16,500,243.398,0.0553222,0.00527725,0.500449,0.1,0.0500449,0.00850567,7.21592e-10,0.00850567,64.0287,0.0452164,0.785156,0,0.485731,1.33961,0.790074,1.65612,1.97549,1.13039,5.80532,1.6429,0,0,1.19775e-05,0.00038932,0,0,0,0,0,0,0.187171,0.1071,0.550033,0.155659,0,0,1.13483e-06,3.68867e-05,0,0,true
1,16,500,246.598,0.0551645,0.00523229,0.499322,0.1,0.0499322,0.00729318,2.40185e-10,0.00729318,63.9566,0.0499312,0.792969,0,0.469922,1.37152,0.779373,1.71146,1.89375,1.15698,5.64609,1.76713,0,0,1.17295e-05,0.000622738,0,0,0,0,0,0,0.180968,0.110562,0.539543,0.168868,0,0,1.12088e-06,5.95091e-05,0,0,true
2,16,500,235.043,0.0548278,0.00471295,0.501148,0.1,0.0501148,0.00974061,4.72298e-10,0.00974061,64.0734,0.0413644,0.839844,0,0.460334,1.28936,0.720299,1.58187,1.89068,1.06853,5.04151,1.4247,0,0,1.17347e-05,0.000463902,0,0,0,0,0,0,0.200584,0.113362,0.534857,0.151147,0,0,1.24494e-06,4.92157e-05,0,0,true
3,16,500,245.223,0.0549268,0.00487485,0.500519,0.1,0.0500519,0.00803548,-2.46814e-10,0.00803548,64.0332,0.0449029,0.847656,0,0.462373,1.29052,0.7294,1.59906,1.87121,1.06298,5.24586,1.56931,0,0,1.17597e-05,0.000325037,0,0,0,0,0,0,0.191925,0.109027,0.538054,0.16096,0,0,1.20616e-06,3.33381e-05,0,0,true
4,16,500,236.363,0.0550651,0.00503845,0.500266,0.1,0.0500266,0.00879825,3.53239e-10,0.00879825,64.017,0.0479047,0.796875,0,0.487212,1.29367,0.750778,1.58363,2.07093,1.1134,5.28915,1.60304,0,0,1.05011e-05,0.000370125,0,0,0,0,0,0,0.205512,0.110491,0.524879,0.159081,0,0,1.04209e-06,3.673e-05,0,0,true
