train_seed,status_complete,first_loss,final_loss,loss_reduction,loss_increased_flag,final_train_p,final_train_v,final_train_w,total_applied_steps,total_skipped_steps,total_invalid_rollouts,any_nan_or_inf,euler_success_mean,euler_success_std,euler_success_min,euler_success_max,euler_final_p_mean,euler_final_v_mean,euler_final_w_mean,euler_invalid_or_nan_rate_mean,l2f_success_mean,l2f_success_std,l2f_success_min,l2f_success_max,l2f_final_p_mean,l2f_final_v_mean,l2f_final_w_mean,l2f_invalid_or_nan_rate_mean,beats_euler_baseline,beats_l2f_baseline,beats_both_baselines,action_saturation_median,action_saturation_high_fraction,actor_grad_clip_fraction,actor_grad_scale_median,early_divergence_flag,curriculum_collapse_flag,failure_type,failure_reason_short
1,True,1464.14,180.093,1284.047,False,0.901908,0.470795,1.60656,8000,0,0,False,0.37333333333333335,0.05249338582674541,0.3,0.42,1.12582,0.7041913333333333,3.07449,0.0,0.2,0.021602468994692862,0.17,0.22,1.2448666666666668,1.1471766666666667,5.674136666666667,0.0,True,True,True,0.0,0.0,1.0,0.0007969044999999999,False,True,PASS_WEAK,beats both baselines but misses strong-pass threshold
2,True,1508.53,411.839,1096.691,False,1.87886,1.62873,1.45549,8000,0,0,False,0.23666666666666666,0.00942809041582063,0.23,0.25,1.6221966666666667,1.31844,0.9972696666666666,0.0,0.21333333333333335,0.012472191289246473,0.2,0.23,1.70258,1.4906066666666666,1.3021266666666667,0.0,True,True,True,0.0,0.0,1.0,0.001693485,False,True,PASS_WEAK,beats both baselines but misses strong-pass threshold
3,True,11322.1,284.789,11037.311,False,0.797793,0.858061,2.43211,8000,0,0,False,0.4,0.016329931618554512,0.38,0.42,1.3231433333333333,1.1663733333333335,2.1409866666666666,0.0,0.2833333333333333,0.02054804667656325,0.26,0.31,1.5211566666666667,1.7543966666666666,3.2522266666666666,0.0,True,True,True,0.0,0.0,1.0,0.0008922225,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
4,True,2797.77,364.937,2432.833,False,1.60049,1.04766,1.50474,8000,0,0,False,0.33666666666666667,0.020548046676563254,0.31,0.36,1.5291366666666666,1.3975066666666667,2.0646333333333335,0.0,0.31,0.021602468994692862,0.28,0.33,1.68439,1.6793366666666667,2.434753333333333,0.0,True,True,True,0.0,0.0,1.0,0.0008281715,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
6,True,6006.98,7342.73,-1335.75,True,4.71386,8.41419,10.1902,8000,0,0,False,0.0,0.0,0.0,0.0,3.6604433333333333,7.444216666666667,8.77144,0.0,0.0,0.0,0.0,0.0,4.03839,7.98994,8.494593333333333,0.0,False,False,False,0.0,0.0,1.0,0.0010922050000000002,False,True,TYPE_B_CURRICULUM_TRIGGERED_COLLAPSE,loss spiked after horizon or state curriculum changed
7,True,3126.8,4912.84,-1786.04,True,4.14576,6.71123,5.06183,8000,0,0,False,0.04666666666666667,0.0047140452079103175,0.04,0.05,3.2956266666666667,5.63748,3.8184466666666665,0.0,0.05,0.02160246899469287,0.03,0.08,3.54349,6.01467,4.0581233333333335,0.0,False,False,False,0.0,0.0,1.0,0.000892678,True,True,TYPE_B_CURRICULUM_TRIGGERED_COLLAPSE,loss spiked after horizon or state curriculum changed
9,True,5448.25,2829.37,2618.88,False,2.55743,6.01756,4.94257,8000,0,0,False,0.01,0.008164965809277261,0.0,0.02,2.88272,5.69802,6.366493333333334,0.0,0.013333333333333332,0.012472191289246471,0.0,0.03,3.2427633333333334,6.31405,6.810223333333333,0.0,False,False,False,0.0,0.0,1.0,0.001658495,False,True,TYPE_B_CURRICULUM_TRIGGERED_COLLAPSE,loss spiked after horizon or state curriculum changed
