train_seed,init_type,sampled_dynamics_level,zero_shot,train_final_loss,train_final_p,train_final_v,train_final_w,train_invalid_rollouts,train_skipped_steps,train_nan_or_inf,dynamics_rejection_rate,mean_mass,mean_thrust_to_weight_ratio,mean_torque_to_inertia_ratio,mean_motor_tau,sampled_euler_success_mean,sampled_euler_success_std,sampled_euler_invalid_rate,sampled_euler_final_p,sampled_euler_final_v,sampled_euler_final_w,sampled_l2f_success_mean,sampled_l2f_success_std,sampled_l2f_invalid_rate,sampled_l2f_final_p,sampled_l2f_final_v,sampled_l2f_final_w,fixed_euler_success_mean,fixed_euler_success_std,fixed_euler_invalid_rate,fixed_euler_final_p,fixed_euler_final_v,fixed_euler_final_w,fixed_l2f_success_mean,fixed_l2f_success_std,fixed_l2f_invalid_rate,fixed_l2f_final_p,fixed_l2f_final_v,fixed_l2f_final_w,sampled_beats_old_fixed_baselines,sampled_nonzero_both
0,scratch,medium,false,376.025,1.19303,1.59617,2.19788,0,0,false,0,0.0299386,1.76522,470.467,0.177907,0.31,0.029439202887759492,0.0,1.38818,1.3790466666666668,1.7620933333333333,0.25666666666666665,0.03681787005729087,0.0,1.48512,1.4714466666666668,1.9253900000000002,0.22999999999999998,0.035590260840104374,0.0,1.6986999999999999,1.2182033333333333,0.8694196666666666,0.20666666666666667,0.047842333648024406,0.0,1.7848366666666668,1.3333166666666667,1.0947866666666666,True,True
1,scratch,medium,false,374.541,1.86537,1.00792,0.919034,0,0,false,0,0.0286436,1.74392,500.648,0.155281,0.4033333333333333,0.009428090415820616,0.0,1.3263233333333335,1.1223166666666666,1.4719233333333335,0.3433333333333333,0.02357022603955158,0.0,1.46507,1.2552433333333333,1.6169499999999999,0.17666666666666667,0.00942809041582063,0.0,1.7195733333333332,1.3249033333333333,0.9699973333333333,0.15333333333333335,0.00942809041582063,0.0,1.8470033333333333,1.4962533333333334,1.17513,True,True
2,scratch,medium,false,166.108,1.16651,0.761529,1.10484,0,0,false,0,0.0307312,1.72101,397.047,0.141599,0.4633333333333333,0.09533566430716726,0.0,1.1832966666666667,1.1914866666666668,1.75833,0.4033333333333333,0.0784573486395988,0.0,1.2715233333333333,1.37503,2.10534,0.21,0.021602468994692873,0.0,1.62328,1.50484,1.1959066666666667,0.16,0.032659863237109045,0.0,1.7209933333333334,1.73072,1.4789166666666667,True,True
3,scratch,medium,false,161.292,1.06084,0.903999,1.18894,0,0,false,0,0.0301255,1.72383,370.549,0.156397,0.5599999999999999,0.021602468994692835,0.0,1.022818,0.9211843333333333,1.2880933333333333,0.51,0.016329931618554536,0.0,1.1088633333333333,1.0317403333333333,2.10576,0.25,0.021602468994692876,0.0,1.4994033333333334,1.2014000000000002,1.0554066666666666,0.19999999999999998,0.035590260840104374,0.0,1.6079466666666669,1.4166133333333333,2.0151533333333336,True,True
4,scratch,medium,false,239.175,0.878069,1.22103,1.8885,0,0,false,0,0.0335934,1.68227,438.715,0.143385,0.2966666666666667,0.05312459150169741,0.0,1.5216733333333334,1.4822366666666664,2.3138166666666664,0.22,0.04546060565661953,0.0,1.69848,1.75347,2.84451,0.17333333333333334,0.030912061651652348,0.0,1.8957566666666665,1.6958433333333334,1.90313,0.12333333333333334,0.041096093353126514,0.0,2.0902766666666666,2.051676666666667,2.50442,True,True
