step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
26,32,0.0274702,0.00138787,0.260823,0.1,0.0260823,0.0726204,4.86715e-11,0.0726204,369.793,0.0202003,1,0,0.194113,0.0632189,0.0298457,true
27,32,0.0274678,0.00138703,0.260808,0.1,0.0260808,0.0726236,3.06188e-11,0.0726236,369.782,0.0175551,1,0,0.194103,0.063149,0.0298307,true
28,32,0.0274661,0.00138503,0.260811,0.1,0.0260811,0.0731145,-4.62075e-13,0.0731145,369.784,0.0181044,1,0,0.194089,0.0629809,0.0298132,true
29,32,0.0274636,0.00138467,0.26079,0.1,0.026079,0.0729672,-3.10929e-11,0.0729672,369.769,0.0183226,1,0,0.194083,0.0629478,0.0297995,true
30,32,0.0274605,0.00138585,0.260746,0.1,0.0260746,0.0722141,7.52101e-11,0.0722141,369.738,0.0166127,1,0,0.194086,0.0630431,0.0297893,true
31,32,0.0274579,0.00138606,0.260718,0.1,0.0260718,0.0718713,3.97692e-11,0.0718713,369.718,0.0186761,1,0,0.194084,0.0630564,0.0297767,true
32,32,0.0274561,0.00138457,0.260715,0.1,0.0260715,0.0722192,6.24084e-13,0.0722192,369.716,0.0158246,1,0,0.194074,0.0629281,0.0297599,true
33,32,0.0274543,0.00138351,0.260707,0.1,0.0260707,0.0724055,-4.96316e-11,0.0724055,369.71,0.0181114,1,0,0.194067,0.0628357,0.0297441,true
34,32,0.0274516,0.00138405,0.260675,0.1,0.0260675,0.0719361,-1.0261e-11,0.0719361,369.687,0.015773,1,0,0.194066,0.0628787,0.029732,true
35,32,0.0274488,0.00138475,0.260641,0.1,0.0260641,0.0714008,-4.57338e-11,0.0714008,369.663,0.0177854,1,0,0.194066,0.062936,0.0297203,true
36,32,0.0274468,0.00138402,0.260628,0.1,0.0260628,0.0714387,8.68722e-12,0.0714387,369.654,0.0161372,1,0,0.194059,0.0628756,0.0297054,true
37,32,0.0274451,0.00138276,0.260623,0.1,0.0260623,0.071696,-1.44708e-11,0.071696,369.651,0.0166339,1,0,0.194048,0.0627716,0.0296891,true
38,32,0.0274428,0.0013826,0.260602,0.1,0.0260602,0.0715122,-3.80455e-11,0.0715122,369.636,0.0163176,1,0,0.194043,0.0627596,0.0296752,true
39,32,0.0274402,0.00138328,0.260569,0.1,0.0260569,0.070999,1.00298e-10,0.070999,369.612,0.0160498,1,0,0.194043,0.0628167,0.0296633,true
40,32,0.027438,0.00138324,0.260547,0.1,0.0260547,0.0707878,-2.2689e-11,0.0707878,369.597,0.0166085,1,0,0.194039,0.0628145,0.0296493,true
41,32,0.0274363,0.00138225,0.26054,0.1,0.026054,0.0709812,-7.47676e-11,0.0709812,369.592,0.0155728,1,0,0.194032,0.0627315,0.0296329,true
42,32,0.0274344,0.00138161,0.260528,0.1,0.0260528,0.0710414,-9.72517e-11,0.0710414,369.583,0.0163986,1,0,0.194026,0.0626775,0.0296172,true
43,32,0.0274321,0.00138194,0.260501,0.1,0.0260501,0.0707105,-5.96979e-11,0.0707105,369.564,0.0154505,1,0,0.194026,0.0627046,0.0296038,true
44,32,0.0274298,0.00138228,0.260475,0.1,0.0260475,0.0703798,4.36886e-11,0.0703798,369.546,0.0162882,1,0,0.194025,0.0627328,0.0295905,true
45,32,0.0274279,0.00138176,0.260462,0.1,0.0260462,0.0704045,-7.62912e-12,0.0704045,369.536,0.0155639,1,0,0.19402,0.0626893,0.0295754,true
46,32,0.0274262,0.00138097,0.260452,0.1,0.0260452,0.070539,2.75543e-11,0.070539,369.53,0.0157727,1,0,0.194014,0.062624,0.0295601,true
47,32,0.0274241,0.00138086,0.260433,0.1,0.0260433,0.0703915,-5.70344e-11,0.0703915,369.516,0.0155837,1,0,0.194012,0.0626166,0.0295464,true
48,32,0.0274218,0.00138123,0.260406,0.1,0.0260406,0.0700486,-4.5528e-12,0.0700486,369.497,0.0155568,1,0,0.194011,0.0626487,0.0295341,true
49,32,0.0274198,0.00138115,0.260386,0.1,0.0260386,0.0698922,-8.31832e-11,0.0698922,369.483,0.0157377,1,0,0.194007,0.0626441,0.0295207,true
50,32,0.027418,0.0013805,0.260375,0.1,0.0260375,0.0699762,-6.3451e-11,0.0699762,369.475,0.0153099,1,0,0.194002,0.0625917,0.0295062,true
51,32,0.0274161,0.00138008,0.26036,0.1,0.026036,0.0699712,-1.00354e-10,0.0699712,369.464,0.015606,1,0,0.193997,0.0625587,0.0294923,true
52,32,0.027414,0.00138025,0.260337,0.1,0.0260337,0.0697282,7.75152e-11,0.0697282,369.448,0.01524,1,0,0.193996,0.062574,0.0294799,true
53,32,0.0274118,0.00138041,0.260314,0.1,0.0260314,0.069495,-1.89189e-11,0.069495,369.431,0.0155679,1,0,0.193995,0.0625884,0.0294674,true
54,32,0.02741,0.00138004,0.260299,0.1,0.0260299,0.0694884,-1.11693e-10,0.0694884,369.421,0.015248,1,0,0.193992,0.0625579,0.029454,true
55,32,0.0274082,0.00137952,0.260287,0.1,0.0260287,0.0695475,5.24902e-11,0.0695475,369.412,0.0153352,1,0,0.193988,0.0625148,0.0294403,true
56,32,0.0274062,0.00137944,0.260267,0.1,0.0260267,0.0694239,3.04845e-12,0.0694239,369.398,0.0152251,1,0,0.193986,0.0625086,0.0294279,true
57,32,0.027404,0.00137963,0.260244,0.1,0.0260244,0.0691823,7.46348e-11,0.0691823,369.382,0.0152632,1,0,0.193985,0.0625257,0.0294163,true
58,32,0.027402,0.00137952,0.260225,0.1,0.0260225,0.069068,8.74972e-11,0.069068,369.368,0.0153038,1,0,0.193983,0.0625172,0.0294044,true
59,32,0.0274002,0.00137905,0.260211,0.1,0.0260211,0.0690992,2.71439e-11,0.0690992,369.359,0.0151032,1,0,0.193979,0.0624796,0.0293917,true
60,32,0.0273983,0.00137876,0.260195,0.1,0.0260195,0.0690564,2.12173e-11,0.0690564,369.347,0.015191,1,0,0.193976,0.0624568,0.0293799,true
61,32,0.0273962,0.00137884,0.260173,0.1,0.0260174,0.0688616,-2.71024e-11,0.0688616,369.332,0.0150536,1,0,0.193974,0.0624644,0.0293692,true
62,32,0.0273941,0.00137888,0.260152,0.1,0.0260153,0.0686857,-6.61683e-11,0.0686857,369.317,0.0151989,1,0,0.193972,0.0624683,0.0293585,true
63,32,0.0273922,0.00137857,0.260137,0.1,0.0260137,0.0686573,7.01503e-12,0.0686573,369.305,0.0150302,1,0,0.19397,0.0624431,0.0293473,true
64,32,0.0273904,0.00137819,0.260122,0.1,0.0260122,0.0686598,-6.61193e-13,0.0686598,369.295,0.0150519,1,0,0.193965,0.0624118,0.0293361,true
65,32,0.0273884,0.0013781,0.260103,0.1,0.0260103,0.0685451,1.28374e-11,0.0685451,369.282,0.0149879,1,0,0.193963,0.0624038,0.0293258,true
66,32,0.0273864,0.00137816,0.260082,0.1,0.0260082,0.0683687,3.41008e-11,0.0683687,369.267,0.0150277,1,0,0.193962,0.0624081,0.0293161,true
67,32,0.0273844,0.001378,0.260064,0.1,0.0260064,0.0682818,-3.8102e-12,0.0682818,369.254,0.0150177,1,0,0.193959,0.0623945,0.029306,true
68,32,0.0273826,0.00137764,0.260049,0.1,0.0260049,0.0682797,-6.06037e-12,0.0682797,369.243,0.0149246,1,0,0.193955,0.0623639,0.0292957,true
69,32,0.0273807,0.0013774,0.260032,0.1,0.0260032,0.0682227,-2.10497e-11,0.0682227,369.232,0.0149374,1,0,0.193953,0.062344,0.029286,true
70,32,0.0273786,0.00137739,0.260012,0.1,0.0260012,0.0680731,-4.8107e-11,0.0680731,369.217,0.0148924,1,0,0.19395,0.0623422,0.0292769,true
71,32,0.0273766,0.00137733,0.259993,0.1,0.0259993,0.067943,-7.3693e-11,0.067943,369.203,0.0149442,1,0,0.193947,0.0623367,0.0292679,true
72,32,0.0273747,0.00137706,0.259977,0.1,0.0259977,0.0679013,3.30204e-11,0.0679013,369.192,0.0148577,1,0,0.193943,0.0623137,0.0292584,true
73,32,0.0273728,0.00137677,0.259961,0.1,0.0259961,0.0678678,-8.79469e-12,0.0678678,369.181,0.0148528,1,0,0.19394,0.0622891,0.0292492,true
74,32,0.0273709,0.00137666,0.259942,0.1,0.0259942,0.0677583,1.93017e-11,0.0677583,369.167,0.0148173,1,0,0.193937,0.0622794,0.0292404,true
75,32,0.0273688,0.00137663,0.259922,0.1,0.0259922,0.0676179,3.07115e-12,0.0676179,369.153,0.0148397,1,0,0.193935,0.0622758,0.029232,true
76,32,0.0273669,0.00137645,0.259905,0.1,0.0259905,0.0675395,-2.43191e-11,0.0675395,369.141,0.0148132,1,0,0.193932,0.0622601,0.0292234,true
77,32,0.027365,0.00137616,0.259889,0.1,0.0259889,0.0675072,6.24267e-11,0.0675072,369.129,0.0147673,1,0,0.193929,0.0622351,0.0292147,true
78,32,0.0273631,0.00137597,0.259871,0.1,0.0259871,0.0674331,-2.56577e-11,0.0674331,369.117,0.0147561,1,0,0.193925,0.0622185,0.0292063,true
79,32,0.0273611,0.00137591,0.259852,0.1,0.0259852,0.067306,1.30102e-11,0.067306,369.103,0.0147437,1,0,0.193923,0.0622123,0.0291983,true
80,32,0.0273592,0.0013758,0.259834,0.1,0.0259834,0.0672006,-7.18993e-11,0.0672006,369.09,0.0147561,1,0,0.19392,0.0622017,0.0291903,true
81,32,0.0273573,0.00137555,0.259817,0.1,0.0259817,0.0671505,-5.75054e-11,0.0671505,369.079,0.0147036,1,0,0.193916,0.0621799,0.0291821,true
82,32,0.0273554,0.00137531,0.259801,0.1,0.0259801,0.0670957,-2.20931e-11,0.0670957,369.067,0.0146917,1,0,0.193912,0.0621592,0.0291741,true
83,32,0.0273534,0.0013752,0.259782,0.1,0.0259782,0.0669885,-6.27773e-11,0.0669885,369.054,0.0146704,1,0,0.193909,0.0621484,0.0291664,true
84,32,0.0273515,0.0013751,0.259764,0.1,0.0259764,0.0668727,1.3022e-10,0.0668727,369.041,0.0146808,1,0,0.193907,0.0621391,0.0291589,true
85,32,0.0273496,0.00137489,0.259747,0.1,0.0259747,0.0668016,-2.88709e-11,0.0668016,369.029,0.0146484,1,0,0.193903,0.062121,0.0291514,true
86,32,0.0273477,0.00137464,0.259731,0.1,0.0259731,0.0667535,-5.60888e-11,0.0667535,369.017,0.0146195,1,0,0.193899,0.0620985,0.0291436,true
87,32,0.0273458,0.00137446,0.259713,0.1,0.0259713,0.0666742,-2.10471e-11,0.0666742,369.005,0.0146042,1,0,0.193895,0.062082,0.029136,true
88,32,0.0273438,0.00137435,0.259695,0.1,0.0259695,0.0665651,1.4219e-11,0.0665651,368.992,0.0145977,1,0,0.193892,0.0620718,0.0291287,true
89,32,0.0273419,0.0013742,0.259677,0.1,0.0259677,0.0664773,5.66923e-11,0.0664773,368.979,0.014591,1,0,0.193889,0.062057,0.0291213,true
90,32,0.0273401,0.00137396,0.259661,0.1,0.0259661,0.0664225,1.29378e-11,0.0664225,368.968,0.0145577,1,0,0.193885,0.062036,0.0291138,true
91,32,0.0273382,0.00137376,0.259644,0.1,0.0259644,0.0663555,-6.8732e-11,0.0663555,368.956,0.0145429,1,0,0.193881,0.0620174,0.0291064,true
92,32,0.0273363,0.00137363,0.259626,0.1,0.0259626,0.0662528,4.8363e-11,0.0662528,368.943,0.0145296,1,0,0.193879,0.0620055,0.0290992,true
93,32,0.0273343,0.0013735,0.259608,0.1,0.0259608,0.0661499,6.01742e-11,0.0661499,368.93,0.0145288,1,0,0.193875,0.0619935,0.0290922,true
94,32,0.0273325,0.0013733,0.259592,0.1,0.0259592,0.0660773,1.08112e-10,0.0660773,368.918,0.014498,1,0,0.193871,0.0619755,0.029085,true
95,32,0.0273306,0.00137307,0.259575,0.1,0.0259575,0.0660131,-1.3574e-11,0.0660131,368.907,0.0144746,1,0,0.193867,0.0619555,0.0290777,true
96,32,0.0273287,0.00137291,0.259558,0.1,0.0259558,0.0659228,-2.49521e-11,0.0659228,368.895,0.014458,1,0,0.193864,0.0619409,0.0290707,true
97,32,0.0273268,0.00137278,0.25954,0.1,0.025954,0.0658177,-7.15433e-12,0.0658177,368.882,0.0144529,1,0,0.19386,0.0619291,0.0290638,true
98,32,0.0273249,0.0013726,0.259523,0.1,0.0259523,0.065736,6.87339e-11,0.065736,368.87,0.0144369,1,0,0.193856,0.0619128,0.0290567,true
99,32,0.0273231,0.00137238,0.259507,0.1,0.0259507,0.0656772,-2.36737e-11,0.0656772,368.858,0.0144103,1,0,0.193853,0.0618923,0.0290495,true
100,32,0.0273213,0.00137218,0.259491,0.1,0.0259491,0.0656071,-1.33873e-10,0.0656071,368.847,0.0143944,1,0,0.193849,0.0618743,0.0290425,true
101,32,0.0273194,0.00137204,0.259473,0.1,0.0259473,0.0655122,5.62865e-11,0.0655122,368.834,0.0143817,1,0,0.193846,0.0618612,0.0290356,true
102,32,0.0273175,0.00137189,0.259456,0.1,0.0259456,0.065421,-1.15888e-10,0.065421,368.822,0.0143756,1,0,0.193842,0.0618475,0.0290286,true
103,32,0.0273156,0.0013717,0.259439,0.1,0.0259439,0.065351,-7.63348e-11,0.065351,368.81,0.0143523,1,0,0.193839,0.0618297,0.0290217,true
104,32,0.0273138,0.0013715,0.259423,0.1,0.0259423,0.065279,-8.77417e-11,0.065279,368.799,0.0143334,1,0,0.193836,0.0618119,0.0290148,true
105,32,0.0273119,0.00137135,0.259406,0.1,0.0259406,0.0651845,1.15873e-10,0.0651845,368.786,0.0143188,1,0,0.193832,0.0617984,0.0290081,true
106,32,0.02731,0.0013712,0.259388,0.1,0.0259388,0.0650839,-1.65115e-11,0.0650839,368.774,0.01431,1,0,0.193829,0.0617858,0.0290013,true
107,32,0.0273082,0.00137103,0.259372,0.1,0.0259372,0.0649989,6.70333e-11,0.0649989,368.762,0.0142903,1,0,0.193825,0.0617702,0.0289945,true
108,32,0.0273063,0.00137083,0.259355,0.1,0.0259355,0.0649237,2.56301e-12,0.0649237,368.75,0.0142676,1,0,0.193821,0.0617526,0.0289877,true
109,32,0.0273045,0.00137065,0.259338,0.1,0.0259338,0.0648374,3.83319e-11,0.0648374,368.738,0.0142514,1,0,0.193818,0.0617372,0.0289811,true
110,32,0.0273026,0.0013705,0.259321,0.1,0.0259321,0.064742,-4.60715e-11,0.064742,368.726,0.014241,1,0,0.193814,0.0617236,0.0289743,true
111,32,0.0273008,0.00137033,0.259304,0.1,0.0259304,0.0646571,1.99825e-11,0.0646571,368.714,0.0142269,1,0,0.19381,0.061708,0.0289676,true
112,32,0.0272989,0.00137013,0.259288,0.1,0.0259288,0.0645866,4.14848e-11,0.0645866,368.703,0.014207,1,0,0.193806,0.0616898,0.0289607,true
113,32,0.0272971,0.00136994,0.259272,0.1,0.0259272,0.0645097,7.32356e-11,0.0645097,368.691,0.0141924,1,0,0.193802,0.0616725,0.0289539,true
114,32,0.0272953,0.00136978,0.259255,0.1,0.0259255,0.0644182,-4.72217e-11,0.0644182,368.679,0.0141812,1,0,0.193798,0.0616582,0.0289472,true
115,32,0.0272934,0.00136961,0.259238,0.1,0.0259238,0.0643303,-5.68221e-11,0.0643303,368.667,0.0141677,1,0,0.193795,0.0616427,0.0289406,true
116,32,0.0272916,0.0013694,0.259222,0.1,0.0259222,0.0642552,2.57142e-11,0.0642552,368.655,0.0141452,1,0,0.19379,0.0616247,0.0289338,true
117,32,0.0272897,0.00136921,0.259205,0.1,0.0259205,0.064177,2.10032e-12,0.064177,368.644,0.0141253,1,0,0.193786,0.0616073,0.0289272,true
118,32,0.0272879,0.00136904,0.259189,0.1,0.0259189,0.0640856,-5.51565e-11,0.0640856,368.632,0.0141099,1,0,0.193783,0.0615922,0.0289205,true
119,32,0.027286,0.00136887,0.259172,0.1,0.0259172,0.0639919,-1.46627e-11,0.0639919,368.62,0.014098,1,0,0.193778,0.0615776,0.028914,true
120,32,0.0272842,0.00136869,0.259155,0.1,0.0259155,0.0639086,-3.03523e-11,0.0639086,368.608,0.014079,1,0,0.193774,0.0615611,0.0289073,true
121,32,0.0272824,0.00136848,0.259139,0.1,0.0259139,0.0638316,-2.82508e-11,0.0638316,368.597,0.0140581,1,0,0.19377,0.0615434,0.0289006,true
122,32,0.0272806,0.0013683,0.259123,0.1,0.0259123,0.0637484,-3.54147e-12,0.0637484,368.585,0.0140407,1,0,0.193766,0.061527,0.028894,true
123,32,0.0272787,0.00136813,0.259106,0.1,0.0259106,0.0636579,-3.94979e-11,0.0636579,368.573,0.0140272,1,0,0.193762,0.0615123,0.0288873,true
124,32,0.0272769,0.00136796,0.259089,0.1,0.0259089,0.0635725,7.87175e-11,0.0635725,368.561,0.0140115,1,0,0.193758,0.0614967,0.0288806,true
125,32,0.0272751,0.00136776,0.259073,0.1,0.0259073,0.0634953,-2.25957e-11,0.0634953,368.55,0.0139915,1,0,0.193754,0.0614794,0.0288738,true
126,32,0.0272733,0.00136758,0.259057,0.1,0.0259057,0.0634161,-3.76799e-12,0.0634161,368.538,0.0139748,1,0,0.19375,0.0614628,0.0288671,true
127,32,0.0272714,0.00136741,0.25904,0.1,0.025904,0.0633251,5.38507e-11,0.0633251,368.526,0.0139598,1,0,0.193746,0.0614483,0.0288604,true
128,32,0.0272696,0.00136725,0.259024,0.1,0.0259024,0.063235,-2.55884e-12,0.063235,368.515,0.0139456,1,0,0.193742,0.0614337,0.0288537,true
129,32,0.0272678,0.00136706,0.259007,0.1,0.0259007,0.0631538,5.5956e-11,0.0631538,368.503,0.0139245,1,0,0.193738,0.0614175,0.028847,true
130,32,0.027266,0.00136687,0.258991,0.1,0.0258991,0.0630742,-5.07758e-11,0.0630742,368.492,0.0139042,1,0,0.193734,0.061401,0.0288402,true
131,32,0.0272642,0.0013667,0.258975,0.1,0.0258975,0.0629854,-2.1479e-11,0.0629854,368.48,0.0138882,1,0,0.19373,0.0613866,0.0288334,true
132,32,0.0272624,0.00136654,0.258958,0.1,0.0258958,0.0628946,1.5785e-11,0.0628946,368.468,0.0138744,1,0,0.193726,0.0613728,0.0288268,true
133,32,0.0272606,0.00136637,0.258942,0.1,0.0258942,0.0628133,-9.30431e-11,0.0628133,368.457,0.0138565,1,0,0.193723,0.0613575,0.02882,true
134,32,0.0272588,0.00136618,0.258926,0.1,0.0258926,0.0627347,-3.67231e-11,0.0627347,368.445,0.0138389,1,0,0.193719,0.0613416,0.0288132,true
135,32,0.027257,0.00136602,0.25891,0.1,0.025891,0.0626513,-2.73383e-11,0.0626513,368.433,0.0138225,1,0,0.193716,0.0613268,0.0288064,true
136,32,0.0272552,0.00136586,0.258893,0.1,0.0258893,0.0625621,-5.03422e-11,0.0625621,368.422,0.0138088,1,0,0.193712,0.0613134,0.0287996,true
137,32,0.0272534,0.0013657,0.258877,0.1,0.0258877,0.0624752,-8.89324e-11,0.0624752,368.41,0.013794,1,0,0.193708,0.0612996,0.0287929,true
138,32,0.0272516,0.00136553,0.258861,0.1,0.0258861,0.0623931,-3.06433e-12,0.0623931,368.399,0.0137743,1,0,0.193704,0.0612848,0.0287861,true
139,32,0.0272498,0.00136536,0.258845,0.1,0.0258845,0.0623105,-1.07529e-10,0.0623105,368.387,0.0137566,1,0,0.193701,0.0612702,0.0287793,true
140,32,0.027248,0.0013652,0.258828,0.1,0.0258828,0.0622209,4.84092e-11,0.0622209,368.376,0.0137413,1,0,0.193697,0.0612568,0.0287726,true
141,32,0.0272462,0.00136504,0.258812,0.1,0.0258812,0.0621317,5.83539e-11,0.0621317,368.364,0.0137281,1,0,0.193694,0.0612433,0.0287657,true
142,32,0.0272445,0.00136487,0.258796,0.1,0.0258796,0.0620477,-5.08907e-11,0.0620477,368.353,0.01371,1,0,0.19369,0.0612289,0.0287589,true
143,32,0.0272427,0.00136469,0.25878,0.1,0.025878,0.0619682,2.41749e-11,0.0619682,368.341,0.0136921,1,0,0.193686,0.0612134,0.0287521,true
144,32,0.0272409,0.00136452,0.258764,0.1,0.0258764,0.061885,1.9271e-11,0.061885,368.33,0.0136752,1,0,0.193682,0.0611989,0.0287453,true
145,32,0.0272392,0.00136435,0.258748,0.1,0.0258748,0.0618002,3.3232e-11,0.0618002,368.318,0.0136621,1,0,0.193678,0.0611847,0.0287384,true
146,32,0.0272374,0.00136418,0.258732,0.1,0.0258732,0.0617192,1.4005e-11,0.0617192,368.307,0.0136477,1,0,0.193674,0.0611697,0.0287316,true
147,32,0.0272356,0.001364,0.258716,0.1,0.0258716,0.0616412,2.78508e-11,0.0616412,368.296,0.0136312,1,0,0.19367,0.0611541,0.0287248,true
148,32,0.0272339,0.00136382,0.258701,0.1,0.0258701,0.0615607,-5.32223e-11,0.0615607,368.285,0.0136121,1,0,0.193666,0.0611387,0.0287178,true
149,32,0.0272321,0.00136364,0.258685,0.1,0.0258685,0.0614815,-7.58788e-11,0.0614815,368.274,0.0135955,1,0,0.193661,0.0611234,0.028711,true
150,32,0.0272304,0.00136346,0.258669,0.1,0.0258669,0.0614025,4.26511e-11,0.0614025,368.262,0.0135793,1,0,0.193658,0.061108,0.0287041,true
151,32,0.0272286,0.00136328,0.258653,0.1,0.0258653,0.0613256,-4.07537e-11,0.0613256,368.251,0.0135626,1,0,0.193654,0.0610922,0.0286971,true
152,32,0.0272269,0.00136311,0.258638,0.1,0.0258638,0.0612454,-4.03682e-11,0.0612454,368.24,0.0135476,1,0,0.19365,0.0610776,0.0286902,true
153,32,0.0272251,0.00136295,0.258622,0.1,0.0258621,0.0611621,2.65721e-12,0.0611621,368.228,0.0135332,1,0,0.193646,0.0610633,0.0286833,true
154,32,0.0272233,0.00136277,0.258606,0.1,0.0258606,0.0610836,1.42014e-11,0.0610836,368.217,0.0135165,1,0,0.193642,0.0610485,0.0286763,true
155,32,0.0272216,0.0013626,0.25859,0.1,0.025859,0.0610041,-2.24414e-11,0.0610041,368.206,0.0135,1,0,0.193639,0.0610339,0.0286694,true
156,32,0.0272198,0.00136245,0.258574,0.1,0.0258574,0.0609198,4.67812e-11,0.0609198,368.194,0.0134851,1,0,0.193635,0.0610205,0.0286622,true
157,32,0.027218,0.00136228,0.258558,0.1,0.0258558,0.0608374,7.46531e-11,0.0608374,368.183,0.0134693,1,0,0.193632,0.0610068,0.0286553,true
158,32,0.0272163,0.00136212,0.258542,0.1,0.0258542,0.0607559,-2.01645e-11,0.060756,368.171,0.0134537,1,0,0.193628,0.0609931,0.0286483,true
159,32,0.0272145,0.00136196,0.258525,0.1,0.0258525,0.0606727,2.38904e-11,0.0606727,368.16,0.0134382,1,0,0.193625,0.0609796,0.0286412,true
160,32,0.0272127,0.00136181,0.258509,0.1,0.0258509,0.0605886,5.12418e-12,0.0605886,368.148,0.0134241,1,0,0.193621,0.0609667,0.0286341,true
161,32,0.027211,0.00136165,0.258493,0.1,0.0258493,0.0605082,-4.88082e-11,0.0605082,368.137,0.0134063,1,0,0.193618,0.0609531,0.0286269,true
162,32,0.0272092,0.0013615,0.258477,0.1,0.0258477,0.0604259,-3.99076e-11,0.0604259,368.125,0.0133917,1,0,0.193615,0.0609401,0.0286198,true
