train_seed,init_type,sampled_dynamics_level,zero_shot,train_final_loss,train_final_p,train_final_v,train_final_w,train_invalid_rollouts,train_skipped_steps,train_nan_or_inf,dynamics_rejection_rate,mean_mass,mean_thrust_to_weight_ratio,mean_torque_to_inertia_ratio,mean_motor_tau,sampled_euler_success_mean,sampled_euler_success_std,sampled_euler_invalid_rate,sampled_euler_final_p,sampled_euler_final_v,sampled_euler_final_w,sampled_l2f_success_mean,sampled_l2f_success_std,sampled_l2f_invalid_rate,sampled_l2f_final_p,sampled_l2f_final_v,sampled_l2f_final_w,fixed_euler_success_mean,fixed_euler_success_std,fixed_euler_invalid_rate,fixed_euler_final_p,fixed_euler_final_v,fixed_euler_final_w,fixed_l2f_success_mean,fixed_l2f_success_std,fixed_l2f_invalid_rate,fixed_l2f_final_p,fixed_l2f_final_v,fixed_l2f_final_w,sampled_beats_old_fixed_baselines,sampled_nonzero_both
0,fixed-pretrained,narrow,false,61.8235,0.82402,0.486071,0.435967,0,0,false,0,0.0299515,1.55059,435.226,0.148464,0.6699999999999999,0.07483314773547885,0.0,0.8696786666666667,0.4945186666666666,0.514415,0.6466666666666666,0.0946337971105226,0.0,0.9161223333333334,0.5190359999999999,0.8549510000000001,0.48,0.02449489742783178,0.0,1.1558300000000001,0.46218466666666663,0.4059106666666667,0.4333333333333333,0.026246692913372702,0.0,1.2099933333333333,0.509597,0.6592006666666667,True,True
1,fixed-pretrained,narrow,false,1780.83,2.67239,3.94061,4.19955,0,0,false,0,0.0299604,1.52224,487.74,0.154157,0.0033333333333333335,0.004714045207910317,0.0,3.4562166666666667,5.04738,3.19171,0.0,0.0,0.0,3.6901833333333336,5.405023333333333,3.35876,0.0,0.0,0.0,3.4755766666666665,5.08784,3.132483333333333,0.0,0.0,0.0,3.745616666666667,5.580723333333334,3.2566966666666666,False,False
2,fixed-pretrained,narrow,false,134.594,0.895296,0.718753,1.26708,0,0,false,0,0.0316398,1.574,466.533,0.151135,0.6433333333333333,0.07318166133366712,0.0,0.9105183333333334,0.641218,1.15214,0.59,0.08485281374238572,0.0,0.9604303333333334,0.6920829999999999,1.36338,0.4766666666666666,0.026246692913372702,0.0,1.1595,0.7059586666666666,0.96841,0.44333333333333336,0.023570226039551605,0.0,1.21652,0.8146186666666666,1.2032766666666668,True,True
3,fixed-pretrained,narrow,false,156.965,1.30711,0.489798,0.901179,0,0,false,0,0.0307017,1.53865,452.541,0.155612,0.5499999999999999,0.024494897427831758,0.0,1.0046523333333333,0.6159276666666667,0.8751186666666667,0.45999999999999996,0.029439202887759492,0.0,1.1609166666666666,0.7377076666666667,1.6069300000000002,0.44,0.008164965809277268,0.0,1.2051566666666667,0.595955,0.844323,0.33666666666666667,0.02867441755680876,0.0,1.3767833333333332,0.8249676666666667,1.5128366666666666,True,True
4,fixed-pretrained,narrow,false,244.816,1.23082,1.13207,1.3144,0,0,false,0,0.0318128,1.53125,469.16,0.14927,0.21333333333333335,0.01885618083164126,0.0,1.6845966666666667,1.9899933333333333,1.4388233333333333,0.18000000000000002,0.040824829046386304,0.0,1.9435066666666667,2.417823333333333,1.7708066666666669,0.26,0.04546060565661952,0.0,1.7928866666666667,1.9410866666666664,1.3914166666666665,0.21333333333333335,0.0339934634239519,0.0,2.08846,2.4886766666666666,1.6944299999999999,True,True
