step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
0,16,500,239.583,0.0231092,0.00570012,0.174091,0.1,0.0174091,0.0516151,4.05699e-11,0.0516151,106.814,0.0125805,0.899902,0,0.461627,1.16961,0.724583,0.400596,1.90824,3.63477,5.40769,0.403562,0.0390084,0.00465845,0.000786151,0.00152834,0,0,0,0,0,0,0.167386,0.318833,0.474348,0.0353994,0.00342172,0.000408627,6.89592e-05,0.000134062,0,0,true
1,16,500,239.583,0.0230903,0.00569994,0.173904,0.1,0.0173904,0.0515183,-9.04662e-11,0.0515183,106.757,0.0125607,0.900391,0,0.461625,1.16956,0.724577,0.400536,1.90823,3.63457,5.40766,0.403426,0.0390067,0.00466197,0.000787039,0.00152816,0,0,0,0,0,0,0.167391,0.318825,0.474361,0.0353886,0.00342167,0.000408949,6.90393e-05,0.00013405,0,0,true
2,16,500,239.583,0.0230714,0.00569975,0.173717,0.1,0.0173717,0.0514264,-1.22874e-10,0.0514264,106.699,0.0125417,0.900391,0,0.461622,1.1695,0.72457,0.400475,1.90823,3.63436,5.40763,0.40329,0.0390048,0.0046655,0.000787924,0.00152795,0,0,0,0,0,0,0.167396,0.318818,0.474375,0.0353778,0.00342162,0.000409272,6.91191e-05,0.000134037,0,0,true
3,16,500,239.583,0.0230525,0.00569957,0.173529,0.1,0.0173529,0.0513406,-1.33422e-10,0.0513406,106.642,0.0125233,0.900391,0,0.46162,1.16945,0.724564,0.400414,1.90822,3.63416,5.40761,0.403154,0.0390031,0.00466903,0.000788803,0.00152773,0,0,0,0,0,0,0.167401,0.31881,0.474388,0.0353671,0.00342159,0.000409595,6.91985e-05,0.000134022,0,0,true
4,16,500,239.583,0.0230336,0.00569938,0.173342,0.1,0.0173342,0.0512585,1.82532e-10,0.0512585,106.584,0.0125043,0.900391,0,0.461617,1.1694,0.724558,0.400351,1.90821,3.63396,5.40758,0.403019,0.0390015,0.00467257,0.000789676,0.0015275,0,0,0,0,0,0,0.167405,0.318803,0.4744,0.0353564,0.00342155,0.000409919,6.92773e-05,0.000134006,0,0,true
5,16,500,239.583,0.0230147,0.0056992,0.173155,0.1,0.0173155,0.0511801,5.98886e-11,0.0511801,106.527,0.0124858,0.900391,0,0.461615,1.16935,0.724552,0.400288,1.90821,3.63376,5.40755,0.402883,0.0389998,0.00467612,0.000790543,0.00152725,0,0,0,0,0,0,0.16741,0.318796,0.474414,0.0353456,0.00342152,0.000410244,6.93557e-05,0.000133988,0,0,true
6,16,500,239.583,0.0229959,0.00569901,0.172969,0.1,0.0172969,0.0511036,1.25184e-10,0.0511036,106.469,0.0124679,0.900391,0,0.461612,1.1693,0.724546,0.400226,1.9082,3.63355,5.40753,0.402748,0.0389981,0.00467965,0.000791405,0.00152699,0,0,0,0,0,0,0.167415,0.318788,0.474427,0.0353349,0.00342148,0.000410567,6.94335e-05,0.00013397,0,0,true
7,16,500,239.583,0.022977,0.00569883,0.172782,0.1,0.0172782,0.0510281,-6.34538e-11,0.0510281,106.412,0.0124502,0.900391,0,0.461609,1.16925,0.724539,0.400164,1.90819,3.63335,5.4075,0.402612,0.0389965,0.00468321,0.000792257,0.00152672,0,0,0,0,0,0,0.16742,0.318781,0.474439,0.0353241,0.00342145,0.000410892,6.95105e-05,0.00013395,0,0,true
8,16,500,239.583,0.0229582,0.00569865,0.172596,0.1,0.0172596,0.0509504,2.5252e-10,0.0509504,106.354,0.0124322,0.900391,0,0.461607,1.1692,0.724533,0.400104,1.90819,3.63315,5.40747,0.402477,0.0389948,0.00468675,0.000793103,0.00152643,0,0,0,0,0,0,0.167425,0.318773,0.474452,0.0353134,0.00342141,0.000411216,6.9587e-05,0.000133929,0,0,true
9,16,500,239.583,0.0229394,0.00569846,0.17241,0.1,0.017241,0.050869,-4.02124e-11,0.050869,106.297,0.0124138,0.900391,0,0.461604,1.16915,0.724527,0.400044,1.90818,3.63295,5.40744,0.402343,0.0389931,0.00469029,0.000793943,0.00152614,0,0,0,0,0,0,0.167429,0.318766,0.474465,0.0353028,0.00342138,0.00041154,6.96629e-05,0.000133908,0,0,true
10,16,500,239.583,0.0229207,0.00569828,0.172224,0.1,0.0172224,0.0507853,1.74312e-10,0.0507853,106.24,0.0123962,0.900391,0,0.461601,1.1691,0.724521,0.399986,1.90817,3.63275,5.40742,0.402208,0.0389915,0.00469385,0.000794778,0.00152583,0,0,0,0,0,0,0.167434,0.318759,0.474478,0.0352921,0.00342134,0.000411865,6.97385e-05,0.000133885,0,0,true
11,16,500,239.583,0.0229019,0.00569809,0.172038,0.1,0.0172038,0.0507009,-3.21707e-11,0.0507009,106.182,0.0123791,0.900391,0,0.461599,1.16905,0.724514,0.399928,1.90817,3.63255,5.40739,0.402074,0.0389897,0.00469739,0.000795608,0.0015255,0,0,0,0,0,0,0.167439,0.318751,0.474491,0.0352814,0.00342129,0.00041219,6.98136e-05,0.000133861,0,0,true
12,16,500,239.583,0.0228832,0.00569791,0.171853,0.1,0.0171853,0.0506143,3.15072e-11,0.0506143,106.125,0.012362,0.900879,0,0.461597,1.169,0.724508,0.39987,1.90816,3.63235,5.40736,0.401939,0.038988,0.00470094,0.000796435,0.00152517,0,0,0,0,0,0,0.167444,0.318744,0.474504,0.0352708,0.00342126,0.000412514,6.98883e-05,0.000133836,0,0,true
13,16,500,239.583,0.0228645,0.00569773,0.171667,0.1,0.0171667,0.0505264,1.88057e-10,0.0505264,106.068,0.0123452,0.900879,0,0.461594,1.16895,0.724502,0.399813,1.90815,3.63215,5.40734,0.401805,0.0389864,0.00470449,0.000797257,0.00152482,0,0,0,0,0,0,0.167448,0.318737,0.474517,0.0352602,0.00342122,0.000412839,6.99627e-05,0.00013381,0,0,true
14,16,500,239.583,0.0228458,0.00569754,0.171482,0.1,0.0171482,0.0504387,1.43361e-10,0.0504387,106.011,0.0123286,0.901367,0,0.461591,1.1689,0.724495,0.399755,1.90814,3.63195,5.40731,0.401671,0.0389846,0.00470804,0.000798072,0.00152446,0,0,0,0,0,0,0.167453,0.31873,0.47453,0.0352495,0.00342118,0.000413164,7.00365e-05,0.000133782,0,0,true
15,16,500,239.583,0.0228271,0.00569736,0.171297,0.1,0.0171297,0.0503536,7.12829e-11,0.0503536,105.953,0.0123128,0.901367,0,0.461588,1.16885,0.724488,0.399697,1.90814,3.63175,5.40728,0.401538,0.038983,0.0047116,0.00079888,0.00152408,0,0,0,0,0,0,0.167458,0.318723,0.474543,0.0352389,0.00342114,0.00041349,7.01096e-05,0.000133753,0,0,true
16,16,500,239.583,0.0228084,0.00569718,0.171112,0.1,0.0171112,0.0502707,6.32252e-11,0.0502707,105.896,0.0122967,0.901367,0,0.461586,1.1688,0.724482,0.399639,1.90813,3.63156,5.40725,0.401404,0.0389813,0.00471516,0.000799678,0.00152369,0,0,0,0,0,0,0.167463,0.318716,0.474555,0.0352283,0.00342111,0.000413816,7.0182e-05,0.000133723,0,0,true
17,16,500,239.583,0.0227898,0.00569699,0.170928,0.1,0.0170928,0.0501904,7.20102e-12,0.0501904,105.839,0.0122812,0.901367,0,0.461584,1.16875,0.724477,0.399581,1.90812,3.63136,5.40722,0.401269,0.0389795,0.00471873,0.000800471,0.00152329,0,0,0,0,0,0,0.167468,0.318708,0.474568,0.0352176,0.00342106,0.000414142,7.02538e-05,0.000133692,0,0,true
18,16,500,239.583,0.0227711,0.00569681,0.170743,0.1,0.0170743,0.0501141,-1.90284e-10,0.0501141,105.782,0.0122662,0.901367,0,0.461581,1.1687,0.72447,0.399522,1.90812,3.63116,5.40719,0.401137,0.0389779,0.00472229,0.00080126,0.00152287,0,0,0,0,0,0,0.167472,0.318701,0.47458,0.0352071,0.00342103,0.000414468,7.03253e-05,0.00013366,0,0,true
19,16,500,239.583,0.0227525,0.00569663,0.170558,0.1,0.0170558,0.0500378,-2.33446e-10,0.0500378,105.725,0.012251,0.901367,0,0.461579,1.16865,0.724463,0.399463,1.90811,3.63096,5.40716,0.401003,0.0389762,0.00472588,0.000802045,0.00152244,0,0,0,0,0,0,0.167477,0.318694,0.474593,0.0351965,0.00342099,0.000414796,7.03965e-05,0.000133626,0,0,true
20,16,500,239.583,0.0227339,0.00569645,0.170374,0.1,0.0170374,0.0499621,-1.77581e-10,0.0499621,105.668,0.0122358,0.901367,0,0.461576,1.1686,0.724456,0.399405,1.9081,3.63076,5.40713,0.40087,0.0389746,0.00472946,0.000802826,0.001522,0,0,0,0,0,0,0.167482,0.318687,0.474605,0.035186,0.00342096,0.000415124,7.04672e-05,0.000133592,0,0,true
21,16,500,239.583,0.0227153,0.00569627,0.17019,0.1,0.017019,0.0498858,4.63349e-11,0.0498858,105.61,0.0122209,0.901367,0,0.461574,1.16855,0.72445,0.399345,1.9081,3.63057,5.4071,0.400736,0.038973,0.00473304,0.000803603,0.00152155,0,0,0,0,0,0,0.167487,0.31868,0.474618,0.0351754,0.00342093,0.000415451,7.05377e-05,0.000133557,0,0,true
22,16,500,239.583,0.0226967,0.00569608,0.170006,0.1,0.0170006,0.0498085,-2.80675e-12,0.0498085,105.553,0.0122057,0.901367,0,0.461571,1.1685,0.724443,0.399285,1.90809,3.63037,5.40707,0.400603,0.0389714,0.00473663,0.000804375,0.00152109,0,0,0,0,0,0,0.167491,0.318673,0.474631,0.0351648,0.00342089,0.000415779,7.06077e-05,0.000133521,0,0,true
23,16,500,239.583,0.0226781,0.0056959,0.169822,0.1,0.0169822,0.0497313,3.36615e-11,0.0497313,105.496,0.0121907,0.901367,0,0.461569,1.16845,0.724437,0.399223,1.90808,3.63017,5.40705,0.400471,0.0389697,0.00474021,0.000805142,0.00152061,0,0,0,0,0,0,0.167496,0.318666,0.474644,0.0351543,0.00342086,0.000416107,7.06773e-05,0.000133483,0,0,true
24,16,500,239.583,0.0226595,0.00569572,0.169638,0.1,0.0169638,0.0496544,-5.1069e-11,0.0496544,105.439,0.0121758,0.901367,0,0.461565,1.16841,0.724431,0.399161,1.90807,3.62998,5.40701,0.400338,0.0389681,0.0047438,0.000805906,0.00152013,0,0,0,0,0,0,0.167501,0.318658,0.474656,0.0351437,0.00342082,0.000416435,7.07466e-05,0.000133445,0,0,true
25,16,500,239.583,0.0226409,0.00569554,0.169454,0.1,0.0169454,0.0495782,-8.46176e-11,0.0495782,105.382,0.0121611,0.901367,0,0.461563,1.16836,0.724425,0.399098,1.90807,3.62978,5.40698,0.400204,0.0389665,0.00474739,0.000806666,0.00151964,0,0,0,0,0,0,0.167505,0.318652,0.474668,0.0351331,0.00342079,0.000416764,7.08156e-05,0.000133406,0,0,true
26,16,500,239.583,0.0226224,0.00569536,0.16927,0.1,0.016927,0.0495024,9.46984e-11,0.0495024,105.325,0.0121467,0.901367,0,0.46156,1.16831,0.724418,0.399036,1.90806,3.62959,5.40696,0.400071,0.0389649,0.00475098,0.000807422,0.00151913,0,0,0,0,0,0,0.16751,0.318645,0.474681,0.0351226,0.00342076,0.000417093,7.08843e-05,0.000133366,0,0,true
27,16,500,239.583,0.0226039,0.00569518,0.169087,0.1,0.0169087,0.049426,3.41746e-11,0.049426,105.268,0.0121324,0.901367,0,0.461558,1.16826,0.724412,0.398973,1.90805,3.62939,5.40692,0.399938,0.0389632,0.00475459,0.000808175,0.00151862,0,0,0,0,0,0,0.167515,0.318637,0.474693,0.035112,0.00342072,0.000417423,7.09526e-05,0.000133325,0,0,true
28,16,500,239.583,0.0225853,0.00569499,0.168903,0.1,0.0168903,0.0493478,1.21533e-10,0.0493478,105.211,0.0121178,0.901367,0,0.461555,1.16821,0.724405,0.39891,1.90805,3.62919,5.4069,0.399805,0.0389615,0.00475819,0.000808922,0.00151808,0,0,0,0,0,0,0.16752,0.31863,0.474706,0.0351015,0.00342068,0.000417752,7.10204e-05,0.000133282,0,0,true
29,16,500,239.583,0.0225668,0.00569481,0.16872,0.1,0.016872,0.0492702,7.67039e-11,0.0492702,105.153,0.0121031,0.901367,0,0.461553,1.16816,0.724399,0.398849,1.90804,3.629,5.40686,0.399673,0.0389599,0.0047618,0.000809663,0.00151755,0,0,0,0,0,0,0.167524,0.318623,0.474718,0.035091,0.00342065,0.000418082,7.10878e-05,0.000133239,0,0,true
30,16,500,239.583,0.0225483,0.00569463,0.168537,0.1,0.0168537,0.049195,-1.8314e-10,0.049195,105.096,0.0120884,0.901367,0,0.461551,1.16811,0.724392,0.398788,1.90803,3.62881,5.40683,0.39954,0.0389583,0.00476541,0.000810402,0.00151699,0,0,0,0,0,0,0.167529,0.318616,0.474731,0.0350804,0.00342062,0.000418412,7.11549e-05,0.000133195,0,0,true
31,16,500,239.583,0.0225299,0.00569445,0.168354,0.1,0.0168354,0.0491243,-1.77611e-10,0.0491243,105.039,0.0120748,0.901367,0,0.461549,1.16806,0.724385,0.398728,1.90802,3.62861,5.40681,0.399408,0.0389567,0.00476904,0.000811134,0.00151643,0,0,0,0,0,0,0.167534,0.318609,0.474744,0.03507,0.00342059,0.000418744,7.12215e-05,0.00013315,0,0,true
32,16,500,239.583,0.0225114,0.00569427,0.168171,0.1,0.0168171,0.049056,-1.24433e-11,0.049056,104.982,0.0120609,0.901367,0,0.461545,1.16802,0.724378,0.398669,1.90802,3.62842,5.40678,0.399277,0.0389552,0.00477266,0.00081186,0.00151585,0,0,0,0,0,0,0.167538,0.318603,0.474756,0.0350595,0.00342056,0.000419075,7.12874e-05,0.000133103,0,0,true
33,16,500,239.583,0.0224929,0.00569409,0.167989,0.1,0.0167989,0.0489884,2.85858e-11,0.0489884,104.925,0.0120481,0.901367,0,0.461543,1.16797,0.724371,0.398611,1.90801,3.62823,5.40675,0.399144,0.0389536,0.00477628,0.000812581,0.00151526,0,0,0,0,0,0,0.167543,0.318596,0.474768,0.035049,0.00342053,0.000419407,7.1353e-05,0.000133055,0,0,true
34,16,500,239.583,0.0224745,0.00569391,0.167806,0.1,0.0167806,0.0489178,3.75888e-10,0.0489178,104.868,0.0120344,0.901367,0,0.46154,1.16792,0.724365,0.398553,1.908,3.62804,5.40672,0.399012,0.0389521,0.00477992,0.000813295,0.00151466,0,0,0,0,0,0,0.167548,0.318589,0.474781,0.0350385,0.00342051,0.000419739,7.1418e-05,0.000133007,0,0,true
35,16,500,239.583,0.0224561,0.00569373,0.167624,0.1,0.0167624,0.048845,-7.12325e-11,0.048845,104.811,0.0120211,0.901367,0,0.461538,1.16787,0.724358,0.398494,1.908,3.62785,5.40669,0.398881,0.0389505,0.00478355,0.000814005,0.00151404,0,0,0,0,0,0,0.167552,0.318582,0.474793,0.0350281,0.00342047,0.000420071,7.14826e-05,0.000132957,0,0,true
36,16,500,239.583,0.0224377,0.00569355,0.167441,0.1,0.0167441,0.0487693,-1.4213e-10,0.0487693,104.754,0.0120081,0.901367,0,0.461536,1.16783,0.724351,0.398437,1.90799,3.62765,5.40665,0.398749,0.0389489,0.00478719,0.00081471,0.00151343,0,0,0,0,0,0,0.167557,0.318576,0.474805,0.0350176,0.00342044,0.000420404,7.15467e-05,0.000132907,0,0,true
37,16,500,239.583,0.0224193,0.00569337,0.167259,0.1,0.0167259,0.0486907,-8.06189e-11,0.0486907,104.697,0.0119943,0.901367,0,0.461533,1.16778,0.724345,0.398379,1.90798,3.62746,5.40662,0.398618,0.0389473,0.00479082,0.000815412,0.0015128,0,0,0,0,0,0,0.167562,0.318569,0.474817,0.0350072,0.00342041,0.000420737,7.16107e-05,0.000132856,0,0,true
38,16,500,239.583,0.0224009,0.00569319,0.167077,0.1,0.0167077,0.0486122,3.28882e-11,0.0486122,104.64,0.0119806,0.901367,0,0.46153,1.16773,0.724338,0.39832,1.90797,3.62727,5.40659,0.398487,0.0389458,0.00479446,0.000816111,0.00151216,0,0,0,0,0,0,0.167566,0.318562,0.47483,0.0349968,0.00342038,0.000421069,7.16743e-05,0.000132804,0,0,true
39,16,500,239.583,0.0223826,0.00569301,0.166896,0.1,0.0166896,0.0485361,-1.74145e-10,0.0485361,104.583,0.0119686,0.901367,0,0.461528,1.16768,0.724331,0.39826,1.90797,3.62708,5.40656,0.398356,0.0389442,0.0047981,0.000816807,0.00151152,0,0,0,0,0,0,0.167571,0.318555,0.474842,0.0349863,0.00342035,0.000421402,7.17376e-05,0.000132752,0,0,true
40,16,500,239.583,0.0223643,0.00569284,0.166714,0.1,0.0166714,0.0484619,-8.84923e-11,0.0484619,104.526,0.0119563,0.901367,0,0.461525,1.16763,0.724325,0.398201,1.90796,3.62689,5.40653,0.398224,0.0389426,0.00480175,0.000817497,0.00151087,0,0,0,0,0,0,0.167576,0.318548,0.474854,0.0349759,0.00342032,0.000421736,7.18005e-05,0.0001327,0,0,true
41,16,500,239.583,0.0223459,0.00569266,0.166533,0.1,0.0166533,0.0483888,-1.35708e-10,0.0483888,104.47,0.011944,0.901367,0,0.461523,1.16759,0.724317,0.398139,1.90795,3.6267,5.4065,0.398094,0.0389411,0.0048054,0.000818186,0.00151022,0,0,0,0,0,0,0.16758,0.318542,0.474866,0.0349655,0.00342029,0.00042207,7.18633e-05,0.000132646,0,0,true
42,16,500,239.583,0.0223277,0.00569248,0.166352,0.1,0.0166352,0.0483144,-7.89281e-11,0.0483144,104.413,0.0119314,0.901367,0,0.46152,1.16754,0.724311,0.398077,1.90795,3.62651,5.40646,0.397962,0.0389396,0.00480905,0.00081887,0.00150956,0,0,0,0,0,0,0.167585,0.318535,0.474878,0.0349551,0.00342027,0.000422404,7.19256e-05,0.000132592,0,0,true
43,16,500,239.583,0.0223094,0.0056923,0.166171,0.1,0.0166171,0.0482398,-4.32214e-11,0.0482398,104.356,0.0119191,0.901367,0,0.461518,1.16749,0.724304,0.398016,1.90794,3.62632,5.40643,0.397832,0.038938,0.00481271,0.000819551,0.0015089,0,0,0,0,0,0,0.16759,0.318528,0.47489,0.0349447,0.00342024,0.000422739,7.19877e-05,0.000132538,0,0,true
44,16,500,239.583,0.0222911,0.00569212,0.16599,0.1,0.016599,0.0481659,1.87481e-10,0.0481659,104.299,0.0119066,0.901367,0,0.461515,1.16744,0.724297,0.397953,1.90793,3.62612,5.4064,0.3977,0.0389365,0.00481637,0.000820228,0.00150822,0,0,0,0,0,0,0.167594,0.318521,0.474902,0.0349343,0.00342021,0.000423074,7.20494e-05,0.000132483,0,0,true
45,16,500,239.583,0.0222729,0.00569194,0.165809,0.1,0.0165809,0.0480933,2.77328e-12,0.0480933,104.242,0.0118941,0.901367,0,0.461513,1.1674,0.72429,0.397891,1.90793,3.62594,5.40637,0.397571,0.038935,0.00482003,0.0008209,0.00150755,0,0,0,0,0,0,0.167599,0.318515,0.474914,0.034924,0.00342018,0.000423408,7.21107e-05,0.000132428,0,0,true
46,16,500,239.583,0.0222547,0.00569177,0.165629,0.1,0.0165629,0.0480208,-2.55106e-11,0.0480208,104.186,0.0118817,0.901367,0,0.46151,1.16735,0.724284,0.397828,1.90792,3.62575,5.40634,0.39744,0.0389335,0.0048237,0.000821572,0.00150687,0,0,0,0,0,0,0.167603,0.318508,0.474926,0.0349136,0.00342016,0.000423744,7.2172e-05,0.000132373,0,0,true
47,16,500,239.583,0.0222364,0.00569159,0.165449,0.1,0.0165449,0.0479504,2.29869e-10,0.0479504,104.129,0.0118701,0.901367,0,0.461508,1.1673,0.724276,0.397763,1.90791,3.62556,5.40631,0.397309,0.038932,0.00482737,0.000822242,0.00150618,0,0,0,0,0,0,0.167608,0.318502,0.474939,0.0349032,0.00342013,0.00042408,7.22331e-05,0.000132316,0,0,true
48,16,500,239.583,0.0222182,0.00569141,0.165268,0.1,0.0165268,0.0478798,8.94842e-11,0.0478798,104.072,0.0118579,0.901367,0,0.461506,1.16726,0.724269,0.397699,1.9079,3.62538,5.40629,0.397179,0.0389305,0.00483104,0.000822912,0.00150549,0,0,0,0,0,0,0.167613,0.318495,0.474951,0.0348928,0.00342011,0.000424415,7.22942e-05,0.00013226,0,0,true
49,16,500,239.583,0.0222,0.00569123,0.165088,0.1,0.0165088,0.0478106,-2.20712e-11,0.0478106,104.015,0.0118459,0.901855,0,0.461503,1.16721,0.724262,0.397634,1.9079,3.62518,5.40624,0.397049,0.038929,0.00483472,0.000823583,0.00150479,0,0,0,0,0,0,0.167617,0.318488,0.474962,0.0348825,0.00342009,0.000424751,7.23554e-05,0.000132202,0,0,true
50,16,500,239.583,0.0221818,0.00569106,0.164908,0.1,0.0164908,0.0477441,2.01037e-10,0.0477441,103.959,0.0118343,0.901855,0,0.461501,1.16716,0.724256,0.39757,1.90789,3.625,5.40621,0.396919,0.0389276,0.00483841,0.000824253,0.00150408,0,0,0,0,0,0,0.167622,0.318482,0.474974,0.0348721,0.00342007,0.000425089,7.24165e-05,0.000132144,0,0,true
51,16,500,239.583,0.0221637,0.00569088,0.164728,0.1,0.0164728,0.0476777,4.39696e-11,0.0476777,103.902,0.0118223,0.901855,0,0.461498,1.16712,0.72425,0.397506,1.90788,3.62481,5.40618,0.396788,0.0389261,0.0048421,0.000824922,0.00150336,0,0,0,0,0,0,0.167626,0.318476,0.474987,0.0348618,0.00342004,0.000425426,7.24776e-05,0.000132085,0,0,true
52,16,500,239.583,0.0221455,0.0056907,0.164548,0.1,0.0164548,0.0476115,2.13857e-10,0.0476115,103.845,0.011811,0.901855,0,0.461495,1.16707,0.724242,0.397444,1.90788,3.62462,5.40615,0.39666,0.0389248,0.00484579,0.00082559,0.00150264,0,0,0,0,0,0,0.167631,0.318469,0.474999,0.0348515,0.00342003,0.000425763,7.25385e-05,0.000132026,0,0,true
53,16,500,239.583,0.0221273,0.00569053,0.164368,0.1,0.0164368,0.0475451,-2.83947e-10,0.0475451,103.788,0.0117992,0.901855,0,0.461493,1.16703,0.724236,0.397381,1.90787,3.62443,5.40612,0.396529,0.0389234,0.00484947,0.000826256,0.00150192,0,0,0,0,0,0,0.167636,0.318462,0.47501,0.0348411,0.00342001,0.000426101,7.25993e-05,0.000131966,0,0,true
54,16,500,239.583,0.0221091,0.00569035,0.164188,0.1,0.0164188,0.0474808,-4.27313e-11,0.0474808,103.731,0.0117878,0.901855,0,0.46149,1.16698,0.724229,0.397318,1.90786,3.62425,5.40609,0.396399,0.0389219,0.00485316,0.000826922,0.00150118,0,0,0,0,0,0,0.16764,0.318455,0.475023,0.0348308,0.00342,0.000426438,7.266e-05,0.000131906,0,0,true
55,16,500,239.583,0.022091,0.00569017,0.164008,0.1,0.0164008,0.0474172,-1.24074e-10,0.0474172,103.675,0.0117769,0.901855,0,0.461489,1.16694,0.724223,0.397256,1.90786,3.62405,5.40606,0.396269,0.0389205,0.00485686,0.000827586,0.00150045,0,0,0,0,0,0,0.167645,0.318448,0.475035,0.0348205,0.00341997,0.000426776,7.27207e-05,0.000131845,0,0,true
56,16,500,239.583,0.0220728,0.00569,0.163828,0.1,0.0163828,0.0473528,2.28994e-10,0.0473528,103.618,0.0117651,0.901855,0,0.461485,1.16689,0.724216,0.397193,1.90785,3.62387,5.40603,0.39614,0.0389191,0.00486055,0.000828248,0.00149971,0,0,0,0,0,0,0.167649,0.318442,0.475047,0.0348102,0.00341996,0.000427113,7.27811e-05,0.000131784,0,0,true
57,16,500,239.583,0.0220547,0.00568982,0.163648,0.1,0.0163648,0.0472884,-1.1969e-10,0.0472884,103.561,0.0117539,0.902344,0,0.461483,1.16684,0.72421,0.39713,1.90784,3.62368,5.406,0.39601,0.0389177,0.00486426,0.000828911,0.00149896,0,0,0,0,0,0,0.167654,0.318436,0.475059,0.0347999,0.00341994,0.000427453,7.28416e-05,0.000131723,0,0,true
58,16,500,239.583,0.0220365,0.00568965,0.163469,0.1,0.0163469,0.0472231,7.04992e-11,0.0472231,103.504,0.0117428,0.902344,0,0.46148,1.1668,0.724203,0.397066,1.90783,3.6235,5.40598,0.39588,0.0389164,0.00486797,0.000829573,0.00149821,0,0,0,0,0,0,0.167658,0.318429,0.475072,0.0347895,0.00341993,0.000427792,7.2902e-05,0.000131661,0,0,true
59,16,500,239.583,0.0220184,0.00568947,0.163289,0.1,0.0163289,0.0471565,6.58731e-11,0.0471565,103.447,0.0117308,0.902344,0,0.461478,1.16675,0.724197,0.397002,1.90783,3.62331,5.40594,0.395751,0.038915,0.00487167,0.000830234,0.00149745,0,0,0,0,0,0,0.167663,0.318422,0.475083,0.0347793,0.00341991,0.000428131,7.29624e-05,0.000131598,0,0,true
60,16,500,239.583,0.0220002,0.00568929,0.163109,0.1,0.0163109,0.0470924,5.23721e-11,0.0470924,103.39,0.0117201,0.902344,0,0.461476,1.16671,0.724189,0.396936,1.90782,3.62312,5.40592,0.395621,0.0389136,0.00487539,0.000830896,0.00149668,0,0,0,0,0,0,0.167668,0.318416,0.475096,0.0347689,0.0034199,0.000428471,7.30228e-05,0.000131535,0,0,true
61,16,500,239.583,0.0219821,0.00568912,0.16293,0.1,0.016293,0.0470292,-1.78798e-10,0.0470292,103.333,0.0117086,0.902344,0,0.461473,1.16666,0.724183,0.396871,1.90781,3.62294,5.40588,0.395492,0.0389122,0.00487911,0.000831558,0.00149591,0,0,0,0,0,0,0.167672,0.31841,0.475107,0.0347586,0.00341988,0.000428811,7.30833e-05,0.000131472,0,0,true
62,16,500,239.583,0.021964,0.00568894,0.16275,0.1,0.016275,0.0469684,-1.00069e-10,0.0469684,103.276,0.0116975,0.902344,0,0.461471,1.16662,0.724176,0.396804,1.9078,3.62275,5.40585,0.395362,0.0389109,0.00488284,0.000832221,0.00149514,0,0,0,0,0,0,0.167676,0.318403,0.475119,0.0347483,0.00341987,0.000429152,7.31438e-05,0.000131407,0,0,true
63,16,500,239.583,0.0219459,0.00568876,0.162571,0.1,0.0162571,0.0469101,1.89203e-10,0.0469101,103.219,0.0116856,0.902344,0,0.461468,1.16657,0.72417,0.396737,1.9078,3.62256,5.40582,0.395233,0.0389096,0.00488658,0.000832882,0.00149436,0,0,0,0,0,0,0.167681,0.318396,0.475132,0.034738,0.00341987,0.000429494,7.32042e-05,0.000131343,0,0,true
64,16,500,239.583,0.0219277,0.00568859,0.162392,0.1,0.0162392,0.0468545,-1.0226e-10,0.0468545,103.162,0.0116744,0.902344,0,0.461466,1.16653,0.724163,0.396668,1.90779,3.62238,5.40579,0.395103,0.0389083,0.00489032,0.000833541,0.00149356,0,0,0,0,0,0,0.167686,0.31839,0.475144,0.0347277,0.00341986,0.000429836,7.32643e-05,0.000131277,0,0,true
65,16,500,239.583,0.0219096,0.00568841,0.162212,0.1,0.0162212,0.0468012,6.06675e-11,0.0468012,103.106,0.0116634,0.902344,0,0.461463,1.16648,0.724157,0.396601,1.90778,3.62219,5.40576,0.394973,0.0389071,0.00489407,0.000834196,0.00149276,0,0,0,0,0,0,0.16769,0.318383,0.475155,0.0347173,0.00341986,0.000430179,7.33242e-05,0.000131211,0,0,true
