step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
146,16,500,239.583,0.00714946,0.00550758,0.0164187,0.1,0.00164187,0.00544442,-1.44951e-11,0.00544442,32.8027,0.00233912,0.90625,0.0192261,0.460766,1.11759,0.720002,0.24483,1.90208,3.38995,5.37851,0.272856,0.0484267,0.0152407,0.00332791,0.00297006,0.00179702,0,0,0,0,0,0.172679,0.307753,0.488283,0.0247709,0.00439636,0.00138361,0.000302121,0.000269634,0.000163141,0,true
147,16,500,239.583,0.00714833,0.00550754,0.0164078,0.1,0.00164078,0.00545242,-1.29678e-10,0.00545242,32.7918,0.00233756,0.90625,0.0192566,0.460766,1.11757,0.720001,0.244781,1.90209,3.38991,5.37851,0.272804,0.0484274,0.015244,0.00332849,0.0029711,0.00179803,0,0,0,0,0,0.17268,0.307752,0.488286,0.0247664,0.00439647,0.00138392,0.000302176,0.00026973,0.000163233,0,true
148,16,500,239.583,0.00714721,0.0055075,0.016397,0.1,0.0016397,0.00542887,-1.06974e-10,0.00542887,32.781,0.00233434,0.90625,0.0192642,0.460767,1.11756,0.719999,0.244733,1.90209,3.38988,5.3785,0.272752,0.0484284,0.0152473,0.00332903,0.00297214,0.0017989,0,0,0,0,0,0.172682,0.307752,0.488288,0.0247619,0.00439658,0.00138423,0.000302227,0.000269826,0.000163313,0,true
149,16,500,239.583,0.00714608,0.00550746,0.0163862,0.1,0.00163862,0.00543992,-1.07836e-10,0.00543992,32.7702,0.0023328,0.90625,0.0192947,0.460768,1.11754,0.719998,0.244685,1.90209,3.38986,5.37849,0.272701,0.048429,0.0152505,0.0033296,0.00297317,0.00179989,0,0,0,0,0,0.172683,0.307751,0.488292,0.0247575,0.00439667,0.00138453,0.000302281,0.000269922,0.000163404,0,true
150,16,500,239.583,0.00714496,0.00550742,0.0163754,0.1,0.00163754,0.00541325,-7.58107e-11,0.00541325,32.7594,0.00232927,0.90625,0.0193253,0.460769,1.11753,0.719998,0.244637,1.9021,3.38982,5.37848,0.272649,0.0484298,0.0152538,0.00333013,0.0029742,0.00180072,0,0,0,0,0,0.172685,0.30775,0.488294,0.0247529,0.00439678,0.00138484,0.000302331,0.000270017,0.000163481,0,true
151,16,500,239.583,0.00714383,0.00550738,0.0163645,0.1,0.00163645,0.00542933,-1.41405e-10,0.00542933,32.7485,0.00232799,0.90625,0.0193329,0.46077,1.11751,0.719996,0.244588,1.9021,3.38979,5.37848,0.272598,0.0484303,0.015257,0.0033307,0.00297522,0.0018017,0,0,0,0,0,0.172686,0.30775,0.488297,0.0247485,0.00439686,0.00138514,0.000302386,0.000270112,0.000163571,0,true
152,16,500,239.583,0.00714272,0.00550734,0.0163538,0.1,0.00163538,0.00539642,3.02311e-10,0.00539642,32.7377,0.0023243,0.90625,0.0193558,0.46077,1.11749,0.719995,0.24454,1.9021,3.38977,5.37847,0.272547,0.0484312,0.0152603,0.0033312,0.00297623,0.00180247,0,0,0,0,0,0.172688,0.30775,0.4883,0.024744,0.00439696,0.00138545,0.000302433,0.000270206,0.000163643,0,true
153,16,500,239.583,0.00714159,0.0055073,0.0163429,0.1,0.00163429,0.00541982,1.41006e-11,0.00541982,32.7269,0.00232355,0.90625,0.0193939,0.460771,1.11747,0.719995,0.244492,1.9021,3.38973,5.37847,0.272495,0.0484314,0.0152634,0.00333178,0.00297725,0.00180346,0,0,0,0,0,0.172689,0.307749,0.488304,0.0247395,0.00439702,0.00138575,0.000302487,0.000270301,0.000163733,0,true
154,16,500,239.583,0.00714048,0.00550726,0.0163322,0.1,0.00163322,0.00537729,-1.44713e-10,0.00537729,32.7161,0.0023195,0.90625,0.0194244,0.460771,1.11746,0.719993,0.244444,1.90211,3.38971,5.37846,0.272444,0.0484322,0.0152667,0.00333226,0.00297825,0.00180416,0,0,0,0,0,0.172691,0.307749,0.488306,0.024735,0.00439712,0.00138605,0.000302533,0.000270393,0.000163799,0,true
155,16,500,239.583,0.00713935,0.00550722,0.0163213,0.1,0.00163213,0.00541324,-3.29812e-11,0.00541324,32.7052,0.00231957,0.90625,0.0194397,0.460772,1.11744,0.719993,0.244395,1.90211,3.38967,5.37845,0.272393,0.0484323,0.0152699,0.00333283,0.00297927,0.00180516,0,0,0,0,0,0.172692,0.307748,0.488309,0.0247305,0.00439716,0.00138635,0.000302588,0.000270487,0.000163891,0,true
156,16,500,239.583,0.00713824,0.00550718,0.0163106,0.1,0.00163106,0.00535688,-2.36256e-11,0.00535688,32.6945,0.00231485,0.90625,0.019455,0.460772,1.11742,0.719992,0.244346,1.90211,3.38964,5.37844,0.272341,0.0484331,0.0152732,0.00333328,0.00298025,0.00180579,0,0,0,0,0,0.172694,0.307748,0.488311,0.024726,0.00439727,0.00138666,0.000302631,0.000270579,0.000163949,0,true
157,16,500,239.583,0.00713711,0.00550714,0.0162997,0.1,0.00162997,0.00540984,-1.19265e-10,0.00540984,32.6836,0.00231624,0.90625,0.0194626,0.460773,1.11739,0.719991,0.244299,1.90211,3.38961,5.37843,0.27229,0.048433,0.0152763,0.00333387,0.00298127,0.00180683,0,0,0,0,0,0.172695,0.307747,0.488315,0.0247215,0.00439729,0.00138695,0.000302687,0.000270673,0.000164044,0,true
158,16,500,239.583,0.00713601,0.0055071,0.0162891,0.1,0.00162891,0.00533167,-2.68757e-11,0.00533167,32.6729,0.00231105,0.90625,0.0194626,0.460773,1.11738,0.71999,0.24425,1.90212,3.38959,5.37843,0.272237,0.0484339,0.0152796,0.00333429,0.00298224,0.00180735,0,0,0,0,0,0.172697,0.307747,0.488317,0.0247169,0.00439741,0.00138726,0.000302726,0.000270763,0.000164093,0,true
159,16,500,239.583,0.00713487,0.00550706,0.0162781,0.1,0.00162781,0.00541092,8.98081e-11,0.00541092,32.662,0.0023145,0.90625,0.0194778,0.460773,1.11735,0.71999,0.244202,1.90212,3.38954,5.37842,0.272187,0.0484335,0.0152827,0.00333492,0.00298325,0.00180848,0,0,0,0,0,0.172698,0.307745,0.488321,0.0247125,0.0043974,0.00138755,0.000302786,0.000270857,0.000164196,0,true
160,16,500,239.583,0.00713379,0.00550702,0.0162676,0.1,0.00162676,0.0053016,2.40674e-10,0.0053016,32.6514,0.00230889,0.90625,0.0194626,0.460774,1.11734,0.719988,0.244153,1.90212,3.38952,5.37842,0.272134,0.0484347,0.015286,0.00333529,0.00298423,0.00180888,0,0,0,0,0,0.1727,0.307745,0.488323,0.0247079,0.00439754,0.00138786,0.000302822,0.000270947,0.000164233,0,true
161,16,500,239.583,0.00713264,0.00550698,0.0162566,0.1,0.00162566,0.00542375,-4.81563e-11,0.00542375,32.6404,0.00231632,0.90625,0.0194778,0.460774,1.11731,0.719987,0.244105,1.90212,3.38948,5.37841,0.272083,0.0484341,0.015289,0.00333599,0.00298526,0.00181018,0,0,0,0,0,0.172701,0.307744,0.488327,0.0247035,0.00439752,0.00138815,0.000302887,0.000271043,0.000164353,0,true
162,16,500,239.583,0.00713157,0.00550695,0.0162462,0.1,0.00162462,0.00526114,-8.34581e-11,0.00526114,32.6299,0.00231079,0.90625,0.0194702,0.460775,1.1173,0.719987,0.244056,1.90213,3.38947,5.37841,0.272029,0.0484357,0.0152924,0.00333631,0.00298622,0.0018104,0,0,0,0,0,0.172702,0.307745,0.488329,0.0246987,0.00439769,0.00138846,0.000302919,0.000271132,0.000164374,0,true
163,16,500,239.583,0.00713041,0.0055069,0.0162351,0.1,0.00162351,0.00544857,2.37266e-10,0.00544857,32.6188,0.00232661,0.90625,0.019516,0.460775,1.11727,0.719986,0.244008,1.90213,3.38942,5.37841,0.27198,0.0484344,0.0152953,0.00333712,0.00298726,0.001812,0,0,0,0,0,0.172704,0.307743,0.488334,0.0246945,0.00439761,0.00138874,0.000302995,0.000271229,0.000164521,0,true
164,16,500,239.583,0.00712936,0.00550687,0.0162249,0.1,0.00162249,0.00519786,4.9897e-11,0.00519786,32.6085,0.00232466,0.90625,0.0195007,0.460776,1.11726,0.719986,0.243958,1.90213,3.38941,5.3784,0.271924,0.0484367,0.0152988,0.00333734,0.00298821,0.00181192,0,0,0,0,0,0.172705,0.307744,0.488336,0.0246896,0.00439785,0.00138906,0.000303016,0.000271317,0.000164514,0,true
165,16,500,239.583,0.00712817,0.00550681,0.0162136,0.1,0.00162136,0.00549562,1.7341e-10,0.00549562,32.5971,0.00235856,0.90625,0.0195389,0.460776,1.11722,0.719986,0.24391,1.90213,3.38934,5.3784,0.271877,0.0484345,0.0153015,0.00333831,0.00298929,0.00181396,0,0,0,0,0,0.172707,0.307741,0.48834,0.0246855,0.00439769,0.00138932,0.000303108,0.000271417,0.000164702,0,true
166,16,500,239.583,0.00712716,0.0055068,0.0162036,0.1,0.00162036,0.00510128,-3.0172e-10,0.00510128,32.5871,0.00237084,0.90625,0.0195618,0.460777,1.11722,0.719985,0.243859,1.90213,3.38936,5.3784,0.271819,0.0484378,0.0153051,0.00333835,0.00299021,0.00181334,0,0,0,0,0,0.172708,0.307743,0.488342,0.0246804,0.00439801,0.00138966,0.000303111,0.000271502,0.000164646,0,true
167,16,500,239.583,0.00712592,0.00550673,0.016192,0.1,0.0016192,0.00558446,2.14433e-11,0.00558446,32.5754,0.00244716,0.90625,0.0195923,0.460777,1.11717,0.719985,0.243812,1.90214,3.38926,5.37839,0.271775,0.0484342,0.0153076,0.00333957,0.00299133,0.0018161,0,0,0,0,0,0.17271,0.307739,0.488347,0.0246766,0.00439773,0.0013899,0.000303226,0.000271607,0.000164898,0,true
168,16,500,239.583,0.00712498,0.00550672,0.0161826,0.1,0.00161826,0.00494812,1.07895e-10,0.00494812,32.5659,0.00250402,0.90625,0.019577,0.460779,1.11718,0.719985,0.243759,1.90214,3.38931,5.37839,0.271713,0.0484392,0.0153116,0.00333928,0.0029922,0.00181456,0,0,0,0,0,0.172711,0.307743,0.488347,0.0246711,0.00439819,0.00139026,0.000303201,0.000271687,0.000164758,0,true
169,16,500,239.583,0.00712366,0.00550663,0.0161703,0.1,0.00161703,0.00574678,1.31327e-11,0.00574678,32.5536,0.00268183,0.90625,0.0195999,0.460778,1.11712,0.719984,0.243714,1.90214,3.38917,5.37838,0.271673,0.0484331,0.0153135,0.00334095,0.0029934,0.00181856,0,0,0,0,0,0.172714,0.307735,0.488355,0.0246678,0.00439771,0.00139046,0.000303357,0.000271799,0.000165124,0,true
170,16,500,239.583,0.00712284,0.00550665,0.0161618,0.1,0.00161618,0.0046982,2.06133e-11,0.0046982,32.5451,0.00286168,0.90625,0.0195694,0.460779,1.11715,0.719983,0.24366,1.90214,3.38927,5.37838,0.271606,0.0484414,0.0153181,0.00334011,0.00299419,0.00181543,0,0,0,0,0,0.172713,0.307743,0.488353,0.0246616,0.00439844,0.00139087,0.000303279,0.000271871,0.00016484,0,true
171,16,500,239.583,0.0071214,0.00550653,0.0161486,0.1,0.00161486,0.00603894,2.79357e-11,0.00603894,32.5318,0.00326104,0.90625,0.0196533,0.460779,1.11706,0.719984,0.243616,1.90215,3.38906,5.37838,0.271574,0.048431,0.0153192,0.00334252,0.00299551,0.00182155,0,0,0,0,0,0.172717,0.307731,0.488363,0.0246592,0.0043976,0.001391,0.000303505,0.000271996,0.000165399,0,true
172,16,500,239.583,0.00712078,0.0055066,0.0161419,0.1,0.00161419,0.00428125,-1.60302e-10,0.00428125,32.525,0.00371932,0.90625,0.019577,0.460781,1.11713,0.719983,0.243559,1.90215,3.38925,5.37837,0.271496,0.0484449,0.0153249,0.00334073,0.00299615,0.0018157,0,0,0,0,0,0.172715,0.307745,0.488357,0.0246519,0.00439881,0.0013915,0.000303339,0.000272051,0.000164866,0,true
173,16,500,239.583,0.00711915,0.00550642,0.0161273,0.1,0.00161273,0.0065475,-1.24379e-10,0.0065475,32.5103,0.00452103,0.90625,0.0196762,0.460779,1.117,0.719984,0.243522,1.90215,3.38892,5.37837,0.271478,0.0484275,0.0153246,0.00334441,0.00299767,0.00182541,0,0,0,0,0,0.172721,0.307725,0.488373,0.024651,0.00439736,0.00139152,0.000303683,0.000272198,0.000165753,0,true
174,16,500,239.583,0.00711891,0.00550655,0.0161236,0.1,0.00161236,0.00360478,-1.57531e-10,0.00360478,32.5065,0.00545176,0.90625,0.0195389,0.460783,1.11713,0.719982,0.24346,1.90215,3.38926,5.37836,0.271383,0.0484507,0.015332,0.003341,0.00299807,0.00181497,0,0,0,0,0,0.172717,0.307748,0.48836,0.0246418,0.00439937,0.00139216,0.000303366,0.000272227,0.000164801,0,true
175,16,500,239.583,0.007117,0.00550629,0.0161071,0.1,0.00161071,0.0073674,-2.7718e-10,0.0073674,32.4899,0.00679547,0.90625,0.0197449,0.46078,1.11691,0.719983,0.243431,1.90216,3.38875,5.37836,0.271387,0.0484217,0.0153296,0.00334672,0.00299991,0.00183049,0,0,0,0,0,0.172726,0.307716,0.488384,0.0246433,0.00439694,0.00139201,0.000303899,0.000272408,0.000166218,0,true
176,16,500,239.583,0.00711736,0.00550653,0.0161083,0.1,0.00161083,0.00264023,-4.03122e-12,0.00264023,32.4912,0.00820118,0.90625,0.019516,0.460784,1.11714,0.71998,0.24336,1.90216,3.38933,5.37835,0.271266,0.048459,0.0153396,0.00334085,0.00299992,0.00181304,0,0,0,0,0,0.172718,0.307755,0.488361,0.0246313,0.00440014,0.00139286,0.000303354,0.000272397,0.000164627,0,true
177,16,500,239.583,0.00711507,0.00550615,0.0160892,0.1,0.00160892,0.00838197,3.58694e-11,0.00838197,32.4719,0.00976184,0.90625,0.0198212,0.46078,1.11683,0.719982,0.243342,1.90216,3.38854,5.37836,0.271298,0.0484146,0.0153343,0.0033493,0.0030022,0.00183637,0,0,0,0,0,0.172731,0.307705,0.488396,0.0246359,0.00439641,0.00139247,0.000304141,0.000272622,0.000166756,0,true
178,16,500,239.583,0.00711589,0.00550649,0.016094,0.1,0.0016094,0.0018007,-2.06209e-10,0.0018007,32.4767,0.0107158,0.90625,0.0194778,0.460787,1.11715,0.719979,0.243262,1.90216,3.38937,5.37834,0.271151,0.0484664,0.0153471,0.00334084,0.00300181,0.00181149,0,0,0,0,0,0.17272,0.307761,0.488363,0.024621,0.00440084,0.00139355,0.000303355,0.00027257,0.000164487,0,true
179,16,500,239.583,0.00711302,0.00550605,0.0160698,0.1,0.00160698,0.0087199,1.47135e-10,0.0087199,32.4522,0.0108324,0.90625,0.0198288,0.460782,1.11678,0.71998,0.243251,1.90216,3.38843,5.37835,0.2712,0.0484128,0.01534,0.00335098,0.00300434,0.00183968,0,0,0,0,0,0.172734,0.307701,0.488404,0.0246275,0.00439633,0.00139302,0.0003043,0.000272822,0.00016706,0,true
180,16,500,239.583,0.00711324,0.00550638,0.0160686,0.1,0.00160686,0.0023185,-3.02932e-10,0.0023185,32.4511,0.0091911,0.90625,0.0195618,0.460787,1.11709,0.719978,0.243172,1.90217,3.38923,5.37832,0.271055,0.0484631,0.0153526,0.00334269,0.00300399,0.00181523,0,0,0,0,0,0.172724,0.307755,0.488372,0.0246128,0.00440063,0.00139407,0.000303529,0.000272773,0.00016483,0,true
181,16,500,239.583,0.00711039,0.00550606,0.0160433,0.1,0.00160433,0.00712458,1.00386e-10,0.00712458,32.4255,0.00624108,0.90625,0.0197372,0.460784,1.11683,0.719979,0.24315,1.90217,3.38857,5.37833,0.271074,0.0484259,0.0153486,0.00334995,0.00300606,0.0018352,0,0,0,0,0,0.172734,0.307713,0.488401,0.024616,0.00439751,0.00139379,0.000304206,0.000272978,0.000166652,0,true
182,16,500,239.583,0.0071096,0.00550616,0.0160344,0.1,0.00160344,0.00469368,2.96703e-10,0.00469368,32.4165,0.0027571,0.90625,0.0196762,0.460786,1.11693,0.719977,0.243091,1.90217,3.38886,5.37833,0.270987,0.0484451,0.0153552,0.00334715,0.00300657,0.0018264,0,0,0,0,0,0.172731,0.307733,0.488392,0.0246077,0.00439917,0.00139437,0.000303946,0.000273019,0.000165851,0,true
183,16,500,239.583,0.00710862,0.00550613,0.0160249,0.1,0.00160249,0.00440372,-6.54528e-11,0.00440372,32.4069,0.00333692,0.90625,0.0196838,0.460787,1.11693,0.719976,0.243043,1.90217,3.38886,5.37832,0.270932,0.0484475,0.0153587,0.00334732,0.00300754,0.00182613,0,0,0,0,0,0.172732,0.307735,0.488394,0.0246028,0.00439941,0.00139469,0.000303962,0.000273108,0.000165827,0,true
184,16,500,239.583,0.00710712,0.00550594,0.0160118,0.1,0.00160118,0.00705994,-6.87678e-12,0.00705994,32.3937,0.00610635,0.90625,0.0197525,0.460786,1.11678,0.719976,0.24301,1.90218,3.38847,5.37832,0.27092,0.0484269,0.0153579,0.00335158,0.00300915,0.00183761,0,0,0,0,0,0.172739,0.307711,0.488411,0.0246026,0.0043977,0.00139467,0.000304361,0.000273264,0.000166875,0,true
185,16,500,239.583,0.00710732,0.00550614,0.0160118,0.1,0.00160118,0.00289264,6.55134e-11,0.00289264,32.3936,0.00739821,0.90625,0.0196228,0.46079,1.11697,0.719975,0.242941,1.90218,3.38898,5.3783,0.270808,0.0484594,0.0153671,0.00334635,0.00300928,0.00182194,0,0,0,0,0,0.172733,0.307746,0.488391,0.0245915,0.00440049,0.00139545,0.000303875,0.000273266,0.000165446,0,true
186,16,500,239.583,0.00710499,0.00550583,0.0159916,0.1,0.00159916,0.00735555,1.05527e-11,0.00735555,32.3732,0.00702998,0.90625,0.019783,0.460786,1.11673,0.719974,0.242918,1.90218,3.38836,5.37831,0.270823,0.0484247,0.0153636,0.00335314,0.00301128,0.00184058,0,0,0,0,0,0.172742,0.307707,0.488419,0.0245942,0.00439758,0.00139521,0.000304508,0.000273463,0.000167148,0,true
187,16,500,239.583,0.00710458,0.005506,0.0159857,0.1,0.00159857,0.00376995,-2.14255e-11,0.00376995,32.3673,0.00485586,0.90625,0.0196686,0.46079,1.11689,0.719973,0.242851,1.90218,3.3888,5.37829,0.27072,0.0484526,0.015372,0.00334868,0.00301154,0.00182708,0,0,0,0,0,0.172737,0.307737,0.488403,0.024584,0.00439998,0.00139593,0.000304094,0.000273478,0.000165917,0,true
188,16,500,239.583,0.00710284,0.00550586,0.0159698,0.1,0.00159698,0.00553172,3.20324e-10,0.00553172,32.3512,0.00249837,0.90625,0.0197372,0.460789,1.11678,0.719973,0.242813,1.90218,3.38853,5.3783,0.270694,0.0484389,0.0153724,0.00335169,0.00301296,0.0018349,0,0,0,0,0,0.172742,0.307721,0.488416,0.0245824,0.00439885,0.00139601,0.000304375,0.000273614,0.000166632,0,true
189,16,500,239.583,0.00710171,0.0055058,0.0159591,0.1,0.00159591,0.00588979,-8.28588e-11,0.00588979,32.3403,0.00315368,0.90625,0.0197525,0.46079,1.11675,0.719972,0.242768,1.90219,3.38845,5.37829,0.270649,0.0484363,0.015375,0.00335275,0.00301407,0.00183717,0,0,0,0,0,0.172744,0.307717,0.488421,0.0245785,0.00439866,0.00139625,0.000304474,0.000273718,0.00016684,0,true
190,16,500,239.583,0.00710137,0.00550589,0.0159548,0.1,0.00159548,0.0037088,-2.39102e-10,0.0037088,32.336,0.00497628,0.90625,0.0196838,0.460792,1.11685,0.719971,0.24271,1.90219,3.38871,5.37828,0.270565,0.0484536,0.0153813,0.00335029,0.00301464,0.00182936,0,0,0,0,0,0.172742,0.307735,0.488412,0.0245706,0.00440016,0.00139681,0.000304246,0.000273765,0.000166128,0,true
191,16,500,239.583,0.00709955,0.00550566,0.0159389,0.1,0.00159389,0.00688102,1.64138e-10,0.00688102,32.3198,0.00576692,0.90625,0.0197983,0.46079,1.11667,0.71997,0.24268,1.90219,3.38826,5.37829,0.27056,0.0484292,0.0153797,0.0033553,0.00301637,0.00184294,0,0,0,0,0,0.172749,0.307707,0.488433,0.0245711,0.00439813,0.00139672,0.000304713,0.000273933,0.000167368,0,true
192,16,500,239.583,0.00709921,0.0055058,0.015934,0.1,0.0015934,0.00372837,1.70642e-10,0.00372837,32.3149,0.00488441,0.90625,0.0196762,0.460794,1.11682,0.719969,0.242617,1.90219,3.38864,5.37827,0.270463,0.0484541,0.0153875,0.00335147,0.00301673,0.0018312,0,0,0,0,0,0.172745,0.307734,0.488418,0.0245616,0.00440028,0.00139738,0.000304358,0.000273959,0.000166297,0,true
193,16,500,239.583,0.00709742,0.00550564,0.0159178,0.1,0.00159178,0.00588846,3.75896e-11,0.00588846,32.2985,0.00320199,0.90625,0.019783,0.460792,1.11669,0.719969,0.24258,1.9022,3.38833,5.37827,0.270443,0.0484376,0.0153874,0.00335507,0.00301825,0.0018407,0,0,0,0,0,0.17275,0.307714,0.488433,0.0245606,0.00439891,0.00139742,0.000304694,0.000274105,0.000167165,0,true
194,16,500,239.583,0.00709646,0.00550563,0.0159083,0.1,0.00159083,0.00526501,1.05841e-10,0.00526501,32.2888,0.00225672,0.90625,0.019783,0.460793,1.11671,0.719968,0.24253,1.9022,3.38838,5.37826,0.270383,0.0484428,0.0153913,0.00335479,0.00301916,0.00183908,0,0,0,0,0,0.17275,0.307719,0.488432,0.0245551,0.00439939,0.00139778,0.000304669,0.000274188,0.000167018,0,true
195,16,500,239.583,0.00709572,0.00550565,0.0159007,0.1,0.00159007,0.00430267,-4.4621e-12,0.00430267,32.2811,0.00338615,0.90625,0.0197449,0.460795,1.11674,0.719967,0.242479,1.9022,3.38847,5.37825,0.270318,0.0484508,0.0153959,0.00335405,0.00302,0.00183615,0,0,0,0,0,0.17275,0.307727,0.48843,0.0245491,0.00440009,0.00139819,0.000304601,0.000274264,0.000166752,0,true
196,16,500,239.583,0.00709419,0.00550549,0.015887,0.1,0.0015887,0.00638849,-2.7678e-10,0.00638849,32.2672,0.00446741,0.90625,0.0198822,0.460795,1.11662,0.719968,0.242444,1.9022,3.38816,5.37824,0.270297,0.048435,0.0153959,0.00335759,0.0030215,0.00184546,0,0,0,0,0,0.172755,0.307708,0.488444,0.0245479,0.00439879,0.00139823,0.000304931,0.000274408,0.000167602,0,true
197,16,500,239.583,0.00709377,0.00550559,0.0158817,0.1,0.00158817,0.00391369,-6.8221e-12,0.00391369,32.2618,0.00432253,0.90625,0.0197525,0.460797,1.11673,0.719965,0.242386,1.90221,3.38846,5.37824,0.27021,0.0484546,0.0154026,0.00335473,0.00302201,0.00183649,0,0,0,0,0,0.172752,0.307729,0.488434,0.0245396,0.00440049,0.00139882,0.000304666,0.000274449,0.000166784,0,true
198,16,500,239.583,0.00709209,0.00550543,0.0158665,0.1,0.00158665,0.00595103,-3.77853e-12,0.00595103,32.2464,0.00339311,0.90625,0.0198593,0.460796,1.11661,0.719966,0.24235,1.90221,3.38816,5.37824,0.270189,0.0484391,0.0154027,0.00335819,0.0030235,0.00184555,0,0,0,0,0,0.172757,0.30771,0.488448,0.0245384,0.00439921,0.00139886,0.000304989,0.000274593,0.000167612,0,true
199,16,500,239.583,0.00709123,0.00550545,0.0158577,0.1,0.00158577,0.00492235,-1.86013e-10,0.00492235,32.2375,0.00228708,0.90625,0.0197983,0.460797,1.11665,0.719965,0.242299,1.90221,3.38827,5.37823,0.270123,0.0484475,0.0154073,0.00335735,0.00302432,0.00184231,0,0,0,0,0,0.172757,0.307719,0.488445,0.0245323,0.00439995,0.00139927,0.000304911,0.000274666,0.000167316,0,true
200,16,500,239.583,0.00709024,0.00550543,0.0158481,0.1,0.00158481,0.00470781,-2.15274e-10,0.00470781,32.2276,0.00253108,0.90625,0.0198135,0.460798,1.11664,0.719964,0.242252,1.90221,3.38826,5.37823,0.270069,0.0484495,0.0154107,0.00335764,0.00302532,0.00184233,0,0,0,0,0,0.172758,0.30772,0.488448,0.0245276,0.00440016,0.00139959,0.000304939,0.000274758,0.00016732,0,true
201,16,500,239.583,0.0070889,0.00550531,0.0158359,0.1,0.00158359,0.00596227,-5.9575e-11,0.00596227,32.2152,0.00344494,0.90625,0.0198975,0.460798,1.11656,0.719963,0.242212,1.90221,3.38806,5.37823,0.270037,0.0484399,0.0154119,0.00336001,0.00302662,0.00184826,0,0,0,0,0,0.172762,0.307709,0.488458,0.0245251,0.00439938,0.00139973,0.000305161,0.000274882,0.000167862,0,true
202,16,500,239.583,0.00708834,0.00550538,0.0158296,0.1,0.00158296,0.00413728,3.12445e-10,0.00413728,32.2088,0.00367999,0.90625,0.0198135,0.4608,1.11664,0.719961,0.242157,1.90222,3.38827,5.37821,0.26996,0.0484543,0.0154176,0.00335805,0.00302726,0.00184185,0,0,0,0,0,0.17276,0.307723,0.48845,0.0245178,0.00440063,0.00140023,0.000304979,0.000274937,0.000167277,0,true
203,16,500,239.583,0.00708678,0.00550524,0.0158155,0.1,0.00158155,0.005889,-7.4718e-12,0.005889,32.1945,0.00330428,0.90625,0.0198898,0.460799,1.11653,0.719962,0.242119,1.90222,3.38801,5.37821,0.269935,0.0484407,0.0154181,0.0033611,0.00302868,0.00184971,0,0,0,0,0,0.172765,0.307708,0.488463,0.0245162,0.00439951,0.00140031,0.000305264,0.000275072,0.000167996,0,true
204,16,500,239.583,0.00708598,0.00550526,0.0158071,0.1,0.00158071,0.00472497,1.26867e-10,0.00472497,32.186,0.00246614,0.90625,0.0198517,0.460801,1.11657,0.71996,0.242066,1.90222,3.38813,5.3782,0.269867,0.0484499,0.0154228,0.00336004,0.00302945,0.00184584,0,0,0,0,0,0.172764,0.307717,0.48846,0.0245099,0.00440032,0.00140074,0.000305166,0.000275141,0.000167644,0,true
205,16,500,239.583,0.00708483,0.00550521,0.0157963,0.1,0.00157963,0.00499132,-6.23475e-11,0.00499132,32.1749,0.00221605,0.90625,0.0198669,0.460801,1.11654,0.71996,0.24202,1.90222,3.38806,5.3782,0.269821,0.0484477,0.0154255,0.00336099,0.00303053,0.0018477,0,0,0,0,0,0.172766,0.307714,0.488465,0.0245059,0.00440017,0.00140099,0.000305255,0.000275242,0.000167814,0,true
206,16,500,239.583,0.00708364,0.00550513,0.0157851,0.1,0.00157851,0.00560578,-1.80229e-10,0.00560578,32.1635,0.00272806,0.90625,0.0198822,0.460801,1.11649,0.719958,0.241976,1.90223,3.38794,5.3782,0.269779,0.0484428,0.0154276,0.00336243,0.0030317,0.00185099,0,0,0,0,0,0.172768,0.307708,0.488471,0.0245025,0.00439979,0.0014012,0.00030539,0.000275352,0.000168115,0,true
207,16,500,239.583,0.00708293,0.00550516,0.0157776,0.1,0.00157776,0.00436546,-1.49864e-10,0.00436546,32.1559,0.00308787,0.90625,0.0198517,0.460802,1.11653,0.719958,0.241922,1.90223,3.38807,5.37819,0.26971,0.0484524,0.0154324,0.00336127,0.00303245,0.00184687,0,0,0,0,0,0.172768,0.307717,0.488468,0.0244961,0.00440063,0.00140163,0.000305283,0.000275418,0.00016774,0,true
208,16,500,239.583,0.00708149,0.00550504,0.0157645,0.1,0.00157645,0.00576869,8.93606e-11,0.00576869,32.1426,0.00308657,0.90625,0.0199356,0.460802,1.11643,0.719958,0.241881,1.90223,3.38786,5.37819,0.26968,0.0484412,0.0154333,0.00336383,0.00303377,0.00185331,0,0,0,0,0,0.172772,0.307705,0.488479,0.0244939,0.00439971,0.00140175,0.000305522,0.000275545,0.000168328,0,true
