step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
32,16,500,239.583,0.0102481,0.00558357,0.0466448,0.1,0.00466448,0.0236971,1.99806e-10,0.0236971,55.2894,0.00773815,0.912109,0.00601959,0.461279,1.15676,0.72014,0.344328,1.9015,3.48788,5.38359,0.335713,0.0427899,0.0107184,0.00253473,0.00183424,0.000580377,0,0,0,0,0,0.170277,0.312334,0.482092,0.0300626,0.00383177,0.000959817,0.000226981,0.000164254,5.19719e-05,0,true
33,16,500,239.583,0.0102415,0.00558349,0.0465799,0.1,0.00465799,0.0236747,2.31204e-13,0.0236747,55.2509,0.00772996,0.912109,0.00605011,0.461279,1.15674,0.72014,0.344191,1.9015,3.48775,5.38359,0.335671,0.0427921,0.0107232,0.00253548,0.00183536,0.000581359,0,0,0,0,0,0.170279,0.312327,0.482099,0.0300593,0.00383202,0.000960258,0.000227051,0.000164356,5.20605e-05,0,true
34,16,500,239.583,0.0102349,0.00558341,0.0465152,0.1,0.00465152,0.0236429,2.12365e-10,0.0236429,55.2125,0.00772205,0.912109,0.006073,0.46128,1.15671,0.720141,0.344055,1.9015,3.48762,5.38358,0.335629,0.0427945,0.010728,0.00253621,0.00183647,0.000582327,0,0,0,0,0,0.170282,0.31232,0.482106,0.0300559,0.00383229,0.000960704,0.00022712,0.000164458,5.2148e-05,0,true
35,16,500,239.583,0.0102284,0.00558332,0.0464506,0.1,0.00464506,0.0236066,-6.38878e-11,0.0236066,55.1741,0.00771339,0.912109,0.00608826,0.46128,1.15669,0.720142,0.343919,1.9015,3.48748,5.38358,0.335587,0.0427967,0.0107328,0.00253693,0.00183758,0.000583298,0,0,0,0,0,0.170284,0.312312,0.482113,0.0300526,0.00383255,0.000961145,0.000227189,0.00016456,5.22358e-05,0,true
36,16,500,239.583,0.0102218,0.00558324,0.0463861,0.1,0.00463861,0.0235754,1.04581e-10,0.0235754,55.1358,0.00770492,0.912109,0.00610352,0.461281,1.15666,0.720143,0.343784,1.9015,3.48734,5.38358,0.335544,0.042799,0.0107375,0.00253768,0.00183869,0.000584292,0,0,0,0,0,0.170287,0.312305,0.48212,0.0300492,0.00383281,0.000961586,0.000227259,0.000164662,5.23256e-05,0,true
37,16,500,239.583,0.0102153,0.00558315,0.0463218,0.1,0.00463218,0.023552,-1.4456e-10,0.023552,55.0976,0.00769651,0.912109,0.00613403,0.461282,1.15663,0.720143,0.343648,1.9015,3.48721,5.38358,0.335502,0.0428012,0.0107423,0.00253844,0.00183981,0.000585313,0,0,0,0,0,0.170289,0.312298,0.482127,0.0300459,0.00383307,0.000962026,0.00022733,0.000164764,5.24179e-05,0,true
38,16,500,239.583,0.0102088,0.00558306,0.0462577,0.1,0.00462577,0.0235303,2.36503e-10,0.0235303,55.0595,0.007688,0.912109,0.00614166,0.461282,1.1566,0.720142,0.343514,1.9015,3.48707,5.38358,0.33546,0.0428034,0.010747,0.0025392,0.00184092,0.000586347,0,0,0,0,0,0.170292,0.31229,0.482135,0.0300426,0.00383333,0.000962464,0.000227402,0.000164867,5.25113e-05,0,true
39,16,500,239.583,0.0102023,0.00558298,0.0461937,0.1,0.00461937,0.0235029,9.04538e-11,0.0235029,55.0214,0.00767953,0.912109,0.00614929,0.461282,1.15658,0.720143,0.343379,1.9015,3.48693,5.38358,0.335418,0.0428057,0.0107517,0.00253997,0.00184204,0.000587378,0,0,0,0,0,0.170294,0.312282,0.482142,0.0300393,0.00383359,0.000962903,0.000227475,0.000164969,5.26044e-05,0,true
40,16,500,239.583,0.0101959,0.00558289,0.0461299,0.1,0.00461299,0.0234688,-2.52684e-10,0.0234688,54.9834,0.00767107,0.912109,0.00614929,0.461283,1.15655,0.720143,0.343244,1.9015,3.4868,5.38357,0.335375,0.042808,0.0107565,0.00254073,0.00184316,0.000588393,0,0,0,0,0,0.170297,0.312275,0.48215,0.030036,0.00383385,0.000963342,0.000227546,0.000165072,5.26962e-05,0,true
41,16,500,239.583,0.0101894,0.0055828,0.0460663,0.1,0.00460663,0.0234332,1.96947e-10,0.0234332,54.9454,0.00766296,0.912598,0.00617981,0.461283,1.15652,0.720143,0.343109,1.9015,3.48665,5.38358,0.335333,0.0428103,0.0107612,0.00254149,0.00184427,0.000589408,0,0,0,0,0,0.1703,0.312267,0.482157,0.0300327,0.00383412,0.000963781,0.000227618,0.000165174,5.27879e-05,0,true
