step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
46,16,500,235.658,0.00653636,0.00541544,0.0112092,0.1,0.00112092,0.0103379,-2.46625e-11,0.0103379,19.1652,0.0178345,0.887695,0.0576172,0.461158,1.12775,0.68266,0.361121,1.9043,3.49935,5.02152,0.294348,0.0465235,0.0484954,0.00481699,0.00626875,0.00525351,0,0,0,0,0,0.175822,0.32309,0.46363,0.0271768,0.00429545,0.00447752,0.000444747,0.000578785,0.000485049,0,true
47,16,500,240.741,0.00666858,0.00543759,0.01231,0.1,0.001231,-0.0239373,-3.30552e-10,-0.0239373,20.0841,0.121322,0.897461,0.0516357,0.462705,1.15351,0.685673,0.374911,1.9097,3.57933,4.96509,0.304204,0.0461797,0.0551092,0.00442411,0.00643385,0.0047002,0,0,0,0,0,0.175602,0.329128,0.456553,0.0279723,0.00424634,0.00506743,0.000406808,0.000591609,0.000432195,0,true
48,16,500,243.334,0.00689556,0.00555922,0.0133634,0.1,0.00133634,-0.0610029,-2.3284e-11,-0.0610029,20.9259,0.211685,0.904297,0.0618591,0.456346,1.14566,0.713313,0.370828,1.86747,3.51364,5.32006,0.302621,0.0479246,0.0498169,0.00484259,0.00641727,0.00563896,0,0,0,0,0,0.167962,0.316019,0.47849,0.0272179,0.00431037,0.00448056,0.000435546,0.000577173,0.000507172,0,true
49,16,500,240.799,0.00647584,0.00535261,0.0112323,0.1,0.00112323,0.0106963,-2.28976e-10,0.0106963,19.1849,0.0160315,0.900391,0.060257,0.447103,1.13009,0.686195,0.349966,1.83313,3.38873,5.08235,0.287235,0.0494128,0.0476093,0.00477818,0.00647853,0.00548227,0,0,0,0,0,0.171237,0.31655,0.474755,0.0268313,0.00461577,0.0044473,0.000446341,0.000605175,0.000512112,0,true
50,16,500,236.105,0.00651958,0.00533364,0.0118594,0.1,0.00118594,0.0243769,-6.69757e-11,0.0243769,19.7132,0.0717559,0.911133,0.0571136,0.452607,1.12116,0.684925,0.354515,1.8586,3.38123,5.03297,0.285188,0.0467414,0.0463805,0.00474812,0.00619426,0.00521175,0,0,0,0,0,0.174234,0.316972,0.471814,0.0267348,0.00438175,0.00434793,0.000445111,0.000580679,0.000488574,0,true
51,16,500,235.91,0.00654713,0.00548094,0.010662,0.1,0.0010662,0.00316945,-1.50207e-10,0.00316945,18.6915,0.0431272,0.896484,0.0517578,0.459067,1.14205,0.696623,0.3693,1.90353,3.4782,5.16944,0.295503,0.0470081,0.0525691,0.0045305,0.0064034,0.00469457,0,0,0,0,0,0.17365,0.3173,0.471584,0.0269573,0.00428833,0.00479564,0.000413296,0.000584152,0.000428263,0,true
52,16,500,243.356,0.00652747,0.0054112,0.0111626,0.1,0.00111626,0.022804,-1.77313e-10,0.022804,19.1253,0.0916887,0.910156,0.0623016,0.457822,1.10622,0.706448,0.366628,1.8785,3.31912,5.22381,0.292718,0.0471143,0.0446093,0.00481875,0.00610424,0.00561646,0,0,0,0,0,0.173575,0.30669,0.482685,0.0270474,0.0043534,0.00412194,0.000445257,0.000564037,0.000518965,0,true
53,16,500,249.164,0.00658849,0.00538517,0.0120332,0.1,0.00120332,0.0164256,1.74738e-10,0.0164256,19.8571,0.0537158,0.910156,0.0513916,0.455929,1.13791,0.692276,0.348912,1.87189,3.40636,5.09155,0.28809,0.0488336,0.0478185,0.00470794,0.00638936,0.0047083,0,0,0,0,0,0.1738,0.316272,0.472738,0.0267484,0.00453408,0.00443983,0.000437121,0.000593236,0.000437154,0,true
54,16,500,244.575,0.0064184,0.00536479,0.0105361,0.1,0.00105361,0.0112637,-3.59688e-10,0.0112637,18.5808,0.0173335,0.913086,0.0512848,0.4487,1.09897,0.698804,0.366622,1.8386,3.26301,5.22312,0.293529,0.0460879,0.0496147,0.00473879,0.00619335,0.0046918,0,0,0,0,0,0.171358,0.304114,0.486796,0.027357,0.0042954,0.0046241,0.000441656,0.000577222,0.000437277,0,true
55,16,500,237.97,0.00665145,0.00553811,0.0111334,0.1,0.00111334,-0.0412914,-3.17882e-10,-0.0412914,19.1003,0.1255,0.90332,0.0576935,0.455002,1.12355,0.716709,0.369697,1.8501,3.39797,5.40582,0.30026,0.0483811,0.0572215,0.00463125,0.00660005,0.00523548,0,0,0,0,0,0.167033,0.306781,0.488057,0.0271086,0.00436802,0.00516616,0.000418126,0.000595876,0.000472677,0,true
56,16,500,249.743,0.00647207,0.00541687,0.010552,0.1,0.0010552,-0.0113339,2.73266e-11,-0.0113339,18.5948,0.0620661,0.911133,0.0549774,0.460237,1.13562,0.693628,0.349224,1.8913,3.46922,5.08394,0.281282,0.0467134,0.045546,0.00464263,0.00611449,0.00498125,0,0,0,0,0,0.174575,0.320224,0.469269,0.0259635,0.00431184,0.00420408,0.000428534,0.000564394,0.00045979,0,true
57,16,500,246.27,0.0067937,0.00558065,0.0121305,0.1,0.00121305,-0.0359974,-1.24024e-10,-0.0359974,19.9372,0.107472,0.901367,0.0625153,0.459269,1.17551,0.708022,0.36366,1.87829,3.6131,5.26182,0.296782,0.0485665,0.045779,0.00486203,0.0064448,0.00564696,0,0,0,0,0,0.168286,0.323717,0.471434,0.0265903,0.00435133,0.00410158,0.000435615,0.000577424,0.000505941,0,true
58,16,500,241.757,0.0066507,0.00557106,0.0107964,0.1,0.00107964,-0.0124795,-8.78653e-11,-0.0124795,18.809,0.018179,0.917969,0.0598297,0.470184,1.14147,0.717277,0.376582,1.94568,3.47157,5.31622,0.300183,0.0471439,0.0447843,0.00480584,0.00628092,0.00544967,0,0,0,0,0,0.174624,0.311572,0.477129,0.0269413,0.00423115,0.00401938,0.000431322,0.00056371,0.000489105,0,true
59,16,500,240.483,0.00661601,0.00531184,0.0130417,0.1,0.00130417,0.0622588,2.36446e-10,0.0622588,20.6725,0.172911,0.901367,0.0522461,0.462526,1.1063,0.6837,0.360052,1.90429,3.32808,4.9927,0.290683,0.0463002,0.0461862,0.00453507,0.00614777,0.00475648,0,0,0,0,0,0.179249,0.31327,0.46996,0.0273618,0.00435821,0.00434748,0.000426883,0.000578685,0.000447724,0,true
60,16,500,242.652,0.00672364,0.0053709,0.0135274,0.1,0.00135274,0.0527173,-1.79026e-10,0.0527173,21.0539,0.149023,0.929688,0.0595398,0.463267,1.10963,0.695557,0.359125,1.92189,3.29522,5.11572,0.296111,0.0467059,0.0494783,0.00483233,0.00645663,0.0053946,0,0,0,0,0,0.178916,0.306766,0.476244,0.0275663,0.00434805,0.00460614,0.000449862,0.000601075,0.000502206,0,true
61,16,500,245.976,0.00656106,0.00533307,0.0122799,0.1,0.00122799,0.0344989,7.68474e-12,0.0344989,20.0596,0.0883928,0.910156,0.0571899,0.45362,1.13811,0.684788,0.367956,1.84772,3.4186,4.98769,0.302734,0.0489992,0.0441791,0.00468494,0.00634419,0.005182,0,0,0,0,0,0.173232,0.32051,0.467619,0.0283828,0.00459391,0.004142,0.000439236,0.000594798,0.000485837,0,true
62,16,500,249.409,0.00656735,0.00552996,0.0103739,0.1,0.00103739,-0.0383192,3.05928e-10,-0.0383192,18.4372,0.112072,0.899414,0.0527802,0.461643,1.15028,0.704933,0.355718,1.91869,3.48617,5.25167,0.287254,0.0468395,0.0536904,0.00450811,0.00630609,0.00479738,0,0,0,0,0,0.173482,0.315207,0.474838,0.0259725,0.00423506,0.0048545,0.000407607,0.000570175,0.000433763,0,true
63,16,500,243.272,0.00664582,0.00545938,0.0118645,0.1,0.00118645,-0.0374118,1.84603e-10,-0.0374118,19.7174,0.132593,0.910156,0.0471191,0.465554,1.13625,0.702276,0.360954,1.92883,3.40037,5.18484,0.291655,0.0476218,0.050683,0.00429987,0.00617936,0.00428356,0,0,0,0,0,0.176653,0.311425,0.474856,0.0267114,0.00436147,0.00464183,0.000393806,0.00056594,0.000392312,0,true
64,16,500,239.846,0.00662907,0.00543479,0.0119428,0.1,0.00119428,-0.025643,-1.66154e-10,-0.025643,19.7824,0.0968528,0.887695,0.0494995,0.456319,1.15522,0.687661,0.360444,1.88091,3.57672,5.00672,0.294165,0.0475025,0.0481221,0.00453886,0.00636019,0.00455148,0,0,0,0,0,0.173043,0.329058,0.460617,0.0270631,0.00437022,0.00442722,0.000417574,0.000585137,0.000418735,0,true
65,16,500,246.635,0.00678435,0.00560297,0.0118138,0.1,0.00118138,-0.0438141,-9.84013e-11,-0.0438141,19.6752,0.101095,0.887695,0.0618591,0.457633,1.16976,0.715944,0.364675,1.8576,3.60733,5.32986,0.295469,0.0503104,0.0481778,0.00498425,0.00655543,0.00566384,0,0,0,0,0,0.165769,0.321912,0.475628,0.0263671,0.00448962,0.00429931,0.000444786,0.000584996,0.000505432,0,true
66,16,500,245.625,0.00659254,0.00557316,0.0101938,0.1,0.00101938,-0.0103699,1.20282e-12,-0.0103699,18.2765,0.0153541,0.888672,0.0557404,0.458843,1.1571,0.708732,0.362364,1.8862,3.57297,5.28015,0.296593,0.0485061,0.0460266,0.0046444,0.00616337,0.00507386,0,0,0,0,0,0.169221,0.320551,0.473713,0.026609,0.00435175,0.00412931,0.000416676,0.000552951,0.000455205,0,true
67,16,500,245.063,0.00663884,0.00555821,0.0108063,0.1,0.00108063,0.00538764,4.85463e-11,0.00538764,18.8176,0.0803135,0.904297,0.0608368,0.443446,1.13736,0.72798,0.352135,1.77539,3.46848,5.47063,0.286807,0.048888,0.0496926,0.00478085,0.00624244,0.00550428,0,0,0,0,0,0.159709,0.312014,0.492121,0.0258003,0.00439782,0.0044702,0.000430071,0.000561552,0.000495149,0,true
68,16,500,240.095,0.0067138,0.00552623,0.0118758,0.1,0.00118758,0.0379851,2.96207e-10,0.0379851,19.7268,0.15142,0.887695,0.0555267,0.457376,1.14416,0.703985,0.351993,1.89777,3.52687,5.23824,0.28158,0.0486807,0.0437169,0.00455749,0.00600886,0.00501762,0,0,0,0,0,0.171706,0.319103,0.473944,0.0254767,0.00440451,0.00395541,0.000412351,0.000543668,0.000453983,0,true
69,16,500,237.836,0.00675502,0.00546455,0.0129047,0.1,0.00129047,0.0458563,-3.50154e-10,0.0458563,20.5636,0.15491,0.898438,0.0579224,0.458493,1.15896,0.691512,0.355365,1.90231,3.51973,5.10825,0.283318,0.0490606,0.0501297,0.0046553,0.00638512,0.00526953,0,0,0,0,0,0.174059,0.322051,0.467398,0.0259232,0.00448899,0.00458681,0.000425954,0.000584231,0.000482156,0,true
70,16,500,235.977,0.00647988,0.00535794,0.0112194,0.1,0.00112194,0.0378163,-4.36042e-11,0.0378163,19.1739,0.0952425,0.900391,0.0531311,0.450898,1.13062,0.68914,0.35987,1.83195,3.47413,5.01216,0.290865,0.045788,0.0454732,0.00466538,0.00602072,0.00482887,0,0,0,0,0,0.170957,0.324204,0.467731,0.0271433,0.00427291,0.00424353,0.00043537,0.00056185,0.000450627,0,true
71,16,500,251.57,0.0065139,0.00547362,0.0104029,0.1,0.00104029,-0.0172601,1.67441e-10,-0.0172601,18.463,0.0790847,0.885742,0.0570679,0.454173,1.14145,0.695605,0.359877,1.85866,3.51188,5.16926,0.295149,0.0479281,0.0484731,0.00455652,0.00617063,0.00515665,0,0,0,0,0,0.169784,0.320801,0.472198,0.026961,0.0043781,0.00442789,0.000416226,0.000563671,0.000471046,0,true
72,16,500,234.921,0.00675978,0.00553058,0.0122921,0.1,0.00122921,-0.0522997,-2.1696e-10,-0.0522997,20.0695,0.20043,0.899414,0.0511627,0.464124,1.14397,0.710413,0.356277,1.90728,3.47149,5.26621,0.301236,0.0475608,0.0519988,0.00439526,0.00631946,0.00466292,0,0,0,0,0,0.17243,0.313846,0.4761,0.0272337,0.0042998,0.00470103,0.00039736,0.000571321,0.000421559,0,true
73,16,500,240.45,0.00662985,0.00545203,0.0117782,0.1,0.00117782,-0.0251516,-1.13801e-10,-0.0251516,19.6455,0.129609,0.901367,0.0541229,0.45488,1.16328,0.684246,0.350587,1.8627,3.55419,5.09266,0.281755,0.0492092,0.0476002,0.00473415,0.00629165,0.00492876,0,0,0,0,0,0.170827,0.32595,0.467042,0.0258394,0.00451292,0.00436536,0.000434164,0.000577001,0.000452011,0,true
74,16,500,242.324,0.00678443,0.00562355,0.0116088,0.1,0.00116088,-0.0447204,-9.71445e-12,-0.0447204,19.5038,0.135798,0.876953,0.0471039,0.460822,1.17892,0.711807,0.358328,1.90983,3.65577,5.27521,0.29469,0.0494013,0.0472861,0.00444717,0.00620112,0.00427269,0,0,0,0,0,0.169807,0.325041,0.469028,0.0262014,0.00439236,0.00420429,0.000395405,0.000551352,0.000379892,0,true
75,16,500,242.431,0.00660028,0.00538584,0.0121443,0.1,0.00121443,0.0385569,1.78826e-11,0.0385569,19.9486,0.101033,0.90625,0.0498199,0.459103,1.12094,0.683728,0.355546,1.90777,3.44709,5.02838,0.281542,0.0450586,0.0468867,0.00436961,0.00605528,0.00452783,0,0,0,0,0,0.17711,0.320014,0.466814,0.0261372,0.00418306,0.00435277,0.000405657,0.000562148,0.000420345,0,true
76,16,500,247.829,0.00666699,0.00538966,0.0127733,0.1,0.00127733,0.0485741,1.61127e-10,0.0485741,20.4586,0.150118,0.895508,0.0514984,0.446126,1.14996,0.686967,0.360728,1.81276,3.51706,5.05012,0.292729,0.0469395,0.04442,0.0045715,0.00605338,0.00467167,0,0,0,0,0,0.16817,0.326278,0.468501,0.0271565,0.00435459,0.00412085,0.000424099,0.000561574,0.000433392,0,true
77,16,500,251.863,0.00666586,0.00547275,0.0119312,0.1,0.00119312,0.0298397,2.12382e-10,0.0298397,19.7727,0.10717,0.885742,0.0534515,0.449921,1.18684,0.692995,0.358741,1.81236,3.60096,5.13871,0.284061,0.0501383,0.0437595,0.00453755,0.00612012,0.00484546,0,0,0,0,0,0.165581,0.32899,0.469482,0.0259523,0.00458073,0.00399794,0.000414559,0.000559146,0.00044269,0,true
78,16,500,247.869,0.0065468,0.00553572,0.0101107,0.1,0.00101107,0.00356415,2.97429e-12,0.00356415,18.2019,0.0276298,0.878906,0.0471039,0.456105,1.15862,0.708273,0.354795,1.87265,3.55229,5.2454,0.292743,0.0487201,0.0450566,0.00435673,0.00595477,0.00427083,0,0,0,0,0,0.169142,0.320852,0.473777,0.0264412,0.00440052,0.00406962,0.000393511,0.000537849,0.000385752,0,true
79,16,500,243.229,0.00648659,0.00538649,0.011001,0.1,0.0011001,0.0231973,6.5286e-11,0.0231973,18.9863,0.0442709,0.911133,0.0532074,0.445534,1.12097,0.693881,0.342795,1.82147,3.39533,5.15911,0.287831,0.0475709,0.0460569,0.00459316,0.00617548,0.00485199,0,0,0,0,0,0.169077,0.31517,0.478894,0.0267178,0.00441576,0.00427522,0.000426359,0.000573238,0.000450385,0,true
80,16,500,243.923,0.0065089,0.00539915,0.0110975,0.1,0.00110975,0.000795137,-2.23263e-10,0.000795138,19.0694,0.0413997,0.908203,0.0547638,0.44849,1.13321,0.690179,0.348902,1.82437,3.47737,5.09937,0.287251,0.0480779,0.0461817,0.00455414,0.00613204,0.00499056,0,0,0,0,0,0.16895,0.322029,0.472238,0.0266015,0.00445236,0.00427676,0.000421746,0.00056787,0.000462162,0,true
81,16,500,237.376,0.00651891,0.00538172,0.0113719,0.1,0.00113719,-0.000837345,6.10858e-11,-0.000837345,19.3037,0.0599433,0.907227,0.0493774,0.460468,1.11239,0.697011,0.338179,1.92077,3.29049,5.17229,0.270146,0.0504277,0.0441139,0.00458752,0.00611272,0.00450669,0,0,0,0,0,0.178453,0.30571,0.480542,0.0250985,0.00468509,0.00409849,0.000426213,0.000567915,0.000418703,0,true
82,16,500,236.986,0.00654205,0.00543339,0.0110867,0.1,0.00110867,-0.0263037,2.04735e-10,-0.0263037,19.0601,0.124241,0.887695,0.0448608,0.456209,1.1546,0.695422,0.351451,1.87485,3.48301,5.12384,0.280867,0.0473864,0.042477,0.00432625,0.00589755,0.00411206,0,0,0,0,0,0.172531,0.320519,0.471515,0.0258464,0.00436067,0.00390889,0.000398117,0.000542714,0.000378406,0,true
83,16,500,240.687,0.00659654,0.0054436,0.0115294,0.1,0.00115294,-0.0202623,1.91921e-10,-0.0202623,19.437,0.0888697,0.90625,0.0493317,0.451271,1.13733,0.703972,0.36663,1.83557,3.44075,5.20032,0.297248,0.0480919,0.0502193,0.00435658,0.00617219,0.00446964,0,0,0,0,0,0.168599,0.316037,0.477655,0.0273025,0.00441729,0.0046127,0.000400157,0.000566922,0.000410542,0,true
84,16,500,243.111,0.0068448,0.00568162,0.0116318,0.1,0.00116318,-0.0458632,-1.96697e-10,-0.0458632,19.5231,0.113146,0.888672,0.0530701,0.469148,1.1818,0.719841,0.353742,1.9379,3.68328,5.33906,0.294368,0.0495793,0.0436413,0.00458076,0.00598706,0.0048406,0,0,0,0,0,0.170541,0.32414,0.469854,0.0259053,0.00436313,0.00384057,0.000403121,0.00052688,0.000425988,0,true
85,16,500,242.85,0.0066075,0.00553169,0.0107581,0.1,0.00107581,0.0126662,3.99669e-10,0.0126662,18.7756,0.0566855,0.890625,0.0581207,0.457572,1.16767,0.704314,0.347683,1.88028,3.55942,5.22271,0.288334,0.0498084,0.0464872,0.0047666,0.00628623,0.00529435,0,0,0,0,0,0.169955,0.32173,0.472072,0.026062,0.00450209,0.0042019,0.000430845,0.000568201,0.000478547,0,true
86,16,500,242.862,0.00671529,0.00545565,0.0125964,0.1,0.00125964,0.0477813,-1.53544e-11,0.0477813,20.3165,0.166919,0.897461,0.0518646,0.452338,1.15874,0.693568,0.339543,1.85479,3.55814,5.11455,0.277171,0.047246,0.0442191,0.00450901,0.00593502,0.00473835,0,0,0,0,0,0.169988,0.326097,0.468739,0.0254022,0.00433001,0.0040526,0.000413242,0.000543934,0.000434261,0,true
87,16,500,244.664,0.00667846,0.00548862,0.0118984,0.1,0.00118984,0.040455,9.55692e-11,0.040455,19.7455,0.153421,0.907227,0.0531311,0.462765,1.12679,0.709981,0.356606,1.90614,3.42163,5.25464,0.285647,0.0469761,0.0470648,0.00442171,0.00593461,0.00479375,0,0,0,0,0,0.173645,0.311702,0.478685,0.0260218,0.00427941,0.00428749,0.000402808,0.000540629,0.000436699,0,true
88,16,500,239.082,0.00662129,0.00534198,0.0127931,0.1,0.00127931,0.053309,-6.20757e-11,0.053309,20.4745,0.147292,0.922852,0.0518646,0.45341,1.11259,0.693515,0.346701,1.85875,3.31772,5.11548,0.28338,0.0476145,0.0457317,0.00449527,0.00608956,0.00470313,0,0,0,0,0,0.173976,0.310533,0.4788,0.0265239,0.00445664,0.00428041,0.000420749,0.000569972,0.000440205,0,true
89,16,500,244.764,0.00664211,0.00554042,0.0110169,0.1,0.00110169,-0.0134491,2.70625e-10,-0.0134491,19,0.0370051,0.902344,0.0582428,0.46953,1.16244,0.710196,0.351929,1.95164,3.44757,5.27721,0.289851,0.0506807,0.0473963,0.00477958,0.00644636,0.00527221,0,0,0,0,0,0.176128,0.311128,0.476246,0.0261579,0.00457373,0.00427732,0.000431337,0.000581757,0.000475795,0,true
90,16,500,239.059,0.00654697,0.00547153,0.0107544,0.1,0.00107544,-0.0262135,-3.07245e-11,-0.0262135,18.7723,0.100906,0.894531,0.0518951,0.451799,1.12693,0.703372,0.351597,1.85258,3.43668,5.26057,0.28593,0.0487765,0.0431659,0.00455008,0.00608892,0.00472048,0,0,0,0,0,0.169292,0.314051,0.480722,0.0261288,0.0044573,0.00394459,0.000415795,0.000556418,0.000431367,0,true
91,16,500,241.141,0.0064778,0.00534976,0.0112803,0.1,0.00112803,-0.00801823,4.39999e-11,-0.00801823,19.2259,0.0869463,0.908203,0.0549164,0.450011,1.11417,0.690333,0.342584,1.85611,3.37879,5.06743,0.281028,0.0452049,0.055266,0.00442481,0.0063069,0.0049623,0,0,0,0,0,0.173476,0.315789,0.473613,0.0262654,0.00422494,0.00516527,0.000413552,0.000589456,0.000463787,0,true
92,16,500,244.452,0.00726225,0.00569102,0.0157123,0.1,0.00157123,-0.0920343,3.48201e-11,-0.0920343,22.6905,0.285498,0.898438,0.0476837,0.469928,1.18123,0.730277,0.351419,1.92326,3.5826,5.47342,0.292991,0.0506028,0.0443533,0.00444079,0.0060303,0.00434549,0,0,0,0,0,0.168973,0.314759,0.480882,0.0257415,0.00444585,0.00389678,0.000390157,0.000529808,0.000381785,0,true
93,16,500,233.439,0.00649306,0.00548572,0.0100735,0.1,0.00100735,-0.0101604,2.40091e-10,-0.0101604,18.1683,0.0436971,0.905273,0.0509491,0.460614,1.13583,0.711783,0.358517,1.89355,3.40971,5.26355,0.297513,0.0481602,0.043522,0.00465328,0.0061547,0.00463455,0,0,0,0,0,0.172589,0.31078,0.47975,0.027117,0.0043896,0.00396684,0.000424127,0.000560975,0.00042242,0,true
94,16,500,243.528,0.00653889,0.00536363,0.0117525,0.1,0.00117525,0.0398665,-2.75552e-10,0.0398665,19.6241,0.112018,0.902344,0.0506287,0.443412,1.12973,0.693069,0.342834,1.8074,3.42923,5.10819,0.277759,0.046402,0.0432212,0.00447607,0.00596675,0.00461571,0,0,0,0,0,0.168487,0.319674,0.476187,0.0258928,0.00432561,0.00402909,0.000417261,0.000556223,0.000430278,0,true
95,16,500,237.188,0.00669572,0.0055516,0.0114412,0.1,0.00114412,0.020463,7.5655e-11,0.020463,19.3625,0.0970867,0.87793,0.0502319,0.463491,1.16546,0.70164,0.357255,1.92088,3.62746,5.14419,0.29928,0.0476575,0.0485811,0.00437686,0.00623048,0.00454671,0,0,0,0,0,0.173002,0.326704,0.463307,0.0269543,0.00429223,0.00437541,0.000394198,0.000561143,0.000409495,0,true
96,16,500,241.306,0.0066704,0.0055343,0.011361,0.1,0.0011361,0.0335376,1.6116e-12,0.0335376,19.2945,0.127021,0.884766,0.0529633,0.453461,1.15314,0.705558,0.352624,1.86736,3.56055,5.23509,0.294664,0.0479595,0.0475094,0.00447794,0.00618596,0.0048081,0,0,0,0,0,0.168708,0.32168,0.472968,0.0266216,0.00433293,0.00429227,0.000404563,0.000558875,0.000434391,0,true
97,16,500,246.745,0.00665685,0.00558625,0.010706,0.1,0.0010706,0.0161655,-4.46727e-10,0.0161655,18.73,0.0766968,0.890625,0.0545959,0.458217,1.17439,0.708779,0.355518,1.88749,3.63581,5.24717,0.291221,0.0497844,0.0450447,0.0047449,0.00628925,0.00494702,0,0,0,0,0,0.168941,0.325424,0.46965,0.0260659,0.00445598,0.00403174,0.000424695,0.000562922,0.000442785,0,true
98,16,500,240.208,0.00646312,0.00551504,0.00948072,0.1,0.000948072,0.00562715,-7.65916e-11,0.00562715,17.6257,0.0334349,0.882812,0.0532227,0.447161,1.14966,0.715688,0.351978,1.81742,3.49139,5.32663,0.285015,0.0495081,0.0448181,0.00442813,0.00605133,0.00482894,0,0,0,0,0,0.164769,0.316533,0.482918,0.0258397,0.00448846,0.00406326,0.000401459,0.00054862,0.000437797,0,true
99,16,500,244.164,0.00645347,0.00540946,0.0104401,0.1,0.00104401,0.00923836,1.57581e-10,0.00923836,18.496,0.0150355,0.907227,0.0491333,0.452411,1.12598,0.700712,0.352792,1.83984,3.41768,5.16235,0.286905,0.0479027,0.0493185,0.00427714,0.00620756,0.00445438,0,0,0,0,0,0.170057,0.315898,0.477159,0.0265188,0.00442767,0.00455854,0.000395339,0.000573768,0.000411721,0,true
100,16,500,238.479,0.00665796,0.0054382,0.0121976,0.1,0.00121976,-0.0166906,-2.67843e-10,-0.0166906,19.9923,0.0853292,0.910156,0.0436249,0.465055,1.14403,0.69958,0.352505,1.90013,3.46618,5.10654,0.296732,0.0459161,0.0464801,0.00436979,0.00606928,0.00398593,0,0,0,0,0,0.174702,0.318688,0.469506,0.0272822,0.00422163,0.00427349,0.000401769,0.000558023,0.000366476,0,true
101,16,500,245.315,0.00673953,0.00558125,0.0115828,0.1,0.00115828,-0.0442519,-6.29354e-10,-0.0442519,19.4819,0.150548,0.895508,0.0576172,0.465631,1.15829,0.714716,0.353763,1.92158,3.51518,5.3262,0.288626,0.050323,0.0443631,0.00476591,0.00627482,0.00518707,0,0,0,0,0,0.172146,0.31491,0.477152,0.0258568,0.00450822,0.0039743,0.000426957,0.000562134,0.000464687,0,true
102,16,500,244.569,0.00652792,0.00544864,0.0107928,0.1,0.00107928,-0.0122083,-1.89814e-10,-0.0122083,18.8058,0.0679972,0.914062,0.0516357,0.451755,1.12288,0.70845,0.352323,1.87408,3.35225,5.28076,0.285708,0.0483127,0.0409641,0.00451663,0.00599774,0.00469005,0,0,0,0,0,0.171977,0.307622,0.484594,0.0262183,0.00443347,0.00375912,0.000414473,0.000550389,0.000430387,0,true
103,16,500,242.961,0.00653808,0.00531937,0.0121871,0.1,0.00121871,0.0328878,1.61205e-10,0.0328878,19.9837,0.0551572,0.911133,0.0504761,0.460245,1.11375,0.681296,0.348113,1.90372,3.38158,4.95368,0.290438,0.0468518,0.0474697,0.00433275,0.00610255,0.00457131,0,0,0,0,0,0.178942,0.317855,0.465626,0.0273001,0.00440389,0.00446197,0.000407262,0.000573616,0.000429686,0,true
104,16,500,244.987,0.00661699,0.00556476,0.0105223,0.1,0.00105223,-0.0114766,4.32751e-10,-0.0114766,18.5686,0.023415,0.897461,0.0479279,0.458856,1.15317,0.710681,0.349614,1.88029,3.55351,5.29218,0.291413,0.0493075,0.0477653,0.0045452,0.00616462,0.00435576,0,0,0,0,0,0.168946,0.319286,0.475508,0.0261838,0.00443034,0.00429176,0.000408391,0.000553898,0.00039137,0,true
105,16,500,243.587,0.0067047,0.00554216,0.0116254,0.1,0.00116254,-0.002518,1.31163e-10,-0.002518,19.5177,0.0116981,0.894531,0.0505524,0.462726,1.18211,0.704139,0.347459,1.88268,3.57468,5.23379,0.283887,0.0504524,0.0433629,0.00459831,0.00629671,0.00457813,0,0,0,0,0,0.169851,0.322499,0.472179,0.0256115,0.00455169,0.0039121,0.000414848,0.000568074,0.000413027,0,true
106,16,500,239.854,0.00652141,0.00548481,0.010366,0.1,0.0010366,0.0161643,-4.26956e-12,0.0161643,18.4303,0.066756,0.889648,0.0433197,0.452701,1.14535,0.702173,0.351565,1.83361,3.52531,5.22018,0.283793,0.0484229,0.0441436,0.00433785,0.0058637,0.00395242,0,0,0,0,0,0.167154,0.32137,0.475876,0.0258708,0.00441428,0.00402417,0.000395442,0.00053454,0.000360306,0,true
107,16,500,241.492,0.00651432,0.00545334,0.0106097,0.1,0.00106097,0.0204779,3.06555e-12,0.0204779,18.6456,0.0742267,0.907227,0.0434113,0.453406,1.12158,0.709372,0.340144,1.8524,3.42083,5.25086,0.279371,0.0461728,0.043098,0.0042087,0.00579903,0.0039486,0,0,0,0,0,0.169841,0.313645,0.481435,0.0256146,0.00423344,0.00395152,0.000385883,0.000531695,0.000362035,0,true
108,16,500,251.357,0.00653603,0.00548633,0.010497,0.1,0.0010497,0.00395374,6.28728e-11,0.00395374,18.5463,0.0438109,0.907227,0.0433197,0.460821,1.1623,0.705035,0.350704,1.87979,3.5541,5.14299,0.288239,0.0483031,0.0450412,0.00426069,0.00598064,0.00395713,0,0,0,0,0,0.171316,0.323905,0.468709,0.0262688,0.00440213,0.00410486,0.000388301,0.000545049,0.000360636,0,true
