train_seed,status_complete,first_loss,final_loss,loss_reduction,loss_increased_flag,final_train_p,final_train_v,final_train_w,total_applied_steps,total_skipped_steps,total_invalid_rollouts,any_nan_or_inf,euler_success_mean,euler_success_std,euler_success_min,euler_success_max,euler_final_p_mean,euler_final_v_mean,euler_final_w_mean,euler_invalid_or_nan_rate_mean,l2f_success_mean,l2f_success_std,l2f_success_min,l2f_success_max,l2f_final_p_mean,l2f_final_v_mean,l2f_final_w_mean,l2f_invalid_or_nan_rate_mean,beats_euler_baseline,beats_l2f_baseline,beats_both_baselines,action_saturation_median,action_saturation_high_fraction,actor_grad_clip_fraction,actor_grad_scale_median,early_divergence_flag,curriculum_collapse_flag,failure_type,failure_reason_short
1,True,1464.14,265.849,1198.2910000000002,False,1.04016,0.754263,2.0597,8000,0,0,False,0.4,0.0,0.4,0.4,1.38906,0.902144,1.81925,0.0,nan,nan,nan,nan,nan,nan,nan,nan,True,False,False,0.0,0.0,1.0,0.0008436534999999999,False,True,TYPE_F_EULER_TO_L2F_TRANSFER_MISMATCH,Euler beats baseline but L2F does not
2,True,1508.53,435.639,1072.891,False,1.90773,1.72508,1.48425,8000,0,0,False,0.2,0.0,0.2,0.2,1.93151,1.78901,1.32294,0.0,nan,nan,nan,nan,nan,nan,nan,nan,True,False,False,0.0,0.0,1.0,0.00178556,False,True,TYPE_F_EULER_TO_L2F_TRANSFER_MISMATCH,Euler beats baseline but L2F does not
