train_seed,status_complete,first_loss,final_loss,loss_reduction,loss_increased_flag,final_train_p,final_train_v,final_train_w,total_applied_steps,total_skipped_steps,total_invalid_rollouts,any_nan_or_inf,euler_success_mean,euler_success_std,euler_success_min,euler_success_max,euler_final_p_mean,euler_final_v_mean,euler_final_w_mean,euler_invalid_or_nan_rate_mean,l2f_success_mean,l2f_success_std,l2f_success_min,l2f_success_max,l2f_final_p_mean,l2f_final_v_mean,l2f_final_w_mean,l2f_invalid_or_nan_rate_mean,beats_euler_baseline,beats_l2f_baseline,beats_both_baselines,action_saturation_median,action_saturation_high_fraction,actor_grad_clip_fraction,actor_grad_scale_median,early_divergence_flag,curriculum_collapse_flag,failure_type,failure_reason_short
2,True,1614.79,163.598,1451.192,False,1.10572,0.850712,1.13674,16000,0,0,False,0.42,0.014142135623730937,0.4,0.43,1.1817066666666667,0.8932103333333333,1.2354533333333333,0.0,0.39,0.02160246899469287,0.36,0.41,1.2455566666666666,0.9499216666666667,1.35783,0.0,True,True,True,0.0,0.0,1.0,0.0003754375,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
3,True,10908.5,118.027,10790.473,False,1.19614,0.593637,0.585823,16000,0,0,False,0.55,0.014142135623730963,0.53,0.56,1.05434,0.6263783333333333,0.788562,0.0,0.5033333333333334,0.032998316455372226,0.46,0.54,1.10321,0.6291736666666666,1.038,0.0,True,True,True,0.0,0.0,1.0,0.0006078419999999999,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
6,True,5999.68,305.531,5694.149,False,1.63678,1.11268,1.03602,16000,0,0,False,0.37333333333333335,0.012472191289246483,0.36,0.39,1.3992266666666666,1.4342366666666666,1.3320766666666666,0.0,0.33666666666666667,0.009428090415820616,0.33,0.35,1.53689,1.5023366666666667,1.39897,0.0,True,True,True,0.0,0.0,1.0,0.0003804465,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
7,True,3030.59,81.7954,2948.7946,False,1.0691,0.409536,0.419191,16000,0,0,False,0.55,0.03741657386773941,0.5,0.59,1.0029823333333332,0.641412,0.6374029999999999,0.0,0.5266666666666667,0.04027681991198194,0.47,0.56,1.0377843333333332,0.6680723333333334,0.827412,0.0,True,True,True,0.0,0.0,1.0,0.000556544,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
9,True,5486.16,166.443,5319.717,False,1.10511,0.651759,1.26722,16000,0,0,False,0.4666666666666667,0.030912061651652348,0.44,0.51,1.0764833333333335,0.790859,1.5722,0.0,0.45,0.014142135623730937,0.44,0.47,1.1451233333333333,0.8963093333333334,1.9946433333333333,0.0,True,True,True,0.0,0.0,1.0,0.00046116699999999996,False,True,PASS_STRONG,"beats both baselines, L2F success >= 0.25, and loss decreased"
